species,success,failure_reason,horizon_hit,final_mass,compactness_half,compactness_90,boundary_qnorm,boundary_state_prime_norm,tail_w,tail_theta,tail_phi,tail_rho
scalar,True,,False,0.032534129324309234,9.290999999999846,11.530999999999798,0.02558574041377004,0.04473786908038434,-3.665720097774263,0.0,0.0,0.0
rich,True,,False,0.032534129324309234,9.290999999999846,11.530999999999798,0.02558574041377004,0.04473786908038434,-3.665720097774263,3.141592653589793,-1.5707963267948966,1.5707963267948966
phi_offsheet,True,,False,0.032534129324309234,9.290999999999846,11.530999999999798,0.02558574041377004,0.04473786908038434,-3.665720097774263,0.0,0.6853981633974483,0.0
