rho,M_ADM_proxy
-6.283185307179586,0.892881206727646
-4.886921905584122,0.8477412746807231
-3.490658503988659,0.7312476796043504
-2.0943951023931957,0.5926408309848714
-0.6981317007977319,0.4986481895805491
0.6981317007977319,0.49864818958115037
2.094395102393195,0.5926408309863319
3.4906585039886586,0.7312476796047752
4.886921905584122,0.8477412746810322
6.283185307179586,0.892881206727646
