r,mass_m
3.7209999999999646,0.0011523992662817485
3.7309999999999643,0.0011615998383337313
3.740999999999964,0.0011708483211711545
3.750999999999964,0.0011801448268921695
3.7609999999999637,0.00118948946746761
3.7709999999999635,0.0011988823547407002
3.7809999999999633,0.001208323600426764
3.790999999999963,0.0012178133161129337
3.800999999999963,0.0012273516132578596
3.8109999999999626,0.00123693860319142
3.8209999999999624,0.0012465743971144306
3.830999999999962,0.0012562591060983563
3.840999999999962,0.0012659928410850214
3.850999999999962,0.0012757757128863214
3.8609999999999616,0.0012856078321839344
3.8709999999999614,0.0012954893095290334
3.880999999999961,0.001305420255341999
3.890999999999961,0.0013154007799121316
3.9009999999999607,0.0013254309933973662
3.9109999999999605,0.0013355110058239845
3.9209999999999603,0.0013456409270863297
3.93099999999996,0.0013558208669465213
3.94099999999996,0.001366050935034169
3.9509999999999597,0.001376331240846089
3.9609999999999594,0.001386661893746019
3.9709999999999592,0.0013970430029643347
3.980999999999959,0.0014074746775977656
3.990999999999959,0.0014179570266091123
4.000999999999959,0.001428490158826964
4.010999999999958,0.0014390741829454156
4.020999999999958,0.0014497092075237857
4.030999999999958,0.0014603953409863355
4.040999999999958,0.001471132691621987
4.0509999999999575,0.0014819213675840435
4.060999999999957,0.0014927614768899071
4.070999999999957,0.001503653127420801
4.080999999999957,0.0015145964269214884
4.090999999999957,0.001525591482999994
4.1009999999999565,0.0015366384031273246
4.110999999999956,0.001547737294637192
4.120999999999956,0.0015588882647257338
4.130999999999956,0.0015700914204512361
4.140999999999956,0.0015813468687338574
4.150999999999955,0.0015926547163553502
4.160999999999955,0.0016040150699587865
4.170999999999955,0.00161542803604828
4.180999999999955,0.0016268937209887122
4.1909999999999545,0.0016384122310054566
4.200999999999954,0.0016499836721841042
4.210999999999954,0.001661608150470189
4.220999999999954,0.0016732857716689144
4.230999999999954,0.0016850166414448795
4.2409999999999535,0.0016968008653218069
4.250999999999953,0.001708638548682269
4.260999999999953,0.0017205297967674167
4.270999999999953,0.001732474714676707
4.280999999999953,0.001744473407367632
4.290999999999952,0.0017565259796554482
4.300999999999952,0.0017686325362129055
4.310999999999952,0.0017807931815699773
4.320999999999952,0.0017930080201135911
4.3309999999999516,0.0018052771560873593
4.340999999999951,0.0018176006935913095
4.350999999999951,0.0018299787365816176
4.360999999999951,0.0018424113888703387
4.370999999999951,0.0018548987541251397
4.3809999999999505,0.0018674409358690328
4.39099999999995,0.0018800380374801083
4.40099999999995,0.0018926901621912685
4.41099999999995,0.0019053974130899618
4.42099999999995,0.0019181598931179175
4.430999999999949,0.0019309777050708808
4.440999999999949,0.001943850951598348
4.450999999999949,0.001956779735203303
4.460999999999949,0.0019697641582419527
4.470999999999949,0.0019828043229234648
4.480999999999948,0.0019959003313097046
4.490999999999948,0.0020090522853149725
4.500999999999948,0.0020222602867057417
4.510999999999948,0.002035524437100398
4.5209999999999475,0.0020488448379689774
4.530999999999947,0.0020622215906329062
4.540999999999947,0.002075654796264741
4.550999999999947,0.0020891445558879076
4.560999999999947,0.002102690970376444
4.570999999999946,0.00211629414045474
4.580999999999946,0.002129954166697279
4.590999999999946,0.00214367114952838
4.600999999999946,0.00215744518922194
4.610999999999946,0.002171276385901178
4.620999999999945,0.002185164839538377
4.630999999999945,0.0021991106499546285
4.640999999999945,0.002213113916819577
4.650999999999945,0.0022271747396511634
4.6609999999999445,0.002241293217815372
4.670999999999944,0.002255469450525975
4.680999999999944,0.0022697035368442788
4.690999999999944,0.00228399557567887
4.700999999999944,0.002298345665785364
4.7109999999999435,0.0023127539057661503
4.720999999999943,0.0023272203940701416
4.730999999999943,0.0023417452289925217
4.740999999999943,0.002356328508674495
4.750999999999943,0.0023709703311030348
4.760999999999942,0.002385670794110633
4.770999999999942,0.002400429995375052
