theta,M_ADM_proxy
-6.283185307179586,0.8928812067283088
-4.886921905584122,0.8928812067282914
-3.490658503988659,0.8928812067282622
-2.0943951023931957,0.8928812067281919
-0.6981317007977319,0.8928812067278443
0.6981317007977319,0.8928812067278432
2.094395102393195,0.8928812067281914
3.4906585039886586,0.892881206728261
4.886921905584122,0.8928812067282921
6.283185307179586,0.8928812067283088
