r,mass_m
0.0001,0.0
0.00011060149050372066,1.4207392255757269e-14
0.00012046688204958461,3.0117045998755736e-14
0.00013153535864286539,5.1346594519089634e-14
0.00014384219167706008,7.953243030142911e-14
0.0001575818662470318,1.1723341160446132e-13
0.0001729749576372486,1.6803043789070462e-13
0.00019028580720099888,2.3701961953550974e-13
0.0002098317037982558,3.315271658255126e-13
0.00023199549000604402,4.6220408376089e-13
0.0002572415887724551,6.447201566488747e-13
0.00028613663684643197,9.024221178415348e-13
0.00031937625468843843,1.2705664200693132e-12
0.0003578200711492163,1.803165333247421e-12
0.00040253795417505875,2.5842455187919565e-12
0.000454871603680369,3.746694624628571e-12
0.0005165174252704509,5.504414700997378e-12
0.0005896392144304755,8.208305203278738e-12
0.0006770231002098497,1.244588892077314e-11
0.0007822931648254188,1.9222821277205752e-11
0.0009102153790390917,3.0302078040270835e-11
0.0010671319806755842,4.885542450555898e-11
0.0012615915753420388,8.075245387858156e-11
0.0015052779264793984,1.3719501747530115e-10
0.0018146257689369348,2.4038317641316247e-10
0.0022126384411110707,4.358195970181641e-10
0.0027324593433567463,8.208339174609059e-10
0.0034227599553483543,1.6133697943726137e-09
0.004356656948815282,3.3271335146919512e-09
0.005646778695487417,7.2446134826569406e-09
0.007471561833897741,1.678217961312376e-08
0.010122797564036518,4.173652119672952e-08
0.014095117202807256,1.1267316463185143e-07
0.020262379470252775,3.3472248729570105e-07
0.03024544283667234,1.1132459877953741e-06
0.047244220882333335,4.24278843350751e-06
0.07828627580537313,1.9303871834087056e-05
0.1373199984429074,0.00010416712313125802
0.21307942903899815,0.00038907355654733505
0.30153446914683013,0.0011020626131801909
0.40172439659657627,0.002604032584205842
0.5120467719045295,0.005386428426598424
0.630966263766662,0.010062499891474948
0.7573897977741142,0.01736677393555294
0.8907616698006726,0.028171695940089454
1.0311511149197012,0.04353771765284625
1.17947948232494,0.06483362110908594
1.3378748518631687,0.09397821478426382
1.5072696363389457,0.1331295447782762
1.6519847008733701,0.17348023938428045
1.7966997654077945,0.22029361197374775
1.9294335249944639,0.26873339459918316
2.053268081741134,0.3182355071125671
2.171874874130732,0.3688518021388688
2.2894597362675495,0.4211005528175532
2.4155529292562696,0.4777880729512853
2.511884098793735,0.5202128499243619
2.5983541025348633,0.5566633351345952
2.6848241062759914,0.5908260273304599
2.7654843303311853,0.6201575390728926
2.842659968091742,0.645718056940244
2.917881364639561,0.6682836620039281
2.9911742192670427,0.6882153388480337
3.0670531125787663,0.7070246642279931
3.1596129486572107,0.7280407224231218
3.2557285311026414,0.7484190761978289
3.35297986239569,0.7683793754492617
3.451100494176024,0.7885752588249385
3.5489930126818057,0.80933115738476
3.6447131401935144,0.8305627991902399
3.7238960771382152,0.8489614775854121
3.8028783642382153,0.8681016339283412
3.8921002963860096,0.890626486742893
3.9951533493995366,0.9176513279569061
4.107194919139947,0.9478314606553431
4.21459273070497,0.9769260406837992
4.312718979803657,1.0030420464116114
4.403894146316347,1.0264289720066078
4.490140717080845,1.0474530683096965
4.5724146722553405,1.0663475348979266
4.650657836924663,1.0832283464407695
4.723087488649175,1.0979624157617371
4.800035531439191,1.1127996559650841
4.8871327587814415,1.1288031317182274
4.980575057918558,1.1453675693859207
5.076108073252012,1.1620315975619782
5.170708935808551,1.178603052026748
5.262695150392907,1.1950364915179963
5.350688933395556,1.2112079957316946
5.423097412967591,1.224905718331866
5.495458354460219,1.2389617903004857
5.573015991026692,1.2544177262353753
5.660733847812105,1.2723194192029745
5.756669955865972,1.2922643149384228
5.857582952114761,1.3134113294345773
5.9577957420799565,1.3342717011804603
6.053687264435703,1.353803358356591
6.144763165103068,1.371736788258996
6.231301507814793,1.38808234460975
6.313118714398863,1.4028629420606809
6.388847025466468,1.4159737087882214
6.466268759317796,1.4288702245643652
6.552629317428723,1.442765794687555
6.6455168958137545,1.4573152939684921
6.7418088678556565,1.4721899973446282
6.8380803357421724,1.4870726073134632
6.9318763091309235,1.5017614385061113
7.0215951841042115,1.5161030240110869
7.105688922631505,1.5298633055362247
7.18160065674764,1.5425654835824325
7.257901799931226,1.555591553703826
7.343500841767601,1.5704739926277957
7.4366530969064275,1.5869072264714574
7.5354731062351235,1.604465746129291
7.636408209542056,1.6223384853717053
7.735393275158329,1.6396011672224486
7.830317547134804,1.655741101871985
7.920605770475363,1.6706087651556782
8.005836916230056,1.6841659657740733
8.084793920352805,1.696315207971905
8.165410267332776,1.708352059188563
8.254037039287853,1.721236047772175
8.348752480548704,1.734727240875868
8.446965188581942,1.7485731615706803
8.545421935261349,1.7624685457826619
8.641406716782985,1.7761615511764204
8.733114572454607,1.7894669738504152
8.819030473393122,1.802173854433447
8.896911144141582,1.8139065177061326
8.975076795596447,1.8258786293542495
9.06187647741206,1.8393727113991483
9.155756075782104,1.8541391391046018
9.25517821261367,1.8698648891203962
9.357369405830681,1.8859793766540323
9.458626101209417,1.901745057173213
9.55633451282886,1.9166408915707547
9.649399171598901,1.9304575240392203
9.737169897134741,1.943123283342293
9.818423326001382,1.9545374229593853
9.903419217407503,1.966190600482367
9.995561517957507,1.9785590455288389
10.093170519957697,1.991463370478718
10.193795251352615,2.004679261279701
10.294295081083595,2.0179150926292877
10.391962741458542,2.0309122609859083
10.484974294906996,2.0434768002551653
10.571820608289611,2.055403582125409
10.6502511545368,2.066342418373292
10.732300832113845,2.077946096196254
10.822199025146576,2.0908172540098424
10.918639843073459,2.104749627984908
11.020151649658656,2.1194622482060765
11.124110161853125,2.134463403285492
11.227060831073098,2.149134024279801
11.32644461215523,2.1630262252703254
11.421041128023576,2.1759459198188273
11.510054379492956,2.1878145570990473
11.592611049180494,2.198582200228211
11.682846182856252,2.2101219295338743
11.779311888139791,2.2222572690354494
11.88037187312227,2.2348393042523944
11.983438672831237,2.2476383514377805
12.085419229751587,2.260367600893614
12.183816935464236,2.272784035458054
12.27696138477497,2.2847021957531934
12.363328365814825,2.2959131877090044
12.441908175149669,2.306246582510643
12.529060043000289,2.3178409267908493
12.62321239833181,2.3304905579596973
12.723262541764926,2.344014039044383
12.82758722150347,2.35811927968642
12.933378373996481,2.3723267573252644
13.037372196556921,2.38610489851529
13.137360768860804,2.399109026358455
13.232247241722712,2.4111952464213395
13.321133127771105,2.4222888087507046
13.410688825830183,2.4332616540750256
13.506791719467989,2.4448512970657754
13.608109757370777,2.4569297897770563
13.712651452787103,2.4693281552856194
13.817512134659465,2.481787087228325
13.919789524295268,2.4940341506532677
14.017435231608369,2.505862465447106
14.109002339133525,2.517098571714273
14.192756590822182,2.5275028450219965
14.278976008248444,2.5383317532862906
14.37242825987291,2.5501814851966147
14.472013148008703,2.5628941851459985
14.576519354525415,2.5762639655688253
14.683788470357797,2.5899350899785674
14.7906743332606,2.603420511974355
14.894393715551628,2.616308671066273
14.993387661298117,2.6283891042492864
15.08676192010702,2.6395758494223642
15.17719632435356,2.6502292043122635
15.274123564321666,2.661481318112665
15.376382487586495,2.6732200148513297
15.482310699138502,2.685309011228479
15.589259472717648,2.697519458283142
15.694226034973758,2.7095765320424987
15.794915864278046,2.721257676346079
15.889825869947485,2.7323966775488966
15.977505263515338,2.742804634203251
16.064411644349143,2.75322673217438
16.158505603468814,2.764611191331892
16.25872029260691,2.776815579391248
16.36401116161601,2.789671400719387
16.47255620474124,2.802889354847144
16.581446318786377,2.816038850716838
16.68772396909124,2.828704396044063
16.789540417862398,2.840644606779132
16.885921185021573,2.85176095584505
16.978530099892463,2.8622800588706556
17.077363863670566,2.8733582144076624
17.181375474847428,2.8848989038421515
17.28901683837366,2.896778952929794
17.39774289255299,2.908782798760571
17.504561818424786,2.9206410960560647
17.607133935215316,2.9321313441426073
17.703963679892336,2.943093874907486
17.793718344551525,2.9533617140404163
17.88277999055177,2.9636459893469262
17.978747654581937,2.974817122246299
18.080651936384726,2.986748192734081
18.187508680847035,2.999285443999152
18.297576310298574,3.012164142169773
18.408041059496043,3.024987246768505
18.515972767881177,3.037363554943805
18.619489732954992,3.0490598108457028
18.71761391211635,3.0599808499328227
18.81348840630476,3.0705053643741858
18.915182493580495,3.08153825191071
19.021694857244825,3.0929952192802896
19.131398182630285,3.1047491204148403
19.24166417755052,3.1165782514104623
19.349558172116083,3.1282201664313516
19.452897492957455,3.139468434818618
19.550309841787577,3.1501765683146794
19.640513906925555,3.160186317245715
19.732969870094497,3.1705325126822057
19.831887989751465,3.1816800201039106
19.936423114677474,3.1935149930800124
20.045553513834268,3.205881391469706
20.15739605890928,3.2185080695859685
20.26907885024719,3.231011109582418
20.37783732998567,3.2430410029248287
20.481996926220567,3.254404104359216
20.5806838659955,3.2650247226817024
20.68062684930827,3.2756502478318725
20.785886299432875,3.2867298899508515
20.89538179436419,3.2981809406390727
21.007196799489186,3.3098525050141157
21.118507567027176,3.321504307016519
21.226565107753,3.3328900460596738
21.32953166505917,3.3438339497948046
21.42622337023785,3.3542055290966735
21.516057156522937,3.3639226488846976
21.61274907947061,3.3744583414158518
21.71538494711662,3.3857063698114795
21.82320314569901,3.3975577184794648
21.93499120054515,3.4098347161809137
22.048528679897853,3.422237861357454
22.16087140278015,3.434395993692845
22.269613808509266,3.4460231988894137
