r,mass_m
21.090067641190693,0.007375529221387737
22.531742182892053,0.008291027163601946
23.974552009051347,0.00916917798500892
25.51753314821731,0.010048353515595904
26.9762384770983,0.010809577243084302
28.43783157363411,0.011495659691251112
29.994850815421575,0.012137421247327395
31.46626884301936,0.012658908165629028
32.930328507072296,0.01309858371889479
34.48798340285398,0.013485466938736186
35.96807119852822,0.013783239183029507
37.42656750055696,0.014018184224175157
38.97424513476862,0.014213180825399978
40.0,0.014316209330082326
