theta,phi,rho,e_flux
-6.283185307179586,-0.39269908169872414,0.7853981633974483,7.2893978247479305
-6.156252270670907,-0.39269908169872414,0.7853981633974483,7.002336986957004
-6.029319234162229,-0.39269908169872414,0.7853981633974483,6.721134533610791
-5.90238619765355,-0.39269908169872414,0.7853981633974483,6.44579046470929
-5.775453161144872,-0.39269908169872414,0.7853981633974483,6.1763047802525035
-5.648520124636193,-0.39269908169872414,0.7853981633974483,5.91267748024043
-5.521587088127515,-0.39269908169872414,0.7853981633974483,5.654908564673068
-5.394654051618836,-0.39269908169872414,0.7853981633974483,5.402998033550419
-5.267721015110158,-0.39269908169872414,0.7853981633974483,5.156945886872483
-5.140787978601479,-0.39269908169872414,0.7853981633974483,4.916752124639259
-5.013854942092801,-0.39269908169872414,0.7853981633974483,4.682416746850749
-4.886921905584122,-0.39269908169872414,0.7853981633974483,4.45393975350695
-4.759988869075444,-0.39269908169872414,0.7853981633974483,4.231321144607866
-4.6330558325667655,-0.39269908169872414,0.7853981633974483,4.014560920153492
-4.5061227960580865,-0.39269908169872414,0.7853981633974483,3.803659080143832
-4.3791897595494085,-0.39269908169872414,0.7853981633974483,3.5986156245788856
-4.25225672304073,-0.39269908169872414,0.7853981633974483,3.3994305534586524
-4.1253236865320515,-0.39269908169872414,0.7853981633974483,3.2061038667831303
-3.998390650023373,-0.39269908169872414,0.7853981633974483,3.018635564552322
-3.8714576135146945,-0.39269908169872414,0.7853981633974483,2.837025646766226
-3.744524577006016,-0.39269908169872414,0.7853981633974483,2.661274113424843
-3.6175915404973376,-0.39269908169872414,0.7853981633974483,2.491380964528173
-3.490658503988659,-0.39269908169872414,0.7853981633974483,2.327346200076215
-3.3637254674799806,-0.39269908169872414,0.7853981633974483,2.16916982006897
-3.2367924309713016,-0.39269908169872414,0.7853981633974483,2.0168518245064377
-3.109859394462623,-0.39269908169872414,0.7853981633974483,1.8703922133886188
-2.9829263579539447,-0.39269908169872414,0.7853981633974483,1.7297909867155123
-2.855993321445266,-0.39269908169872414,0.7853981633974483,1.5950481444871185
-2.7290602849365877,-0.39269908169872414,0.7853981633974483,1.4661636867034376
-2.602127248427909,-0.39269908169872414,0.7853981633974483,1.3431376133644695
-2.4751942119192307,-0.39269908169872414,0.7853981633974483,1.225969924470214
-2.3482611754105522,-0.39269908169872414,0.7853981633974483,1.1146606200206715
-2.2213281389018737,-0.39269908169872414,0.7853981633974483,1.0092097000158418
-2.094395102393195,-0.39269908169872414,0.7853981633974483,0.9096171644557243
-1.9674620658845168,-0.39269908169872414,0.7853981633974483,0.8158830133403203
-1.8405290293758378,-0.39269908169872414,0.7853981633974483,0.7280072466696285
-1.7135959928671598,-0.39269908169872414,0.7853981633974483,0.64598986444365
-1.5866629563584809,-0.39269908169872414,0.7853981633974483,0.5698308666623838
-1.4597299198498028,-0.39269908169872414,0.7853981633974483,0.4995302533258308
-1.332796883341124,-0.39269908169872414,0.7853981633974483,0.4350880244339901
-1.2058638468324459,-0.39269908169872414,0.7853981633974483,0.3765041799868627
-1.078930810323767,-0.39269908169872414,0.7853981633974483,0.32377871998444757
-0.9519977738150889,-0.39269908169872414,0.7853981633974483,0.27691164442674565
-0.82506473730641,-0.39269908169872414,0.7853981633974483,0.23590295331375608
-0.6981317007977319,-0.39269908169872414,0.7853981633974483,0.20075264664547962
-0.571198664289053,-0.39269908169872414,0.7853981633974483,0.17146072442191565
-0.4442656277803749,-0.39269908169872414,0.7853981633974483,0.1480271866430647
-0.317332591271696,-0.39269908169872414,0.7853981633974483,0.1304520333089263
-0.19039955476301706,-0.39269908169872414,0.7853981633974483,0.11873526441950075
-0.06346651825433902,-0.39269908169872414,0.7853981633974483,0.11287687997478803
0.06346651825433991,-0.39269908169872414,0.7853981633974483,0.11287687997478806
0.19039955476301795,-0.39269908169872414,0.7853981633974483,0.11873526441950082
0.3173325912716969,-0.39269908169872414,0.7853981633974483,0.1304520333089264
0.4442656277803749,-0.39269908169872414,0.7853981633974483,0.1480271866430647
0.5711986642890539,-0.39269908169872414,0.7853981633974483,0.17146072442191584
0.6981317007977319,-0.39269908169872414,0.7853981633974483,0.20075264664547962
0.8250647373064108,-0.39269908169872414,0.7853981633974483,0.23590295331375635
0.9519977738150889,-0.39269908169872414,0.7853981633974483,0.27691164442674565
1.0789308103237678,-0.39269908169872414,0.7853981633974483,0.32377871998444796
1.2058638468324459,-0.39269908169872414,0.7853981633974483,0.3765041799868627
1.3327968833411248,-0.39269908169872414,0.7853981633974483,0.4350880244339906
1.4597299198498028,-0.39269908169872414,0.7853981633974483,0.4995302533258308
1.5866629563584818,-0.39269908169872414,0.7853981633974483,0.5698308666623844
1.7135959928671598,-0.39269908169872414,0.7853981633974483,0.64598986444365
1.8405290293758387,-0.39269908169872414,0.7853981633974483,0.7280072466696291
1.9674620658845168,-0.39269908169872414,0.7853981633974483,0.8158830133403203
2.0943951023931966,-0.39269908169872414,0.7853981633974483,0.9096171644557256
2.2213281389018746,-0.39269908169872414,0.7853981633974483,1.0092097000158424
2.3482611754105527,-0.39269908169872414,0.7853981633974483,1.114660620020672
2.4751942119192307,-0.39269908169872414,0.7853981633974483,1.225969924470214
2.6021272484279105,-0.39269908169872414,0.7853981633974483,1.3431376133644708
2.7290602849365886,-0.39269908169872414,0.7853981633974483,1.4661636867034384
2.8559933214452666,-0.39269908169872414,0.7853981633974483,1.5950481444871192
2.9829263579539447,-0.39269908169872414,0.7853981633974483,1.7297909867155123
3.1098593944626245,-0.39269908169872414,0.7853981633974483,1.8703922133886202
3.2367924309713025,-0.39269908169872414,0.7853981633974483,2.016851824506439
3.3637254674799806,-0.39269908169872414,0.7853981633974483,2.16916982006897
3.4906585039886586,-0.39269908169872414,0.7853981633974483,2.3273462000762146
3.6175915404973384,-0.39269908169872414,0.7853981633974483,2.4913809645281737
3.7445245770060165,-0.39269908169872414,0.7853981633974483,2.6612741134248434
3.8714576135146945,-0.39269908169872414,0.7853981633974483,2.837025646766226
3.9983906500233743,-0.39269908169872414,0.7853981633974483,3.0186355645523237
4.125323686532052,-0.39269908169872414,0.7853981633974483,3.2061038667831316
4.25225672304073,-0.39269908169872414,0.7853981633974483,3.3994305534586524
4.3791897595494085,-0.39269908169872414,0.7853981633974483,3.5986156245788856
4.506122796058088,-0.39269908169872414,0.7853981633974483,3.803659080143835
4.633055832566766,-0.39269908169872414,0.7853981633974483,4.014560920153494
4.759988869075444,-0.39269908169872414,0.7853981633974483,4.231321144607866
4.886921905584122,-0.39269908169872414,0.7853981633974483,4.45393975350695
5.013854942092802,-0.39269908169872414,0.7853981633974483,4.68241674685075
5.14078797860148,-0.39269908169872414,0.7853981633974483,4.9167521246392605
5.267721015110158,-0.39269908169872414,0.7853981633974483,5.156945886872483
5.394654051618836,-0.39269908169872414,0.7853981633974483,5.402998033550419
5.521587088127516,-0.39269908169872414,0.7853981633974483,5.65490856467307
5.648520124636194,-0.39269908169872414,0.7853981633974483,5.912677480240431
5.775453161144872,-0.39269908169872414,0.7853981633974483,6.1763047802525035
5.902386197653552,-0.39269908169872414,0.7853981633974483,6.445790464709295
6.02931923416223,-0.39269908169872414,0.7853981633974483,6.721134533610794
6.156252270670908,-0.39269908169872414,0.7853981633974483,7.002336986957006
6.283185307179586,-0.39269908169872414,0.7853981633974483,7.2893978247479305
