theta,phi,rho,e_flux
-6.283185307179586,-6.283185307179586,0.7853981633974483,2.0047633939712752
-6.283185307179586,-5.849862182546511,0.7853981633974483,8.366927010305723
-6.283185307179586,-5.416539057913436,0.7853981633974483,17.128622319279607
-6.283185307179586,-4.983215933280361,0.7853981633974483,4.587470833931327
-6.283185307179586,-4.549892808647287,0.7853981633974483,2.949250449800059
-6.283185307179586,-4.116569684014212,0.7853981633974483,13.369279118875138
-6.283185307179586,-3.6832465593811365,0.7853981633974483,11.596201081633806
-6.283185307179586,-3.249923434748062,0.7853981633974483,2.4265956807255558
-6.283185307179586,-2.816600310114987,0.7853981633974483,5.683829812823364
-6.283185307179586,-2.3832771854819117,0.7853981633974483,19.07081262061835
-6.283185307179586,-1.949954060848837,0.7853981633974483,6.948591262151797
-6.283185307179586,-1.516630936215762,0.7853981633974483,2.1105314741687553
-6.283185307179586,-1.0833078115826869,0.7853981633974483,9.922208367434743
-6.283185307179586,-0.6499846869496118,0.7853981633974483,15.220654760312701
-6.283185307179586,-0.21666156231653755,0.7853981633974483,3.6723681320926835
-6.283185307179586,0.21666156231653755,0.7853981633974483,3.6723681320926835
-6.283185307179586,0.6499846869496126,0.7853981633974483,15.220654760312732
-6.283185307179586,1.0833078115826877,0.7853981633974483,9.922208367434717
-6.283185307179586,1.5166309362157628,0.7853981633974483,2.110531474168753
-6.283185307179586,1.949954060848837,0.7853981633974483,6.948591262151797
-6.283185307179586,2.383277185481912,0.7853981633974483,19.070812620618334
-6.283185307179586,2.8166003101149872,0.7853981633974483,5.6838298128233555
-6.283185307179586,3.2499234347480623,0.7853981633974483,2.426595680725558
-6.283185307179586,3.6832465593811374,0.7853981633974483,11.596201081633836
-6.283185307179586,4.1165696840142125,0.7853981633974483,13.36927911887511
-6.283185307179586,4.549892808647288,0.7853981633974483,2.9492504498000502
-6.283185307179586,4.983215933280363,0.7853981633974483,4.587470833931361
-6.283185307179586,5.416539057913436,0.7853981633974483,17.128622319279607
-6.283185307179586,5.849862182546511,0.7853981633974483,8.366927010305723
-6.283185307179586,6.283185307179586,0.7853981633974483,2.0047633939712752
-5.849862182546511,-6.283185307179586,0.7853981633974483,1.7418868914927952
-5.849862182546511,-5.849862182546511,0.7853981633974483,7.269805766184778
-5.849862182546511,-5.416539057913436,0.7853981633974483,14.882615463254796
