theta,phi,rho,creation_prob_proxy,chi
-5.849862182546511,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-5.849862182546511,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-5.849862182546511,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-5.849862182546511,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-5.849862182546511,6.283185307179586,0.0,0.9090909090909091,1.0
-5.416539057913436,-6.283185307179586,0.0,0.9090909090909091,1.0
-5.416539057913436,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-5.416539057913436,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-5.416539057913436,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-5.416539057913436,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-5.416539057913436,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-5.416539057913436,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-5.416539057913436,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-5.416539057913436,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-5.416539057913436,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-5.416539057913436,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-5.416539057913436,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-5.416539057913436,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-5.416539057913436,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-5.416539057913436,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-5.416539057913436,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-5.416539057913436,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-5.416539057913436,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-5.416539057913436,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-5.416539057913436,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-5.416539057913436,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-5.416539057913436,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-5.416539057913436,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-5.416539057913436,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-5.416539057913436,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-5.416539057913436,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-5.416539057913436,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-5.416539057913436,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-5.416539057913436,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-5.416539057913436,6.283185307179586,0.0,0.9090909090909091,1.0
-4.983215933280361,-6.283185307179586,0.0,0.9090909090909091,1.0
-4.983215933280361,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.983215933280361,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.983215933280361,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-4.983215933280361,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-4.983215933280361,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-4.983215933280361,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-4.983215933280361,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-4.983215933280361,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-4.983215933280361,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-4.983215933280361,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.983215933280361,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-4.983215933280361,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-4.983215933280361,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-4.983215933280361,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.983215933280361,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.983215933280361,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-4.983215933280361,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-4.983215933280361,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-4.983215933280361,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.983215933280361,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-4.983215933280361,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-4.983215933280361,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-4.983215933280361,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-4.983215933280361,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-4.983215933280361,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-4.983215933280361,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-4.983215933280361,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.983215933280361,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.983215933280361,6.283185307179586,0.0,0.9090909090909091,1.0
-4.549892808647287,-6.283185307179586,0.0,0.9090909090909091,1.0
-4.549892808647287,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.549892808647287,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.549892808647287,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-4.549892808647287,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-4.549892808647287,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-4.549892808647287,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-4.549892808647287,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-4.549892808647287,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-4.549892808647287,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-4.549892808647287,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.549892808647287,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-4.549892808647287,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-4.549892808647287,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-4.549892808647287,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.549892808647287,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.549892808647287,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-4.549892808647287,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-4.549892808647287,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-4.549892808647287,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.549892808647287,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-4.549892808647287,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-4.549892808647287,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-4.549892808647287,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-4.549892808647287,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-4.549892808647287,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-4.549892808647287,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-4.549892808647287,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.549892808647287,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.549892808647287,6.283185307179586,0.0,0.9090909090909091,1.0
-4.116569684014212,-6.283185307179586,0.0,0.9090909090909091,1.0
-4.116569684014212,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.116569684014212,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.116569684014212,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-4.116569684014212,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-4.116569684014212,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-4.116569684014212,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-4.116569684014212,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-4.116569684014212,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-4.116569684014212,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-4.116569684014212,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.116569684014212,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-4.116569684014212,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-4.116569684014212,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-4.116569684014212,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.116569684014212,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-4.116569684014212,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-4.116569684014212,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-4.116569684014212,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-4.116569684014212,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-4.116569684014212,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-4.116569684014212,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-4.116569684014212,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-4.116569684014212,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-4.116569684014212,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-4.116569684014212,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-4.116569684014212,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-4.116569684014212,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-4.116569684014212,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-4.116569684014212,6.283185307179586,0.0,0.9090909090909091,1.0
-3.6832465593811365,-6.283185307179586,0.0,0.9090909090909091,1.0
-3.6832465593811365,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-3.6832465593811365,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-3.6832465593811365,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-3.6832465593811365,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-3.6832465593811365,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-3.6832465593811365,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-3.6832465593811365,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-3.6832465593811365,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-3.6832465593811365,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-3.6832465593811365,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-3.6832465593811365,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-3.6832465593811365,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-3.6832465593811365,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-3.6832465593811365,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-3.6832465593811365,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-3.6832465593811365,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-3.6832465593811365,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-3.6832465593811365,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-3.6832465593811365,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-3.6832465593811365,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-3.6832465593811365,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-3.6832465593811365,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-3.6832465593811365,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-3.6832465593811365,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-3.6832465593811365,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-3.6832465593811365,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-3.6832465593811365,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-3.6832465593811365,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-3.6832465593811365,6.283185307179586,0.0,0.9090909090909091,1.0
-3.249923434748062,-6.283185307179586,0.0,0.9090909090909091,1.0
-3.249923434748062,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-3.249923434748062,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-3.249923434748062,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-3.249923434748062,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-3.249923434748062,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-3.249923434748062,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-3.249923434748062,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-3.249923434748062,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-3.249923434748062,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-3.249923434748062,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-3.249923434748062,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-3.249923434748062,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-3.249923434748062,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-3.249923434748062,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-3.249923434748062,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-3.249923434748062,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-3.249923434748062,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-3.249923434748062,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-3.249923434748062,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-3.249923434748062,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-3.249923434748062,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-3.249923434748062,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-3.249923434748062,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-3.249923434748062,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-3.249923434748062,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-3.249923434748062,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-3.249923434748062,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-3.249923434748062,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-3.249923434748062,6.283185307179586,0.0,0.9090909090909091,1.0
-2.816600310114987,-6.283185307179586,0.0,0.9090909090909091,1.0
-2.816600310114987,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-2.816600310114987,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-2.816600310114987,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-2.816600310114987,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-2.816600310114987,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-2.816600310114987,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-2.816600310114987,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-2.816600310114987,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-2.816600310114987,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-2.816600310114987,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-2.816600310114987,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-2.816600310114987,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-2.816600310114987,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-2.816600310114987,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-2.816600310114987,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-2.816600310114987,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-2.816600310114987,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-2.816600310114987,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-2.816600310114987,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-2.816600310114987,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-2.816600310114987,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-2.816600310114987,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-2.816600310114987,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-2.816600310114987,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-2.816600310114987,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-2.816600310114987,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-2.816600310114987,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-2.816600310114987,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-2.816600310114987,6.283185307179586,0.0,0.9090909090909091,1.0
-2.3832771854819117,-6.283185307179586,0.0,0.9090909090909091,1.0
-2.3832771854819117,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-2.3832771854819117,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-2.3832771854819117,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-2.3832771854819117,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-2.3832771854819117,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-2.3832771854819117,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-2.3832771854819117,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-2.3832771854819117,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-2.3832771854819117,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-2.3832771854819117,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-2.3832771854819117,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-2.3832771854819117,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-2.3832771854819117,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-2.3832771854819117,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-2.3832771854819117,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-2.3832771854819117,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-2.3832771854819117,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-2.3832771854819117,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-2.3832771854819117,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-2.3832771854819117,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-2.3832771854819117,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-2.3832771854819117,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-2.3832771854819117,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-2.3832771854819117,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-2.3832771854819117,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-2.3832771854819117,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-2.3832771854819117,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-2.3832771854819117,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-2.3832771854819117,6.283185307179586,0.0,0.9090909090909091,1.0
-1.949954060848837,-6.283185307179586,0.0,0.9090909090909091,1.0
-1.949954060848837,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-1.949954060848837,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-1.949954060848837,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-1.949954060848837,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-1.949954060848837,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-1.949954060848837,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-1.949954060848837,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-1.949954060848837,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-1.949954060848837,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-1.949954060848837,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-1.949954060848837,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-1.949954060848837,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-1.949954060848837,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-1.949954060848837,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-1.949954060848837,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-1.949954060848837,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-1.949954060848837,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-1.949954060848837,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-1.949954060848837,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-1.949954060848837,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
-1.949954060848837,2.8166003101149872,0.0,1.1159555165316817,0.796093065705644
-1.949954060848837,3.2499234347480623,0.0,0.9288323492397456,0.9766205557100865
-1.949954060848837,3.6832465593811374,0.0,1.7592982939677355,0.4684084406997892
-1.949954060848837,4.1165696840142125,0.0,2.127034337974521,-0.3701381553399157
-1.949954060848837,4.549892808647288,0.0,0.9545143636333364,-0.947653171182803
-1.949954060848837,4.983215933280363,0.0,1.0450880496138493,-0.8568571761675882
-1.949954060848837,5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-1.949954060848837,5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-1.949954060848837,6.283185307179586,0.0,0.9090909090909091,1.0
-1.516630936215762,-6.283185307179586,0.0,0.9090909090909091,1.0
-1.516630936215762,-5.849862182546511,0.0,1.3379961879979034,0.647386284781827
-1.516630936215762,-5.416539057913436,0.0,3.819972393702925,-0.16178199655276587
-1.516630936215762,-4.983215933280361,0.0,1.045088049613847,-0.85685717616759
-1.516630936215762,-4.549892808647287,0.0,0.9545143636333367,-0.9476531711828025
-1.516630936215762,-4.116569684014212,0.0,2.1270343379745285,-0.370138155339914
-1.516630936215762,-3.6832465593811365,0.0,1.7592982939677309,0.46840844069979076
-1.516630936215762,-3.249923434748062,0.0,0.9288323492397453,0.9766205557100868
-1.516630936215762,-2.816600310114987,0.0,1.1159555165316823,0.7960930657056434
-1.516630936215762,-2.3832771854819117,0.0,6.487654604391116,0.0541389085854167
-1.516630936215762,-1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-1.516630936215762,-1.516630936215762,0.0,0.91396152876444,-0.9941379571543596
-1.516630936215762,-1.0833078115826869,0.0,1.5124312806269475,-0.5611870653623816
-1.516630936215762,-0.6499846869496118,0.0,2.7208786239499467,0.26752833852922203
-1.516630936215762,-0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-1.516630936215762,0.21666156231653755,0.0,0.9924815358502583,0.907575419670957
-1.516630936215762,0.6499846869496126,0.0,2.72087862394996,0.2675283385292203
-1.516630936215762,1.0833078115826877,0.0,1.5124312806269442,-0.561187065362383
-1.516630936215762,1.5166309362157628,0.0,0.91396152876444,-0.9941379571543597
-1.516630936215762,1.949954060848837,0.0,1.2106603604721153,-0.7259954919231311
-1.516630936215762,2.383277185481912,0.0,6.4876546043910785,0.05413890858541758
