phi,E0
-6.283185307179586,0.8611611041539671
-4.886921905584122,0.9157418186075872
-3.490658503988659,0.8679263938558561
-2.0943951023931957,0.9036583686921937
-0.6981317007977319,0.8848254282196623
0.6981317007977319,0.8945841806061547
2.094395102393195,0.8755560789049875
3.4906585039886586,0.9109888415690857
4.886921905584122,0.8629100858538823
6.283185307179586,0.9173867490363242
