r,omega,theta,phi,rho,m
0.5701000000000004,0.4991227814450481,3.141592653589793,0.006401817162997445,0.0,0.010423529127183709
0.5801000000000004,0.4990914664429326,3.141592653589793,0.006630995682050444,0.0,0.010990639803183787
0.5901000000000004,0.499059602744472,3.141592653589793,0.006864235694369452,0.0,0.011578158287795813
0.6001000000000004,0.49902719038079507,3.141592653589793,0.007101539362310727,0.0,0.01218646229215355
0.6101000000000004,0.4989942293835712,3.141592653589793,0.007342908884474014,0.0,0.012815930616055973
0.6201000000000004,0.49896071978500994,3.141592653589793,0.007588346495622147,0.0,0.013466943158247889
0.6301000000000004,0.49892666161786126,3.141592653589793,0.007837854466598942,0.0,0.014139880926234681
0.6401000000000004,0.4988920549154152,3.141592653589793,0.008091435104245391,0.0,0.014835126045619878
0.6501000000000005,0.4988568997115021,3.141592653589793,0.008349090751314115,0.0,0.015553061768954022
0.6601000000000005,0.4988211960404922,3.141592653589793,0.008610823786382062,0.0,0.016294072484083197
0.6701000000000005,0.4987849439372957,3.141592653589793,0.008876636623761433,0.0,0.017058543721985397
0.6801000000000005,0.49874814343736285,3.141592653589793,0.009146531713408814,0.0,0.017846862164082742
0.6901000000000005,0.49871079457668344,3.141592653589793,0.00942051154083248,0.0,0.018659415649017373
0.7001000000000005,0.49867289739178705,3.141592653589793,0.009698578626997878,0.0,0.019496593178878727
0.7101000000000005,0.4986344519197429,3.141592653589793,0.009980735528231229,0.0,0.020358784924869654
0.7201000000000005,0.4985954581981597,3.141592653589793,0.010266984836121262,0.0,0.021246382232398768
0.7301000000000005,0.4985559162651854,3.141592653589793,0.010557329177419045,0.0,0.02215977762558612
0.7401000000000005,0.4985158261595074,3.141592653589793,0.01085177121393588,0.0,0.023099364811169254
0.7501000000000005,0.4984751879203521,3.141592653589793,0.01115031364243926,0.0,0.0240655386817964
0.7601000000000006,0.4984340015874851,3.141592653589793,0.011452959194546844,0.0,0.02505869531869348
0.7701000000000006,0.49839226720121077,3.141592653589793,0.011759710636618454,0.0,0.026079231993691374
0.7801000000000006,0.4983499848023724,3.141592653589793,0.012070570769646035,0.0,0.027127547170599748
0.7901000000000006,0.4983071544323521,3.141592653589793,0.012385542429141598,0.0,0.02820404050591357
0.8001000000000006,0.49826377613307027,3.141592653589793,0.012704628485023073,0.0,0.029309112848838224
0.8101000000000006,0.498219849946986,3.141592653589793,0.013027831841498094,0.0,0.030443166240619
0.8201000000000006,0.4981753759170966,3.141592653589793,0.01335515543694566,0.0,0.0316066039131606
0.8301000000000006,0.4981303540869376,3.141592653589793,0.013686602243795667,0.0,0.03279983028692199
0.8401000000000006,0.49808478450058263,3.141592653589793,0.014022175268406266,0.0,0.034023250968071905
0.8501000000000006,0.49803866720264317,3.141592653589793,0.014361877550939041,0.0,0.0352772727448901
0.8601000000000006,0.4979920022382686,3.141592653589793,0.014705712165231978,0.0,0.03656230358339914
0.8701000000000007,0.4979447896531459,3.141592653589793,0.015053682218670178,0.0,0.0378787526222116
0.8801000000000007,0.4978970294934997,3.141592653589793,0.015405790852054322,0.0,0.03922703016657714
0.8901000000000007,0.49784872180609174,3.141592653589793,0.01576204123946683,0.0,0.04060754768161381
0.9001000000000007,0.49779986663822123,3.141592653589793,0.016122436588135707,0.0,0.042020717784707985
0.9101000000000007,0.49775046403772444,3.141592653589793,0.016486980138296047,0.0,0.04346695423706679
0.9201000000000007,0.4977005140529746,3.141592653589793,0.01685567516304914,0.0,0.044946671934407
0.9301000000000007,0.4976500167328817,3.141592653589793,0.017228524968219208,0.0,0.04646028689676418
0.9401000000000007,0.49759897212689236,3.141592653589793,0.017605532892207683,0.0,0.0480082162574056
0.9501000000000007,0.4975473802849898,3.141592653589793,0.017986702305845037,0.0,0.04959087825083034
0.9601000000000007,0.4974952412576935,3.141592653589793,0.018372036612240118,0.0,0.05120869219983988
0.9701000000000007,0.4974425550960592,3.141592653589793,0.018761539246626973,0.0,0.05286207850166229
0.9801000000000007,0.4973893218516787,3.141592653589793,0.01915521367620912,0.0,0.05455145861311295
0.9901000000000008,0.4973355415766796,3.141592653589793,0.019553063400001233,0.0,0.05627725503477475
1.0001000000000007,0.4972812143237252,3.141592653589793,0.01995509194866823,0.0,0.058039891294180246
1.0101000000000007,0.49722634014601436,3.141592653589793,0.020361302884361707,0.0,0.059839791927978565
1.0201000000000007,0.4971709190972815,3.141592653589793,0.020771699800553725,0.0,0.06167738246306931
1.0301000000000007,0.49711495123179605,3.141592653589793,0.021186286321867854,0.0,0.06355308939668583
1.0401000000000007,0.49705843660436266,3.141592653589793,0.02160506610390752,0.0,0.06546734017541002
1.0501000000000007,0.49700137527032073,3.141592653589793,0.022028042833081567,0.0,0.06742056317310072
1.0601000000000007,0.4969437672855445,3.141592653589793,0.022455220226427007,0.0,0.0694131876677176
1.0701000000000007,0.4968856127064427,3.141592653589793,0.022886602031428966,0.0,0.0714456438170225
1.0801000000000007,0.49682691158995845,3.141592653589793,0.023322192025837726,0.0,0.07351836263313971
1.0901000000000007,0.49676766399356903,3.141592653589793,0.023761994017482906,0.0,0.07563177595595727
1.1001000000000007,0.49670786997528577,3.141592653589793,0.024206011844084673,0.0,0.07778631642535028
1.1101000000000008,0.49664752959365377,3.141592653589793,0.024654249373061998,0.0,0.07998241745220822
1.1201000000000008,0.4965866429077519,3.141592653589793,0.025106710501337906,0.0,0.08222051318824736
1.1301000000000008,0.49652520997719246,3.141592653589793,0.025563399155141695,0.0,0.08450103849458974
1.1401000000000008,0.496463230862121,3.141592653589793,0.026024319289808053,0.0,0.08682442890908999
1.1501000000000008,0.49640070562321625,3.141592653589793,0.026489474889573088,0.0,0.08919112061239108
1.1601000000000008,0.49633763432168976,3.141592653589793,0.0269588699673672,0.0,0.09160155039269047
1.1701000000000008,0.49627401701928586,3.141592653589793,0.027432508564604767,0.0,0.09405615560919756
1.1801000000000008,0.4962098537782814,3.141592653589793,0.0279103947509706,0.0,0.09655537415426367
1.1901000000000008,0.4961451446614856,3.141592653589793,0.02839253262420316,0.0,0.09909964441416576
1.2001000000000008,0.4960798897322398,3.141592653589793,0.02887892630987445,0.0,0.10168940522852485
1.2101000000000008,0.49601408905441735,3.141592653589793,0.029369579961166594,0.0,0.10432509584834042
1.2201000000000009,0.4959477426924232,3.141592653589793,0.02986449775864501,0.0,0.10700715589262179
1.2301000000000009,0.495880850711194,3.141592653589793,0.030363683910028208,0.0,0.10973602530359786
1.2401000000000009,0.4958134131761977,3.141592653589793,0.030867142649954094,0.0,0.11251214430048619
1.2501000000000009,0.4957454301534334,3.141592653589793,0.03137487823974282,0.0,0.11533595333180294
1.2601000000000009,0.4956769017094312,3.141592653589793,0.03188689496715604,0.0,0.11820789302619478
1.270100000000001,0.4956078279112518,3.141592653589793,0.03240319714615268,0.0,0.12112840414177437
1.280100000000001,0.4955382088264865,3.141592653589793,0.032923789116641004,0.0,0.12409792751394086
1.290100000000001,0.49546804452325705,3.141592653589793,0.033448675244227066,0.0,0.12711690400166703
1.300100000000001,0.4953973350702151,3.141592653589793,0.033977859919959455,0.0,0.13018577443223475
1.310100000000001,0.49532608053654237,3.141592653589793,0.03451134756007031,0.0,0.13330497954440082
1.320100000000001,0.4952542809919501,3.141592653589793,0.03504914260571253,0.0,0.13647495992997502
1.330100000000001,0.4951819365066792,3.141592653589793,0.035591249522693165,0.0,0.13969615597379276
1.340100000000001,0.49510904715149956,3.141592653589793,0.03613767280120296,0.0,0.1429690077920645
1.350100000000001,0.4950356129977104,3.141592653589793,0.03668841695554194,0.0,0.14629395516908475
1.360100000000001,0.49496163411713945,3.141592653589793,0.03724348652384107,0.0,0.1496714374922833
1.370100000000001,0.4948871105821433,3.141592653589793,0.03780288606777991,0.0,0.15310189368560176
1.380100000000001,0.4948120424656068,3.141592653589793,0.03836662017230022,0.0,0.1565857621411788
1.390100000000001,0.4947364298409428,3.141592653589793,0.03893469344531548,0.0,0.16012348064932752
1.400100000000001,0.49466027278209224,3.141592653589793,0.039507110517416226,0.0,0.1637154863267888
1.410100000000001,0.4945835713635237,3.141592653589793,0.040083876041571286,0.0,0.16736221554324515
1.420100000000001,0.49450632566023317,3.141592653589793,0.04066499469282472,0.0,0.17106410384607887
1.430100000000001,0.49442853574774387,3.141592653589793,0.0412504711679885,0.0,0.17482158588336025
1.440100000000001,0.494350201702106,3.141592653589793,0.0418403101853309,0.0,0.1786350953250503
1.450100000000001,0.4942713235998965,3.141592653589793,0.04243451648426047,0.0,0.18250506478240425
1.460100000000001,0.4941919015182189,3.141592653589793,0.0430330948250056,0.0,0.18643192572556117
1.470100000000001,0.4941119355347029,3.141592653589793,0.043636049988289655,0.0,0.1904161083993071
1.480100000000001,0.49403142572750425,3.141592653589793,0.04424338677500156,0.0,0.1944580417369979
