r,omega,theta,phi,rho,m
2.7100999999999864,0.4800115495884675,0.0,-1.7247702055018936,0.0,1.223491814080431
2.720099999999986,0.4798643796797567,0.0,-1.725959732578045,0.0,1.2362435243359045
2.730099999999986,0.4797166797626893,0.0,-1.727154227430829,0.0,1.2490505682361226
2.7400999999999858,0.4795684499792532,0.0,-1.728353692630012,0.0,1.2619120751872277
2.7500999999999856,0.47941969047191973,0.0,-1.7295581306681176,0.0,1.2748271572067946
2.7600999999999853,0.4792704013836429,0.0,-1.7307675439590866,0.0,1.287794909000906
2.770099999999985,0.4791205828578591,0.0,-1.7319819348369283,0.0,1.3008144080505442
2.780099999999985,0.47897023503848646,0.0,-1.7332013055543605,0.0,1.313884714707438
2.7900999999999847,0.47881935806992476,0.0,-1.7344256582814392,0.0,1.3270048722994996
2.8000999999999845,0.47866795209705465,0.0,-1.7356549951041798,0.0,1.3401739072459806
2.8100999999999843,0.4785160172652375,0.0,-1.7368893180231662,0.0,1.353390829182473
2.820099999999984,0.47836355372031475,0.0,-1.7381286289521523,0.0,1.3666546310958756
2.830099999999984,0.4782105616086076,0.0,-1.7393729297166514,0.0,1.3799642894694415
2.8400999999999836,0.47805704107691654,0.0,-1.740622222052517,0.0,1.3933187644380163
2.8500999999999834,0.47790299227252087,0.0,-1.7418765076045135,0.0,1.4067169999535705
2.860099999999983,0.4777484153431783,0.0,-1.7431357879248768,0.0,1.420157923961127
2.870099999999983,0.4775933104371245,0.0,-1.744400064471865,0.0,1.4336404485851728
2.880099999999983,0.47743767770307266,0.0,-1.7456693386083002,0.0,1.447163470326642
