var1,var2,E_theta_i,E_theta_j,E_theta_k,E_phi_i,E_phi_j,E_phi_k
-6.156252270670907,4.125323686532052,-0.37396226270547694,-0.8927916412058817,0.2511479871810805,0.9223542941045808,-0.38634512569312984,0.0
-6.156252270670907,4.25225672304073,-0.5861991102179582,-0.7702566401625928,0.2511479871810805,0.7957618405308319,-0.605609687137667,0.0
-6.156252270670907,4.3791897595494085,-0.7608590722848676,-0.5983461879687231,0.2511479871810805,0.6181589862206056,-0.786053094742787,0.0
-6.156252270670907,4.506122796058088,-0.8867459917095915,-0.38808019109697567,0.2511479871810805,0.40093053540661183,-0.9161084574320705,0.0
-6.156252270670907,4.633055832566766,-0.9557901900025769,-0.1529372460512144,0.2511479871810805,0.1580013959733488,-0.9874388886763945,0.0
-6.156252270670907,4.759988869075444,-0.963565754731151,0.09200937367615955,0.25114798718108056,-0.09505604330418284,-0.9954719225730846,0.0
-6.156252270670907,4.886921905584122,-0.9095742520014587,0.3310579535834759,0.2511479871810805,-0.342020143325668,-0.9396926207859086,0.0
-6.156252270670907,5.013854942092802,-0.7972766773655955,0.5488848588399649,0.2511479871810805,-0.5670598638627723,-0.8236765814298318,0.0
-6.156252270670907,5.14078797860148,-0.6338715970178027,0.7315268190770536,0.2511479871810805,-0.7557495743542589,-0.6548607339452844,0.0
-6.156252270670907,5.267721015110158,-0.42983370100523766,0.8672760102845181,0.2511479871810805,-0.8959937742913358,-0.4440666126057742,0.0
-6.156252270670907,5.394654051618836,-0.19824234839101695,0.9474305567371714,0.2511479871810805,-0.9788024462147785,-0.2048066680651917,0.0
-6.156252270670907,5.521587088127516,0.04605685363154377,0.9668523438294259,0.2511479871810805,-0.9988673391830079,0.04758191582374405,0.0
-6.156252270670907,5.648520124636194,0.2874036917171228,0.9242963845662606,0.25114798718108045,-0.9549022414440737,0.2969203753282755,0.0
-6.156252270670907,5.775453161144872,0.5103272067166722,0.8224906264630929,0.2511479871810805,-0.8497254299495146,0.5272254676105023,0.0
-6.156252270670907,5.902386197653552,0.700537422340145,0.6679610830249896,0.25114798718108045,-0.6900790114821103,0.7237340381050718,0.0
