label,family,source,dynamics_mode,closure_mode,success,failure_reason,steps,r_final,horizon_hit,regularity_ok,boundary_residual_qnorm,boundary_residual_state_prime_norm,final_mass,integrated_abs_ricci,peak_qnorm,half_mass_radius,mass_90_radius,ricci_half_radius,ricci_90_radius,settling_radius,core_radius,soft_region_width,theta_total_shift,phi_total_shift,rho_total_shift,omega_seed,theta_seed,phi_seed,rho_seed,w0,theta0,phi0,rho0,notes
rich_nbhd_16,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.141592653589793,-1.3207963267948966,1.5707963267948966,-3.412023005428146,3.141592653589793,-1.3207963267948966,1.5707963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_17,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.141592653589793,-1.3207963267948966,1.8207963267948966,-3.412023005428146,3.141592653589793,-1.3207963267948966,1.8207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_18,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.8207963267948966,1.3207963267948966,-3.412023005428146,3.391592653589793,-1.8207963267948966,1.3207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_19,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.8207963267948966,1.5707963267948966,-3.412023005428146,3.391592653589793,-1.8207963267948966,1.5707963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_20,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.8207963267948966,1.8207963267948966,-3.412023005428146,3.391592653589793,-1.8207963267948966,1.8207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_21,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.5707963267948966,1.3207963267948966,-3.412023005428146,3.391592653589793,-1.5707963267948966,1.3207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_22,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.5707963267948966,1.5707963267948966,-3.412023005428146,3.391592653589793,-1.5707963267948966,1.5707963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_23,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.5707963267948966,1.8207963267948966,-3.412023005428146,3.391592653589793,-1.5707963267948966,1.8207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_24,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.3207963267948966,1.3207963267948966,-3.412023005428146,3.391592653589793,-1.3207963267948966,1.3207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_25,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.3207963267948966,1.5707963267948966,-3.412023005428146,3.391592653589793,-1.3207963267948966,1.5707963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
rich_nbhd_26,rich_neighborhood,ordered_rich_anchor_neighborhood,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.014896347121438898,0.09703890012152258,0.1082188762467994,0.007846995788363861,0.03297442541400256,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.0,0.0,0.0,0.5,3.391592653589793,-1.3207963267948966,1.8207963267948966,-3.412023005428146,3.391592653589793,-1.3207963267948966,1.8207963267948966,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
coarse_scalar_like_00,coarse_reference,coarse_scalar_reference,baseline_pullback,minimal_trace,True,,2000,20.001000000000328,False,True,0.010020083219159516,0.09633999959079736,0.04867160085958327,0.003527253379190589,0.022103418361512958,14.680999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.860999999999876,20.000000000000327,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-3.812023005428146,0.0,0.0,0.0,"Pullback ordered-variable runtime using the exact Jacobian-induced metric G on (w,theta,phi,rho). dynamics_mode=baseline_pullback. exploratory_directional adds small angular potentials built from cos(2phi), sin(2phi), and theta-rho separation; baseline_pullback keeps only the norm potential."
