phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
-2.1598449493429825,2.117000016612675,2.117000016612675,2.117000016612675,-1.741811071535756e-17,0.9238795325112866,-5.573795428914419e-17
-2.110757564130642,2.1170000166126752,2.117000016612675,2.1170000166126752,-5.651209254316007e-17,0.8819212643483547,-5.1093124765048836e-17
-2.061670178918302,2.117000016612675,2.117000016612675,2.117000016612675,-8.515520794174806e-18,0.8314696123025455,-6.193106032127132e-18
-2.012582793705961,2.1170000166126752,2.117000016612675,2.1170000166126752,6.115692206725543e-17,0.7730104533627365,3.096553016063566e-17
-1.9634954084936207,2.117000016612675,2.117000016612675,2.117000016612675,8.331662958846033e-17,0.7071067811865474,1.5869834207325777e-17
-1.9144080232812801,2.117000016612675,2.117000016612675,2.117000016612675,1.184431528644314e-16,0.6343932841636454,-2.1675871112444964e-17
-1.8653206380689396,2.117000016612675,2.117000016612675,2.117000016612675,-3.0965530160635664e-17,0.5555702330196018,-4.954484825701706e-17
-1.8162332528565992,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,0.4713967368259977,-3.7158636192762793e-17
-1.7671458676442586,2.1170000166126752,2.1170000166126752,2.1170000166126752,-8.670348444977982e-17,0.3826834323650895,-2.477242412850852e-17
-1.718058482431918,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127132e-18,0.2902846772544622,0.0
-1.6689710972195777,2.117000016612675,2.117000016612675,2.117000016612675,-4.954484825701706e-17,0.19509032201612836,-6.193106032127133e-17
-1.6198837120072371,2.117000016612675,2.117000016612675,2.117000016612675,1.362483327067969e-16,0.09801714032956048,-9.908969651403412e-17
-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-7.431727238552559e-17,-1.9817939302806823e-16,0.0
-1.521708941582556,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.09801714032956087,0.0
-1.4726215563702154,2.117000016612675,2.1170000166126743,2.117000016612675,-1.2386212064254268e-16,-0.19509032201612855,2.4772424128508535e-17
-1.423534171157875,2.117000016612675,2.117000016612675,2.117000016612675,-6.812416635339845e-17,-0.2902846772544623,-2.477242412850853e-17
-1.3744467859455345,2.1170000166126752,2.1170000166126752,2.1170000166126752,3.715863619276278e-17,-0.38268343236508984,-6.19310603212713e-17
-1.325359400733194,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,-0.47139673682599775,3.7158636192762793e-17
-1.2762720155208536,2.1170000166126752,2.117000016612675,2.1170000166126752,-1.517310977871147e-16,-0.5555702330196021,0.0
-1.227184630308513,2.117000016612675,2.1170000166126752,2.117000016612675,1.1457246159435192e-16,-0.6343932841636455,8.051037841765271e-17
-1.1780972450961724,2.117000016612675,2.117000016612675,2.117000016612675,-1.391513511593565e-16,-0.7071067811865475,4.219053484386609e-17
-1.1290098598838318,2.117000016612675,2.1170000166126752,2.117000016612675,-4.722243349496937e-17,-0.7730104533627371,-9.90896965140341e-17
-1.0799224746714913,2.117000016612675,2.117000016612675,2.117000016612675,-1.633431715973531e-16,-0.8314696123025456,-9.289659048190698e-18
-1.030835089459151,2.117000016612675,2.1170000166126752,2.117000016612675,5.651209254316007e-17,-0.8819212643483549,5.1093124765048836e-17
-0.9817477042468103,2.117000016612675,2.1170000166126752,2.117000016612675,5.031898651103294e-18,-0.9238795325112868,4.49000187329217e-17
-0.9326603190344698,2.1170000166126752,2.117000016612675,2.1170000166126752,-4.180346571685814e-17,-0.9569403357322088,-1.548276508031783e-17
-0.8835729338221293,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,-0.9807852804032305,-6.812416635339845e-17
-0.8344855486097889,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,-0.9951847266721967,-3.0965530160635664e-17
-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,4.335174222488993e-17,-1.0,-1.8579318096381397e-17
