r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.412023005428146,2.891592653589793,-1.8207963267948966,1.8207963267948966,0.0,0.0,0.0,0.0,3.5430388049659513e-14,0.0,0.03297442541400256,0.0008503293131918282,8.458382090650992e-06,-8.458382090650992e-06,-8.458382090650992e-06,0.0,3.0188628112933266e-06
0.011,-3.4120236393683863,2.891592590532169,-1.820795488633338,1.8207963898525208,-2.7243619521004304e-05,-2.7098896598245094e-06,3.602077546471035e-05,2.7098896598245094e-06,4.715831032890112e-11,-3.963537527576769e-09,0.03297440451019402,0.0008503263946764271,8.458353616170014e-06,-8.458351390055773e-06,-8.458353616170014e-06,2.2261142597510253e-12,3.0188401241585443e-06
0.020999999999999998,-3.4120243257022356,2.8915925222635135,-1.8207945811959143,1.8207964581211764,-0.00010014260356846293,-9.961024097894543e-06,0.00013240350432078109,9.961024097894543e-06,3.281201348364605e-10,-1.5276958189514495e-08,0.03297438187875181,0.0008503238743718278,8.458335509144407e-06,-8.458305431398832e-06,-8.458335509144407e-06,3.007774651520134e-11,3.0188155620121534e-06
0.031,-3.412025615284542,2.891592393991437,-1.8207928761754668,1.8207965863932531,-0.00015674435194582885,-1.5590961646908783e-05,0.00020723951156322062,1.5590961646908783e-05,1.055500280195231e-09,-3.369394000833984e-08,0.0329743393555998,0.0008503189196833085,8.45829712623306e-06,-8.458223439340548e-06,-8.45829712623306e-06,7.368689752859363e-11,3.018769411510781e-06
0.041,-3.4120274519889144,2.8915922113003667,-1.820790447775342,1.8207967690843234,-0.0002103420001234285,-2.092189884340436e-05,0.0002781040722506007,2.092189884340436e-05,2.441872643298179e-09,-5.920033950627364e-08,0.03297427879154214,0.0008503117850170249,8.458240908659305e-06,-8.458108212710217e-06,-8.458240908659305e-06,1.3269596489291905e-10,3.01870368170241e-06
0.051000000000000004,-3.412029819288998,2.8915919758363287,-1.8207873178415388,1.8207970045483615,-0.00026302603245069217,-2.616171258769186e-05,0.00034776115823363424,2.616171258769186e-05,4.699803495424673e-09,-9.179320042404947e-08,0.0329742007316216,0.0008503025577226392,8.458167822186008e-06,-8.457960329751898e-06,-8.458167822186008e-06,2.0749247235325426e-10,3.0186189646387102e-06
0.061000000000000006,-3.4120327113302857,2.891591688184439,-1.820783494109554,1.8207972922002513,-0.0003153410175778958,-3.136450986152161e-05,0.0004169308580602787,3.136450986152161e-05,8.04184912359552e-09,-1.3147127207671904e-07,0.03297410536900955,0.0008502912694500947,8.458078222349099e-06,-8.457779983169023e-06,-8.458078222349099e-06,2.9823925871120345e-10,3.018515470632469e-06
0.07100000000000001,-3.4120361255338985,2.8915913486045954,-1.8207789799830694,1.820797631780095,-0.0003674784537096051,-3.654927831165027e-05,0.00048586645984064955,3.654927831165027e-05,1.268055340266292e-08,-1.7823366115391152e-07,0.032973992788892056,0.0008502779342755664,8.457972267753895e-06,-8.457567257218834e-06,-8.457972267753895e-06,4.0501067973232607e-10,3.0183932929455103e-06
0.081,-3.4120400605845904,2.8915909572316085,-1.8207737771940438,1.8207980231530818,-0.0004195195527557744,-4.1724035602652556e-05,0.0005546754403346619,4.1724035602652556e-05,1.8828445363282063e-08,-2.3207952186514178e-07,0.03297386303481421,0.0008502625594392739,8.457850039793725e-06,-8.457322195800554e-06,-8.457850039793725e-06,5.278442385663782e-10,3.018252479791667e-06
0.091,-3.4120445157371284,2.8915905141441938,-1.8207678867197616,1.8207984662404966,-0.00047150345942491967,-4.68926150597201e-05,0.0006234096585396716,4.68926150597201e-05,2.669803675954908e-08,-2.9300796199905637e-07,0.03297371613155186,0.0008502451490909345,8.457711584790751e-06,-8.457044825059685e-06,-8.457711584790751e-06,6.66760122299963e-10,3.018093059159295e-06
