r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.524523005428146,1.9634954084936207,-0.9817477042468103,0.9817477042468103,0.0,0.0,0.0,0.0,5.6718166725294953e-14,0.0,0.029465859072380318,0.001361236001407079,1.3540464896161426e-05,-1.3540464896161426e-05,-1.3540464896161426e-05,0.0,9.197396053721501e-06
0.011,-3.524524276115682,1.9634953269732194,-0.9817485313301479,0.9817477857672118,-5.460856771163467e-05,-3.5034794034984127e-06,-3.554505142953339e-05,3.5034794034984127e-06,7.54926564954242e-11,-6.344962320026199e-09,0.029465821630504242,0.0013612311148375846,1.3540417220339826e-05,-1.3540413493203777e-05,-1.3540417220339826e-05,3.727136100104302e-12,9.197357556474172e-06
0.020999999999999998,-3.5245256518275863,1.9634952387146245,-0.9817494267792464,0.9817478740258065,-0.00020072927053231337,-1.2877727663291881e-05,-0.00013065437896249164,1.2877727663291881e-05,5.252657885542307e-10,-2.4455861728842317e-08,0.029465781094050535,0.0013612268949422422,1.3540386902043663e-05,-1.3540336543791501e-05,-1.3540386902043663e-05,5.0358254679297755e-11,9.197315877381401e-06
0.031,-3.524528236712378,1.9634950728822393,-0.9817511092801688,0.9817480398581916,-0.00031418427568250684,-2.015637828182216e-05,-0.0002045029530495857,2.015637828182216e-05,1.6896801718757826e-09,-5.393836636153384e-08,0.029465704928499554,0.001361218599013714,1.3540322634377748e-05,-1.3540199262281043e-05,-1.3540322634377748e-05,1.2337211015532177e-10,9.197237565024195e-06
0.041,-3.524531918277472,1.9634948366927472,-0.9817535056242798,0.9817482760476838,-0.00042161875869826503,-2.7048805536231498e-05,-0.00027443419195285524,2.7048805536231498e-05,3.909030689428226e-09,-9.476981377354518e-08,0.029465596448788503,0.0013612066529656126,1.3540228504457981e-05,-1.3540006333888913e-05,-1.3540228504457981e-05,2.2217061143157713e-10,9.197126027873122e-06
0.051000000000000004,-3.5245366634079534,1.963494532270453,-0.9817565942730951,0.981748580469978,-0.0005272231938195618,-3.3823842576975324e-05,-0.0003431760501452108,3.3823842576975324e-05,7.52359945586401e-09,-1.4694544329075895e-07,0.02946545663102037,0.0013611912029851442,1.3540106128851112e-05,-1.3539758725518963e-05,-1.3540106128851112e-05,3.474034346460693e-10,9.19698226969514e-06
0.061000000000000006,-3.5245424603825755,1.9634941603671694,-0.9817603676172989,0.9817489523732617,-0.0006320894120885768,-4.0551536166678233e-05,-0.000411439617585997,4.0551536166678233e-05,1.2873651867980239e-08,-2.1046321697038547e-07,0.029465285821011142,0.00136117230198231,1.3539956102291751e-05,-1.353945675818942e-05,-1.3539956102291751e-05,4.99344313099548e-10,9.196806646250742e-06
0.07100000000000001,-3.5245493040487235,1.9634937213132848,-0.9817648223273293,0.9817493914271462,-0.0007366015481346874,-4.7256532484755585e-05,-0.00047947535440552667,4.7256532484755585e-05,2.0299432539025663e-08,-2.853216612353303e-07,0.02946508417112204,0.0013611499734251021,1.3539778689672264e-05,-1.3539100570984953e-05,-1.3539778689672264e-05,6.781190750702715e-10,9.196599314436878e-06
0.081,-3.524557191789564,1.963493215276481,-0.981769956728452,0.98174989746395,-0.0008409226781151834,-5.394929623842354e-05,-0.0005473898368608019,5.394929623842354e-05,3.0141161225884755e-08,-3.715193708063087e-07,0.029464851759090856,0.0013611242293180643,1.3539574026489502e-05,-1.35386902350606e-05,-1.3539574026489502e-05,8.837920866435023e-10,9.196360354467232e-06
0.091,-3.524566122133744,1.9634926423509247,-0.9817757698958333,0.9817504703895064,-0.0009451315584252491,-6.0634882806994e-05,-0.0006152347586755349,6.0634882806994e-05,4.273902875543101e-08,-4.69054858294568e-07,0.029464588628998357,0.0013610950764733883,1.3539342189401896e-05,-1.3538225791489572e-05,-1.3539342189401896e-05,1.1163989609800249e-09,9.196089811993091e-06
0.10099999999999999,-3.5245760941886166,1.9634920025936273,-0.9817822612856336,0.9817511101468036,-0.0010492699797763105,-6.731597612834326e-05,-0.0006830377531554545,6.731597612834326e-05,5.843319295094049e-08,-5.779264993690656e-07,0.029464294807968753,0.0013610625190810664,1.3539083225264627e-05,-1.3537707266420832e-05,-1.3539083225264627e-05,1.3759604359089208e-09,9.19578771527451e-06
0.11099999999999999,-3.5245871073793484,1.9634912960411826,-0.981789430565198,0.9817518166992483,-0.0011533617687519747,-7.399410769765706e-05,-0.0007508147610394891,7.399410769765706e-05,7.756377455878714e-08,-6.98132509930467e-07,0.029463970313857116,0.0013610265598952987,1.3538797164561326e-05,-1.3537134677989612e-05,-1.3538797164561326e-05,1.6624888951185801e-09,9.19545408308431e-06
0.12099999999999998,-3.5245991613172762,1.9634905227182111,-0.9817972775273704,0.9817525900222198,-0.0012574212989453018,-8.067020257882657e-05,-0.0008185755702833348,8.067020257882657e-05,1.0047085317551277e-07,-8.296709356061372e-07,0.029463615159128355,0.0013609872008341403,1.3538484028201402e-05,-1.353650803978468e-05,-1.3538484028201402e-05,1.9759916982024493e-09,9.195088928696402e-06
0.13099999999999998,-3.5246122557285235,1.96348968264194,-0.9818058020440317,0.981753430098491,-0.0013614576438688813,-8.734484582440593e-05,-0.0008863265191337665,8.734484582440593e-05,1.2749446317533212e-07,-9.725396465215377e-07,0.02946322935296059,0.001360944443304995,1.353814383121258e-05,-1.353582736272167e-05,-1.353814383121258e-05,2.3164729998780216e-09,9.194692262048421e-06
0.141,-3.524626390412978,1.9634887758248343,-0.9818150040393996,0.9817543369155967,-0.0014654767473171084,-9.40184217100672e-05,-0.0009540719087903384,9.40184217100672e-05,1.589745896381231e-07,-1.126736334530646e-06,0.02946281290245388,0.0013608982883917902,1.353777658486541e-05,-1.3535092656117054e-05,-1.353777658486541e-05,2.68393480051789e-09,9.194264090984494e-06
