phi,theta,rho,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
-0.3,-2.356194490192345,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,-2.356194490192345,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-6.812416635339845e-17
-0.3,-2.356194490192345,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,-2.356194490192345,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950353,-1.8579318096381397e-17
-0.3,-2.356194490192345,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,-2.356194490192345,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,-2.356194490192345,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,-2.356194490192345,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950354,1.8579318096381397e-17
-0.3,-2.356194490192345,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,-2.356194490192345,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,6.812416635339845e-17
-0.3,-2.356194490192345,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,-2.356194490192345,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,8.670348444977986e-17
-0.3,-2.356194490192345,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-8.670348444977986e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,-2.356194490192345,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,1.4244143873892404e-16
-0.3,-1.5707963267948966,-6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,-7.357029934569364e-32,-0.5646424733950354,-4.4004665029199936e-32
-0.3,-1.5707963267948966,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950354,-2.477242412850853e-17
-0.3,-1.5707963267948966,-4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,3.1628352989737454e-32,-0.5646424733950354,-1.306388493054373e-32
-0.3,-1.5707963267948966,-3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950354,0.0
-0.3,-1.5707963267948966,-3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,-1.375145782162498e-33,-0.5646424733950354,-1.1001166257299984e-32
-0.3,-1.5707963267948966,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950353,-2.477242412850853e-17
-0.3,-1.5707963267948966,-1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,-4.125437346487494e-33,-0.5646424733950354,-4.125437346487494e-33
-0.3,-1.5707963267948966,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950353,-2.477242412850853e-17
-0.3,-1.5707963267948966,0.0,2.1170000166126743,2.1170000166126743,2.1170000166126743,-5.500583128649992e-33,-0.5646424733950354,0.0
-0.3,-1.5707963267948966,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950354,2.477242412850853e-17
-0.3,-1.5707963267948966,1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,-4.125437346487494e-33,-0.5646424733950354,4.125437346487494e-33
-0.3,-1.5707963267948966,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950354,2.477242412850853e-17
-0.3,-1.5707963267948966,3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,-1.375145782162498e-33,-0.5646424733950354,1.1001166257299984e-32
-0.3,-1.5707963267948966,3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950354,0.0
-0.3,-1.5707963267948966,4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,3.1628352989737454e-32,-0.5646424733950354,1.306388493054373e-32
-0.3,-1.5707963267948966,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-1.8579318096381397e-17,-0.5646424733950353,2.477242412850853e-17
-0.3,-1.5707963267948966,6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,-7.357029934569364e-32,-0.5646424733950354,4.4004665029199936e-32
-0.3,-0.7853981633974483,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-1.4244143873892404e-16
-0.3,-0.7853981633974483,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-8.670348444977986e-17,-0.5646424733950354,6.193106032127133e-17
-0.3,-0.7853981633974483,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,-8.670348444977986e-17
-0.3,-0.7853981633974483,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,-0.7853981633974483,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-6.812416635339845e-17
-0.3,-0.7853981633974483,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,-0.7853981633974483,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950353,-1.8579318096381397e-17
-0.3,-0.7853981633974483,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,-0.7853981633974483,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,-0.7853981633974483,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,-0.7853981633974483,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,-2.477242412850853e-17,-0.5646424733950354,1.8579318096381397e-17
-0.3,-0.7853981633974483,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.193106032127133e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,-0.7853981633974483,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,6.812416635339845e-17
-0.3,-0.7853981633974483,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,-0.7853981633974483,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,8.670348444977986e-17
-0.3,-0.7853981633974483,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,-8.670348444977986e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,-0.7853981633974483,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,1.4244143873892404e-16
-0.3,0.0,-6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,-2.2002332514599968e-32
-0.3,0.0,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,0.0,-4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,-2.2002332514599968e-32
-0.3,0.0,-3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,0.0,-3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,-1.1001166257299984e-32
-0.3,0.0,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,0.0,-1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,-5.500583128649992e-33
-0.3,0.0,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,0.0,0.0,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,0.0
-0.3,0.0,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,0.0,1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,5.500583128649992e-33
-0.3,0.0,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,0.0,3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,1.1001166257299984e-32
-0.3,0.0,3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,0.0,4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,2.2002332514599968e-32
-0.3,0.0,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,0.0,6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,0.0,-0.5646424733950354,2.2002332514599968e-32
-0.3,0.7853981633974483,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-1.4244143873892404e-16
-0.3,0.7853981633974483,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,0.7853981633974483,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-8.670348444977986e-17
-0.3,0.7853981633974483,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,0.7853981633974483,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,-6.812416635339845e-17
-0.3,0.7853981633974483,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,6.193106032127133e-17
-0.3,0.7853981633974483,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,-1.8579318096381397e-17
-0.3,0.7853981633974483,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,6.193106032127133e-17
-0.3,0.7853981633974483,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,0.7853981633974483,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,0.7853981633974483,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950353,1.8579318096381397e-17
-0.3,0.7853981633974483,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,0.7853981633974483,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,6.812416635339845e-17
-0.3,0.7853981633974483,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,0.7853981633974483,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,8.670348444977986e-17
-0.3,0.7853981633974483,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,0.7853981633974483,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,1.4244143873892404e-16
-0.3,1.5707963267948966,-6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,7.357029934569364e-32,-0.5646424733950354,-4.4004665029199936e-32
-0.3,1.5707963267948966,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950353,-2.477242412850853e-17
-0.3,1.5707963267948966,-4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,-3.1628352989737454e-32,-0.5646424733950354,-1.306388493054373e-32
-0.3,1.5707963267948966,-3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,0.0
-0.3,1.5707963267948966,-3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.375145782162498e-33,-0.5646424733950354,-1.1001166257299984e-32
-0.3,1.5707963267948966,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950354,-2.477242412850853e-17
-0.3,1.5707963267948966,-1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,4.125437346487494e-33,-0.5646424733950354,-4.125437346487494e-33
-0.3,1.5707963267948966,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950354,-2.477242412850853e-17
-0.3,1.5707963267948966,0.0,2.1170000166126743,2.1170000166126743,2.1170000166126743,5.500583128649992e-33,-0.5646424733950354,0.0
-0.3,1.5707963267948966,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950353,2.477242412850853e-17
-0.3,1.5707963267948966,1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,4.125437346487494e-33,-0.5646424733950354,4.125437346487494e-33
-0.3,1.5707963267948966,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950353,2.477242412850853e-17
-0.3,1.5707963267948966,3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.375145782162498e-33,-0.5646424733950354,1.1001166257299984e-32
-0.3,1.5707963267948966,3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,0.0
-0.3,1.5707963267948966,4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,-3.1628352989737454e-32,-0.5646424733950354,1.306388493054373e-32
-0.3,1.5707963267948966,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,1.8579318096381397e-17,-0.5646424733950354,2.477242412850853e-17
-0.3,1.5707963267948966,6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,7.357029934569364e-32,-0.5646424733950354,4.4004665029199936e-32
-0.3,2.356194490192345,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-1.4244143873892404e-16
-0.3,2.356194490192345,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950355,6.193106032127133e-17
-0.3,2.356194490192345,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-8.670348444977986e-17
-0.3,2.356194490192345,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,2.356194490192345,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,-6.812416635339845e-17
-0.3,2.356194490192345,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,6.193106032127133e-17
-0.3,2.356194490192345,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,-1.8579318096381397e-17
-0.3,2.356194490192345,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,6.193106032127133e-17
-0.3,2.356194490192345,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,0.0
-0.3,2.356194490192345,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,2.356194490192345,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950353,1.8579318096381397e-17
-0.3,2.356194490192345,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-6.193106032127133e-17
-0.3,2.356194490192345,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,6.812416635339845e-17
-0.3,2.356194490192345,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-7.431727238552556e-17,-0.5646424733950353,0.0
-0.3,2.356194490192345,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950353,8.670348444977986e-17
-0.3,2.356194490192345,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950354,-6.193106032127133e-17
-0.3,2.356194490192345,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,1.4244143873892404e-16
-0.3,3.141592653589793,-6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,2.750291564324996e-33,-0.5646424733950354,-2.2002332514599968e-32
-0.3,3.141592653589793,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950354,-2.477242412850853e-17
-0.3,3.141592653589793,-4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,2.2002332514599968e-32,-0.5646424733950354,-1.6501749385949976e-32
-0.3,3.141592653589793,-3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950354,0.0
-0.3,3.141592653589793,-3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,8.250874692974988e-33,-0.5646424733950354,-8.250874692974988e-33
-0.3,3.141592653589793,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950353,0.0
-0.3,3.141592653589793,-1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.1001166257299984e-32,-0.5646424733950354,-1.375145782162498e-33
-0.3,3.141592653589793,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950353,0.0
-0.3,3.141592653589793,0.0,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.1001166257299984e-32,-0.5646424733950354,0.0
-0.3,3.141592653589793,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950354,0.0
-0.3,3.141592653589793,1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.1001166257299984e-32,-0.5646424733950354,1.375145782162498e-33
-0.3,3.141592653589793,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950354,0.0
-0.3,3.141592653589793,3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,8.250874692974988e-33,-0.5646424733950354,8.250874692974988e-33
-0.3,3.141592653589793,3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950354,0.0
-0.3,3.141592653589793,4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,2.2002332514599968e-32,-0.5646424733950354,1.6501749385949976e-32
-0.3,3.141592653589793,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,6.812416635339845e-17,-0.5646424733950353,2.477242412850853e-17
-0.3,3.141592653589793,6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,2.750291564324996e-33,-0.5646424733950354,2.2002332514599968e-32
-0.3,3.9269908169872414,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-1.4244143873892404e-16
-0.3,3.9269908169872414,-5.497787143782138,2.1170000166126752,2.117000016612675,2.1170000166126752,-4.954484825701705e-17,-0.5646424733950353,0.0
-0.3,3.9269908169872414,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-9.289659048190699e-17
-0.3,3.9269908169872414,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-2.477242412850852e-17,-0.5646424733950354,2.477242412850852e-17
-0.3,3.9269908169872414,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-6.812416635339845e-17
-0.3,3.9269908169872414,-2.356194490192345,2.1170000166126752,2.1170000166126752,2.1170000166126752,0.0,-0.5646424733950353,7.431727238552556e-17
-0.3,3.9269908169872414,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-2.477242412850853e-17
-0.3,3.9269908169872414,-0.7853981633974483,2.1170000166126752,2.1170000166126752,2.1170000166126752,0.0,-0.5646424733950353,7.431727238552556e-17
-0.3,3.9269908169872414,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,3.9269908169872414,0.7853981633974483,2.1170000166126752,2.1170000166126752,2.1170000166126752,0.0,-0.5646424733950353,-7.431727238552556e-17
-0.3,3.9269908169872414,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,2.477242412850853e-17
-0.3,3.9269908169872414,2.356194490192345,2.1170000166126752,2.1170000166126752,2.1170000166126752,0.0,-0.5646424733950353,-7.431727238552556e-17
-0.3,3.9269908169872414,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,6.812416635339845e-17
-0.3,3.9269908169872414,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,-2.477242412850852e-17,-0.5646424733950353,-2.477242412850852e-17
-0.3,3.9269908169872414,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,9.289659048190699e-17
-0.3,3.9269908169872414,5.497787143782138,2.117000016612675,2.1170000166126752,2.117000016612675,-4.954484825701705e-17,-0.5646424733950354,0.0
-0.3,3.9269908169872414,6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,1.4244143873892404e-16
-0.3,4.71238898038469,-6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,5.500583128649992e-33,-0.5646424733950354,-4.4004665029199936e-32
-0.3,4.71238898038469,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,9.289659048190699e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,-4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,5.500583128649992e-32,-0.5646424733950354,-5.500583128649992e-32
-0.3,4.71238898038469,-3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,9.289659048190699e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,-3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.6501749385949976e-32,-0.5646424733950354,-2.2002332514599968e-32
-0.3,4.71238898038469,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,-1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.306388493054373e-32,-0.5646424733950354,3.1628352989737454e-32
-0.3,4.71238898038469,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,0.0,2.1170000166126743,2.1170000166126743,2.1170000166126743,2.2002332514599968e-32,-0.5646424733950354,0.0
-0.3,4.71238898038469,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950353,0.0
-0.3,4.71238898038469,1.5707963267948966,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.306388493054373e-32,-0.5646424733950354,-3.1628352989737454e-32
-0.3,4.71238898038469,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,8.670348444977986e-17,-0.5646424733950353,0.0
-0.3,4.71238898038469,3.141592653589793,2.1170000166126743,2.1170000166126743,2.1170000166126743,1.6501749385949976e-32,-0.5646424733950354,2.2002332514599968e-32
-0.3,4.71238898038469,3.9269908169872414,2.117000016612675,2.117000016612675,2.117000016612675,9.289659048190699e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,4.71238898038469,2.1170000166126743,2.1170000166126743,2.1170000166126743,5.500583128649992e-32,-0.5646424733950354,5.500583128649992e-32
-0.3,4.71238898038469,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,9.289659048190699e-17,-0.5646424733950354,0.0
-0.3,4.71238898038469,6.283185307179586,2.1170000166126743,2.1170000166126743,2.1170000166126743,5.500583128649992e-33,-0.5646424733950354,4.4004665029199936e-32
-0.3,5.497787143782138,-6.283185307179586,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-1.362483327067969e-16
-0.3,5.497787143782138,-5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,-2.477242412850853e-17
-0.3,5.497787143782138,-4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,-9.289659048190699e-17
-0.3,5.497787143782138,-3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,6.19310603212713e-17,-0.5646424733950353,-2.477242412850852e-17
-0.3,5.497787143782138,-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,-6.812416635339845e-17
-0.3,5.497787143782138,-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-8.670348444977986e-17
-0.3,5.497787143782138,-1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950353,-1.8579318096381397e-17
-0.3,5.497787143782138,-0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950355,-8.670348444977986e-17
-0.3,5.497787143782138,0.0,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,0.0
-0.3,5.497787143782138,0.7853981633974483,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,8.670348444977986e-17
-0.3,5.497787143782138,1.5707963267948966,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,1.8579318096381397e-17
-0.3,5.497787143782138,2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,-6.193106032127133e-17,-0.5646424733950354,8.670348444977986e-17
-0.3,5.497787143782138,3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950353,6.812416635339845e-17
-0.3,5.497787143782138,3.9269908169872414,2.1170000166126752,2.1170000166126752,2.1170000166126752,6.19310603212713e-17,-0.5646424733950353,2.477242412850852e-17
-0.3,5.497787143782138,4.71238898038469,2.117000016612675,2.117000016612675,2.117000016612675,0.0,-0.5646424733950354,9.289659048190699e-17
-0.3,5.497787143782138,5.497787143782138,2.117000016612675,2.117000016612675,2.117000016612675,2.477242412850853e-17,-0.5646424733950354,2.477242412850853e-17
