family,anchor_label,omega,theta,phi,rho,trace_G_norm,trace_G_full,trace_G_u,trace_G_split,skyrme_density,topological_density,norm_eig0,norm_eig1,norm_eig2,norm_eig3,norm_trace,norm_det,norm_rank,full_eig0,full_eig1,full_eig2,full_eig3,full_trace,full_det,full_rank,u_eig0,u_eig1,u_eig2,u_eig3,u_trace,u_det,u_rank,split_eig0,split_eig1,split_eig2,split_eig3,split_trace,split_det,split_rank
periodic_simple,rho_pi,0.0,0.0,0.0,3.141592653589793,0.12249999999999998,14.642500000000002,14.520000000000003,14.642500000000002,70.27680000000002,-10.648000000000005,0.0,0.0,0.0,0.12249999999999998,0.12249999999999998,0.0,1,0.12249999999999998,4.840000000000001,4.840000000000001,4.840000000000001,14.642500000000002,13.889038240000009,4,0.0,4.840000000000001,4.840000000000001,4.840000000000001,14.520000000000003,0.0,3,0.12249999999999998,4.839999999999995,4.84,4.84,14.642500000000002,13.889038240000009,4
periodic_harmonic,origin,0.0,0.0,0.0,0.0,0.11560000000000002,22.165600000000005,22.050000000000004,22.165600000000005,123.82440000000005,5.44,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.11560000000000002,0.25,10.240000000000002,11.560000000000002,22.165600000000005,3.4210201600000025,4,0.0,0.25,10.240000000000002,11.560000000000002,22.050000000000004,0.0,3,0.11560000000000002,0.25,10.240000000000002,11.560000000000002,22.165600000000005,3.4210201600000025,4
periodic_harmonic,theta_quarter,0.0,0.7853981633974483,0.0,0.0,0.11560000000000002,3.4355360165102278,3.319936016510228,3.4355360165102278,2.707928515843061,0.35201893532700673,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.04861620630386624,0.11560000000000001,1.2800000000000005,1.9913198102063614,3.4355360165102278,0.01432484344380458,4,0.0,0.04861620630386624,1.2800000000000005,1.9913198102063614,3.319936016510228,0.0,3,0.021269014768420205,0.04861620630386624,1.3743309852315804,1.9913198102063614,3.4355360165102278,0.002829832899798511,4
periodic_harmonic,phi_quarter,0.0,0.0,0.7853981633974483,0.0,0.11560000000000002,20.872818510260473,20.757218510260472,20.872818510260473,123.67617436794447,12.707820152262471,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.11560000000000001,1.8049999999999997,8.90232649289299,10.04989201736748,20.872818510260473,18.66809291337191,4,0.0,1.8049999999999997,8.90232649289299,10.04989201736748,20.757218510260472,0.0,3,0.07224857939092794,1.8483514206090719,8.90232649289299,10.049892017367478,20.872818510260473,11.94754764584668,4
periodic_harmonic,rho_quarter,0.0,0.0,0.0,0.7853981633974483,0.11560000000000002,5.014643579918956,4.899043579918956,5.014643579918956,0.590831267015392,0.09932274617800434,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.020000000000000462,0.10328204021843668,0.11560000000000001,4.77576153970052,5.014643579918956,0.0011403949142041363,4,0.0,0.020000000000000042,0.10328204021843682,4.775761539700519,4.899043579918956,0.0,3,3.9191013595507584e-06,0.10328204021843668,0.13559608089864095,4.77576153970052,5.014643579918956,2.621205528067607e-07,4
periodic_harmonic,omega_quarter,0.7853981633974483,0.0,0.0,0.0,0.030525884200927812,33.68531321572383,22.05,22.07,123.82440000000003,5.44,0.0,0.0,0.0,0.030525884200927812,0.030525884200927812,0.0,1,0.030525884200927812,0.3815735525115975,15.629252710875038,17.64396106813627,33.68531321572383,3.2120390906681853,4,0.0,0.25,10.240000000000002,11.559999999999999,22.05,0.0,3,0.020000000000000007,0.25,10.240000000000002,11.559999999999999,22.07,0.5918720000000002,4
periodic_harmonic,all_quarter,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.030525884200927812,1.4770825436816746,0.9477574179075082,0.9677574179075082,0.05259024441084491,0.0071843948640923335,0.0,0.0,0.0,0.030525884200927812,0.030525884200927812,0.0,1,0.0015254525387328733,0.030525884200927812,0.08870154798818451,1.3563296589538296,1.4770825436816746,5.6022619296917566e-06,4,0.0,0.0009994485523774014,0.058115628955631424,0.8886423403994994,0.9477574179075082,0.0,3,0.0009940485389145022,0.015349094699243757,0.058120224487591465,0.8932940501817583,0.9677574179075082,7.921584903113721e-07,4
periodic_harmonic,all_minus_quarter,-0.7853981633974483,-0.7853981633974483,-0.7853981633974483,-0.7853981633974483,0.013103633538249568,0.6340569279091314,0.9477574179075082,0.9677574179075082,0.05259024441084491,0.0071843948640923335,0.0,0.0,0.0,0.013103633538249568,0.013103633538249568,0.0,1,0.0006548203785343751,0.013103633538249568,0.038076295233974,0.5822221787583735,0.6340569279091314,1.9022051632175572e-07,4,0.0,0.0009994485523773958,0.05811562895563125,0.8886423403994996,0.9477574179075082,0.0,3,0.0009940485389145022,0.015349094699243764,0.05812022448759141,0.8932940501817588,0.9677574179075082,7.921584903113721e-07,4
periodic_harmonic,omega_pi,3.141592653589793,0.0,0.0,0.0,0.0036,22.053600000000003,22.050000000000004,22.053600000000003,123.82440000000005,5.44,0.0,0.0,0.0,0.0036,0.0036,0.0,1,0.0036,0.25,10.240000000000002,11.560000000000002,22.053600000000003,0.10653696000000006,4,0.0,0.25,10.240000000000002,11.560000000000002,22.050000000000004,0.0,3,0.0036,0.25,10.240000000000002,11.560000000000002,22.053600000000003,0.10653696000000006,4
periodic_harmonic,theta_pi,0.0,3.141592653589793,0.0,0.0,0.11560000000000002,10.645600000000002,10.530000000000001,10.645600000000002,2.9796000000000005,0.31999999999999995,0.0,0.0,0.0,0.11560000000000002,0.11560000000000002,0.0,1,0.03999999999999998,0.11560000000000002,0.25,10.240000000000002,10.645600000000002,0.011837439999999994,4,0.0,0.03999999999999998,0.25,10.240000000000002,10.530000000000001,0.0,3,0.03999999999999998,0.11560000000000002,0.25,10.240000000000002,10.645600000000002,0.011837439999999994,4
