r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.637023005428146,0.7853981633974483,-0.39269908169872414,0.39269908169872414,0.0,0.0,0.0,0.0,1.4525500055804662e-14,0.0,0.026330613497352433,0.00034861200133931184,3.46770770214437e-06,-3.46770770214437e-06,-3.46770770214437e-06,0.0,0.0
0.011,-3.6370234130611894,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-1.751819680925179e-05,0.0,0.0,0.0,1.9333484906750364e-11,-1.6249558558985837e-09,0.026330602764126507,0.0003486117223767681,3.4677049804439106e-06,-3.467704767678805e-06,-3.4677049804439106e-06,2.1276510624080349e-13,0.0
0.020999999999999998,-3.6370238543857565,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-6.439343764901824e-05,0.0,0.0,0.0,1.3452059016569333e-10,-6.2631874099705354e-09,0.026330591143787205,0.00034861148147214733,3.4677032496247606e-06,-3.4677003748459536e-06,-3.4677032496247606e-06,2.8747788436563145e-12,0.0
0.031,-3.6370246836108087,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00010078964891127796,0.0,0.0,0.0,4.327285594340566e-10,-1.3813759490392297e-08,0.026330569309810443,0.0003486110078743008,3.4676995806935265e-06,-3.467692537780077e-06,-3.4676995806935265e-06,7.042913646301686e-12,0.0
0.041,-3.6370258646500053,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00013525461335174888,0.0,0.0,0.0,1.001109587108916e-09,-2.4270966881629924e-08,0.02633053821239438,0.00034861032589584965,3.4676942069619925e-06,-3.467681523914283e-06,-3.4676942069619925e-06,1.2683048328963318e-11,0.0
0.051000000000000004,-3.6370273868816536,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.0001691326761604832,0.0,0.0,0.0,1.9268151386593454e-09,-3.763372236088182e-08,0.026330498131246303,0.0003486094438797092,3.467687220699142e-06,-3.467667388395673e-06,-3.467687220699142e-06,1.9832304967345627e-11,0.0
0.061000000000000006,-3.637029246547569,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00020277413951462906,0.0,0.0,0.0,3.2969957251427838e-09,-5.390167159367426e-08,0.02633044916536192,0.0003486083648430534,3.467678655834836e-06,-3.4676501494842053e-06,-3.467678655834836e-06,2.850635371238382e-11,0.0
0.07100000000000001,-3.6370314419972134,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.0002363022768791283,0.0,0.0,0.0,5.1988006710829595e-09,-7.307464088618316e-08,0.026330391358250122,0.00034860709012154127,3.4676685274640806e-06,-3.4676298150390413e-06,-3.4676685274640806e-06,3.871243070808673e-11,0.0
0.081,-3.637033972393958,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.0002697694462479696,0.0,0.0,0.0,7.719377881931868e-09,-9.515251028016098e-08,0.026330324731997843,0.00034860562039567606,3.4676568432901034e-06,-3.4676063890268648e-06,-3.4676568432901034e-06,5.045427285567249e-11,0.0
0.091,-3.6370368372690765,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.000303200955872749,0.0,0.0,0.0,1.0945873611473158e-08,-1.2013517507925765e-07,0.02633024929901371,0.0003486039560488112,3.467643607652323e-06,-3.4675798736825643e-06,-3.467643607652323e-06,6.373398509083632e-11,0.0
0.10099999999999999,-3.637040036339923,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.000336610255436192,0.0,0.0,0.0,1.496543222921598e-08,-1.4802253182262293e-07,0.02633016506681553,0.00034860209731387467,3.467628823183902e-06,-3.467550270374565e-06,-3.467628823183902e-06,7.855283261539853e-11,0.0
0.11099999999999999,-3.637043569426239,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.0003700050317465141,0.0,0.0,0.0,1.9865195987790135e-08,-1.7881447244419217e-07,0.026330072040233972,0.00034860004434109873,3.4676124915785355e-06,-3.4675175799993343e-06,-3.4676124915785355e-06,9.491161317302404e-11,0.0
0.12099999999999998,-3.6370474364079217,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00040338993910896126,0.0,0.0,0.0,2.5732304790345932e-08,-2.1251088158231922e-07,0.026329970222524545,0.00034859779723225295,3.467594613978498e-06,-3.4674818031793283e-06,-3.467594613978498e-06,1.128108471514931e-10,0.0
0.13099999999999998,-3.637051637202125,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00043676793157945465,0.0,0.0,0.0,3.265389595796046e-08,-2.4911163523807125e-07,0.026329859615970584,0.00034859535605922555,3.467575191185441e-06,-3.467442940369936e-06,-3.467575191185441e-06,1.3225088143610106e-10,0.0
0.141,-3.6370561717500984,0.7853981633974483,-0.39269908169872414,0.39269908169872414,-0.00047014095921751376,0.0,0.0,0.0,4.0717103997051267e-08,-2.886166000617103e-07,0.026329740222229718,0.0003485927208747097,3.4675542237816815e-06,-3.4674009919207997e-06,-3.4675542237816815e-06,1.5323194938078086e-10,0.0
