r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
0.001,0.015339868776809906,0.01619821048243079,-0.007366464768095077,-0.01778421914987871,0.0,0.0,0.0,0.0,1.8192204225925314e-14,0.0,0.029465859072380307,0.00043661290142220756,4.343068842439922e-06,-4.343068842439922e-06,-4.343068842439922e-06
0.011,0.015339862522899723,0.01619820387858333,-0.0073664617648614966,-0.017784211899431468,-2.6876319061102507e-07,-2.838018235220137e-07,1.2906463564994497e-07,3.1158959380883934e-07,2.421387935889436e-11,-2.0351470635336135e-09,0.029465847059445983,0.00043661255196087405,4.343065432914477e-06,-4.343065166391596e-06,-4.343065432914477e-06
0.020999999999999998,0.015339855752102586,0.016198196728926525,-0.007366458513410047,-0.01778420404973328,-9.879236672058374e-07,-1.0432028940278184e-06,4.744176755306327e-07,1.145345586495572e-06,1.6847792084032644e-10,-7.844217696814988e-09,0.02946583405364019,0.0004366122501729971,4.343063264632742e-06,-4.343059663478706e-06,-4.343063264632742e-06
0.031,0.015339843030140816,0.016198183295107926,-0.007366452404108558,-0.01778418930057477,-1.546313173161066e-06,-1.6328370610630022e-06,7.425657726454912e-07,1.792712359274801e-06,5.419631885068344e-10,-1.730079746045711e-08,0.029465809616434233,0.00043661165688465414,4.343058668411584e-06,-4.343049845949065e-06,-4.343058668411584e-06
0.041,0.01533982491066642,0.016198164161759107,-0.007366443702830098,-0.0177841682938303,-2.0750717818761326e-06,-2.191182335261957e-06,9.964846111048469e-07,2.4057266628254006e-06,1.253821898084471e-09,-3.039774099268948e-08,0.02946577481132039,0.0004366108025527772,4.3430519365257035e-06,-4.3430360488213925e-06,-4.3430519365257035e-06
0.051000000000000004,0.015339801556656457,0.01619813950097651,-0.007366432487839013,-0.01778414121844672,-2.594824015612781e-06,-2.740017283153254e-06,1.2460784357761401e-06,3.008299459431409e-06,2.413205352143347e-09,-4.713368666801982e-08,0.02946572995135605,0.000436609697628668,4.343043184561552e-06,-4.343018341180414e-06,-4.343043184561552e-06
0.061000000000000006,0.015339773025792702,0.016198109373669486,-0.007366418786835066,-0.017784108141297172,-3.11094372406929e-06,-3.285016447966706e-06,1.4939278602909072e-06,3.6066609015213256e-06,4.129263657625305e-09,-6.75081907671527e-08,0.02946567514734026,0.00043660834589198373,4.343032455023425e-06,-4.342996745901032e-06,-4.343032455023425e-06
0.07100000000000001,0.015339739343426376,0.016198073806607784,-0.007366402611992343,-0.017784069091772502,-3.625321667280009e-06,-3.828176387134046e-06,1.740940859637761e-06,4.203003034626956e-06,6.511145435055613e-09,-9.152103582416389e-08,0.029465610447969373,0.00043660674901592093,4.343019766820979e-06,-4.342971272828645e-06,-4.343019766820979e-06
0.081,0.01533970052242674,0.016198032813380763,-0.007366383969490882,-0.017784024084792637,-4.138760615325767e-06,-4.3703447897018685e-06,1.987502937604469e-06,4.798256547221075e-06,9.667997527233587e-09,-1.1917207168648476e-07,0.02946553587796353,0.0004366049078529517,4.343005129604107e-06,-4.342941926932363e-06,-4.343005129604107e-06
0.091,0.015339656570023777,0.016197986401622958,-0.007366362862802643,-0.01778397312873963,-4.651648339293229e-06,-4.911931124471515e-06,2.233800308433771e-06,5.392871000254011e-06,1.3708964707849813e-08,-1.5046116732922067e-07,0.029465451451210573,0.0004366028228833037,4.342988548808824e-06,-4.342908711011791e-06,-4.342988548808824e-06
0.10099999999999999,0.015339607490597701,0.016197934575959683,-0.007366339294031079,-0.017783916228691674,-5.164190675289987e-06,-5.45315274510123e-06,2.4799318181103775e-06,5.987085029042638e-06,1.8743189390091424e-08,-1.8538819328803435e-07,0.029465357176124314,0.000436600494398763,4.34297002773369e-06,-4.342871626781053e-06,-4.34297002773369e-06
0.11099999999999999,0.015339553286963,0.016197877339362905,-0.007366313264527755,-0.017783853387911726,-5.676505045003548e-06,-5.994133643604062e-06,2.725953854517173e-06,6.58103476597857e-06,2.4879811335248958e-08,-2.2395301434404333e-07,0.029465253058111016,0.00043659792258752167,4.3429495685003896e-06,-4.342830675363016e-06,-4.3429495685003896e-06
