theta,phi,rho,chi,omega0,theta0,phi0,rho0,A0,xp0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,sample_count
6.283185307179586,-2.6927937030769655,0.0,0.6234898018587334,0.5,6.283185307179586,-2.6927937030769655,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.2089750007313487,0.12089750007313486,192
-6.283185307179586,-0.8975979010256552,0.0,-0.22252093395631434,0.5,-6.283185307179586,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094736133960188,0.3094736133960188,220
-4.487989505128276,-0.8975979010256552,0.0,-0.22252093395631434,0.5,-4.487989505128276,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094736133960445,0.3094736133960445,220
-2.6927937030769655,-0.8975979010256552,0.0,-0.22252093395631434,0.5,-2.6927937030769655,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947361339610784,0.30947361339610785,220
-0.8975979010256552,-0.8975979010256552,0.0,-0.22252093395631434,0.5,-0.8975979010256552,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947361339641537,0.3094736133964154,220
0.8975979010256552,-0.8975979010256552,0.0,-0.22252093395631434,0.5,0.8975979010256552,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947361339642048,0.3094736133964205,220
2.6927937030769655,-0.8975979010256552,0.0,-0.22252093395631434,0.5,2.6927937030769655,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094736133961082,0.3094736133961082,220
4.487989505128276,-0.8975979010256552,0.0,-0.22252093395631434,0.5,4.487989505128276,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094736133960463,0.3094736133960463,220
6.283185307179586,-0.8975979010256552,0.0,-0.22252093395631434,0.5,6.283185307179586,-0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947361339601676,0.30947361339601676,220
-6.283185307179586,0.8975979010256552,0.0,-0.22252093395631434,0.5,-6.283185307179586,0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947180577177202,0.309471805771772,220
-4.487989505128276,0.8975979010256552,0.0,-0.22252093395631434,0.5,-4.487989505128276,0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947180577216002,0.30947180577216005,220
-2.6927937030769655,0.8975979010256552,0.0,-0.22252093395631434,0.5,-2.6927937030769655,0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094718057730547,0.30947180577305466,220
-0.8975979010256552,0.8975979010256552,0.0,-0.22252093395631434,0.5,-0.8975979010256552,0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094718057774985,0.3094718057774985,220
0.8975979010256552,0.8975979010256552,0.0,-0.22252093395631434,0.5,0.8975979010256552,0.8975979010256552,0.0,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947180577750046,0.30947180577750044,220
