phi,chi
-6.283185307179586,1.0
-4.886921905584122,-0.9396926207859086
-3.490658503988659,0.7660444431189781
-2.0943951023931957,-0.4999999999999996
-0.6981317007977319,0.17364817766693022
0.6981317007977319,0.17364817766693022
2.094395102393195,-0.5000000000000012
3.4906585039886586,0.7660444431189787
4.886921905584122,-0.9396926207859086
6.283185307179586,1.0
