r,mass_m
0.0001,0.0
0.00011031126069599864,7.174952703161971e-15
0.00012016406883424372,1.5405342033471564e-14
0.0001311963841855717,2.6365795067894146e-14
0.00014346301162929763,4.091537042660201e-14
0.0001571559361995397,6.037108234018783e-14
0.00017249453029565456,8.657723516666856e-14
0.0001897415055429803,1.2215728785103061e-13
0.00020921212897019373,1.708811154173317e-13
0.00023128670372063524,2.3822686259404685e-13
0.0002564264410589137,3.3224987883556234e-13
0.0002851938838343724,4.649453576081887e-13
0.0003182793901009937,6.544166212886803e-13
0.0003565357632419498,9.28379419743995e-13
0.00040102393287701557,1.3299199866593315e-12
0.00045307377245889217,1.927124978996811e-12
0.0005143658657420504,2.8294939508289684e-12
0.0005870425877336047,4.216483090829371e-12
0.0006738606923966215,6.388236764540254e-12
0.0007784034143522646,9.857884795118674e-12
0.0009053790597633051,1.5523743337121392e-11
0.0010610471114517852,2.4999455992959288e-11
0.0012540592286652984,4.12880025841556e-11
0.0014960528419825946,7.011337600764116e-11
0.0018032210772767035,1.2278986066100367e-10
0.002198454027110942,2.2253627585250556e-10
0.0027147242982414484,4.190297402978345e-10
0.003400520176193751,8.235958463130673e-10
0.004328805664509104,1.6989775197957534e-09
0.0056122332453557066,3.7024795910258676e-09
0.00742982959476498,8.590573103483857e-09
0.010075550985155612,2.1423477344230255e-08
0.014050342962305205,5.8095041498202394e-08
0.02024495528531632,1.737867262730023e-07
0.03032230689671169,5.838798314675594e-07
0.0475644701896563,2.2532387715209765e-06
0.07886718900378767,1.0266435712112497e-05
0.13930586020508098,5.6477579178339614e-05
0.230968063648112,0.00025624403737437994
0.3320568223225873,0.0007556308922161504
0.4377891414755678,0.001712630834757934
0.5487694160464547,0.0033226831052855952
0.6657484885196596,0.005815695778570201
0.7892654847576577,0.009444140732343067
0.919883660400941,0.014469164999409631
1.0583406696666466,0.021140133268500234
1.205432235966659,0.029648935437569204
1.3606769056872123,0.03997110617575678
1.5174325750942972,0.05138375587997981
1.6647509094021602,0.06254604105062885
1.8012494177893064,0.07284281165450988
1.93023981517161,0.08220031569581655
2.0545944042299515,0.09064158014066995
2.1762320716995003,0.09820240780336514
2.297738910957013,0.10500855853943866
2.4186957928196184,0.1110652982471967
2.5383488891440456,0.11644304195245499
2.6624496325217732,0.12152931055775809
2.7855427220624938,0.1262692452077224
2.906974649233417,0.13084240384148846
3.026560457110768,0.13542106058014347
3.143777159996143,0.1401199451116751
3.2575545383251288,0.1449747135614615
3.3657886036089395,0.149910157810379
3.4634996571064205,0.15464253645685966
3.575061010399061,0.16034962413629156
3.69677388435343,0.16688903063204089
3.823691291122902,0.1739522502009778
3.9512207519594917,0.1811626312291968
4.076518262180672,0.18821153095080376
4.198396790159449,0.1949063685078019
4.316435957417134,0.2011433953259819
4.430295111342015,0.20687351261843073
4.539256584415189,0.21207512083944818
4.6414994774153,0.21671448562142245
4.7473154649937195,0.2213014381633631
4.862306336449262,0.22609695667929214
4.982344829832457,0.23097762727431034
5.1035730794846375,0.2358759343156568
5.223116954848538,0.24077064040843432
5.3391809852486185,0.24565947901616547
5.4503873737841575,0.2505192293985711
5.555023625412567,0.2552723160241446
5.6498447853444445,0.25973442264347196
5.755469535748972,0.26486686086668376
5.870424320007472,0.27061484242562506
5.9925396171132,0.27684820745217054
6.118742656363077,0.2833466599379218
6.245238608961881,0.2898261457316895
6.369018866200488,0.2960501628091365
6.488504253364014,0.30188770859910447
6.602890379752264,0.307284951510899
6.711319832044255,0.31221908999013603
6.812202729340146,0.31665925660293565
6.922659403525048,0.32137947977531256
7.040193999593027,0.32628438264910625
7.162114343176479,0.3313065299492268
7.285068481039042,0.3363741558215621
7.406004224250407,0.34142675661217886
7.52281296326713,0.3464205895505241
7.63399994952483,0.3513074757705641
7.737914456331645,0.3560038188173008
7.838063992898764,0.36064633801371865
7.947846436949826,0.3658522900219677
8.065488099132617,0.37153600436767925
8.18930273887921,0.377586016375287
8.316594192490053,0.383814772341894
8.443796696150521,0.38998112177351657
8.567899128364228,0.3958847945720151
8.687222439515411,0.4014193268942803
8.80086076541165,0.4065448112163082
8.907829726807364,0.41124106727037
9.0182532360213,0.415973281804801
9.135778482892585,0.4209105999720683
9.258399383393778,0.4259979500217348
9.38331612086023,0.4311681585395185
9.507283412024355,0.4363410238115384
9.627663875336161,0.4414480443146225
9.74273056014397,0.4464349958414724
9.851106556560985,0.4512387037529594
9.951470963445116,0.45578017149639716
10.060926160618784,0.46082535142391395
10.177960757989291,0.46630461929982764
10.301321424984174,0.47213828746849507
10.429004606824204,0.4781901008918178
10.557867215421687,0.484257907534583
10.68456206909066,0.49013677235272063
10.806850770316075,0.4956966492107035
10.923598668588921,0.500884414493784
11.033983876514801,0.50568146864492
11.147269349658568,0.5105076982249158
11.267039388826886,0.5155286235303732
11.391599362772828,0.5206992770806131
11.5183932804264,0.5259551600312405
11.644249943703139,0.5312100970677376
11.76646592694516,0.5363855096738327
11.88329332815859,0.5414224058325162
11.993471657539644,0.5462625521231457
12.097660508567468,0.5509192500844389
12.210003806713024,0.55601752286719
12.329321307348351,0.5614993483929865
12.454507678049628,0.5672922754141888
12.583677832707021,0.5732715059409094
12.713811930334723,0.5792521349069071
12.841656050047776,0.5850468149823462
12.96501563339498,0.590537533281564
13.082797877570826,0.5956780557145385
13.194268819242378,0.6004543572685721
13.312277879288908,0.6054307304527462
13.435860576654687,0.6105794547826506
13.563304003543424,0.6158577771199085
13.691907874076962,0.6211926397790247
13.818575211301876,0.6264928371666416
13.940903195517274,0.6316820358549499
14.057423585944914,0.6367047031465527
14.167018171353329,0.6415042543578663
14.277114410666828,0.6463952941383939
14.394343422985738,0.6516669263531604
14.517791114159571,0.657266143456747
14.646254445707902,0.6631120008698103
14.777530544356216,0.6690670170314239
14.908453368414827,0.674949633027006
15.03612371278289,0.6806038317711269
15.158849614960276,0.6859477675125744
15.275826849998635,0.6909562296396434
15.393963002101632,0.6959386791369896
15.517756488969644,0.7010973896182002
15.64588598378807,0.7063987674125228
15.776119575499896,0.7117830247810903
15.905444859287492,0.7171605149936573
16.031143245529446,0.7224443560812742
16.15148987732206,0.727573097314574
16.265432070747508,0.7324983817046521
16.37567525557495,0.7373262846725906
16.49286325308741,0.742516173739712
16.616202552195745,0.7480244292460625
16.74476834923535,0.7537886756100683
16.876816285431186,0.7596991080975231
17.00950472240554,0.7655938839788791
