theta,phi,rho,chi,omega0,theta0,phi0,rho0,A0,xp0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,sample_count
0.0,-0.8975979010256552,-4.487989505128276,-0.22252093395631434,0.5,0.0,-0.8975979010256552,-4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.993968369154013,0.2993968369154013,226
0.0,-0.8975979010256552,-2.6927937030769655,-0.2225209339563143,0.5,0.0,-0.8975979010256552,-2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.6771155942700604,0.26771155942700603,245
0.0,-0.8975979010256552,-0.8975979010256552,-0.2225209339563143,0.5,0.0,-0.8975979010256552,-0.8975979010256552,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.3125465442604476,0.23125465442604476,269
0.0,-0.8975979010256552,0.8975979010256552,-0.2225209339563143,0.5,0.0,-0.8975979010256552,0.8975979010256552,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.312546544252171,0.23125465442521712,269
0.0,-0.8975979010256552,2.6927937030769655,-0.2225209339563143,0.5,0.0,-0.8975979010256552,2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.677115594250124,0.2677115594250124,245
0.0,-0.8975979010256552,4.487989505128276,-0.22252093395631434,0.5,0.0,-0.8975979010256552,4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.9939683691376255,0.29939683691376257,226
0.0,-0.8975979010256552,6.283185307179586,-0.22252093395631434,0.5,0.0,-0.8975979010256552,6.283185307179586,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.0947361339672934,0.30947361339672935,220
0.0,0.8975979010256552,-6.283185307179586,-0.22252093395631434,0.5,0.0,0.8975979010256552,-6.283185307179586,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,3.094718057761543,0.3094718057761543,220
0.0,0.8975979010256552,-4.487989505128276,-0.22252093395631434,0.5,0.0,0.8975979010256552,-4.487989505128276,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.993948796497954,0.2993948796497954,226
0.0,0.8975979010256552,-2.6927937030769655,-0.2225209339563143,0.5,0.0,0.8975979010256552,-2.6927937030769655,0.005,"[0.0, 0.01, 0.01, 0.0]",20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,2.6770928712803572,0.2677092871280357,245
