r,a,b,c,d,m,R
16.310099999999753,8.787691302443946e-19,0.014351389002220495,0.014351389002220492,-8.787691302443942e-19,0.06945621892829644,-0.0001650100907249868
16.320099999999755,8.781949655336546e-19,0.014342012180901243,0.01434201218090124,-8.781949655336542e-19,0.0695542412215302,-0.00016471652070350055
16.330099999999756,8.77620673737772e-19,0.014332633284124105,0.014332633284124102,-8.776206737377715e-19,0.0696523063138667,-0.00016442311758751646
16.340099999999758,8.770462551954448e-19,0.014323252317420447,0.014323252317420444,-8.770462551954445e-19,0.06975041409665642,-0.00016412988168787703
16.35009999999976,8.764717102453507e-19,0.01431386928632129,0.014313869286321286,-8.764717102453503e-19,0.06984856446117539,-0.00016383681331487277
16.36009999999976,8.758970392261453e-19,0.014304484196357303,0.0143044841963573,-8.75897039226145e-19,0.06994675729862553,-0.00016354391277824206
16.370099999999763,8.753222424764633e-19,0.014295097053058807,0.014295097053058804,-8.75322242476463e-19,0.07004499250013499,-0.00016325118038717118
16.380099999999764,8.747473203349168e-19,0.01428570786195576,0.014285707861955757,-8.747473203349164e-19,0.07014326995675851,-0.0001629586164502936
16.390099999999766,8.74172273140096e-19,0.01427631662857776,0.014276316628577757,-8.741722731400957e-19,0.07024158955947778,-0.0001626662212756899
16.400099999999767,8.735971012305686e-19,0.014266923358454033,0.01426692335845403,-8.735971012305682e-19,0.07033995119920174,-0.00016237399517088713
16.41009999999977,8.730218049448791e-19,0.014257528057113434,0.01425752805711343,-8.730218049448788e-19,0.070438354766767,-0.000162081938442859
16.42009999999977,8.72446384621549e-19,0.014248130730084437,0.014248130730084433,-8.724463846215486e-19,0.07053680015293816,-0.00016179005139802522
16.430099999999772,8.718708405990762e-19,0.014238731382895133,0.01423873138289513,-8.718708405990759e-19,0.07063528724840812,-0.00016149833434225122
16.440099999999774,8.71295173215935e-19,0.014229330021073225,0.014229330021073221,-8.712951732159347e-19,0.0707338159437985,-0.00016120678758084811
16.450099999999775,8.707193828105753e-19,0.014219926650146021,0.014219926650146018,-8.707193828105749e-19,0.07083238612965995,-0.000160915411418572
