r,a,b,c,d,m,R
0.5701000000000004,0.032956542731227285,0.0,0.0,0.0,4.220012272557244e-06,-0.000552669592551737
0.5801000000000004,0.03295590999079568,0.0,0.0,0.0,4.4459289272284165e-06,-0.0005526452089171993
0.5901000000000004,0.0329552662551808,0.0,0.0,0.0,4.67976425305932e-06,-0.0005526203945883259
0.6001000000000004,0.03295461152476577,0.0,0.0,0.0,4.9216543354546855e-06,-0.000552595149607633
0.6101000000000004,0.03295394579993987,0.0,0.0,0.0,5.171735238306065e-06,-0.0005525694740183656
0.6201000000000004,0.032953269081098545,0.0,0.0,0.0,5.430143003628546e-06,-0.0005525433678644969
0.6301000000000004,0.03295258136864343,0.0,0.0,0.0,5.6970136511975276e-06,-0.00055251683119073
0.6401000000000004,0.03295188266298241,0.0,0.0,0.0,5.972483178185565e-06,-0.000552489864042499
0.6501000000000005,0.032951172964529596,0.0,0.0,0.0,6.256687558799278e-06,-0.00055246246646597
0.6601000000000005,0.03295045227370541,0.0,0.0,0.0,6.549762743916327e-06,-0.0005524346385080401
0.6701000000000005,0.03294972059093657,0.0,0.0,0.0,6.851844660722459e-06,-0.0005524063802163404
0.6801000000000005,0.03294897791665611,0.0,0.0,0.0,7.163069212348625e-06,-0.0005523776916392357
0.6901000000000005,0.03294822425130341,0.0,0.0,0.0,7.483572277508164e-06,-0.0005523485728258243
0.7001000000000005,0.032947459595324205,0.0,0.0,0.0,7.81348971013406e-06,-0.0005523190238259398
0.7101000000000005,0.03294668394917063,0.0,0.0,0.0,8.152957339016274e-06,-0.0005522890446901509
0.7201000000000005,0.03294589731330118,0.0,0.0,0.0,8.502110967439148e-06,-0.0005522586354697615
0.7301000000000005,0.03294509968818078,0.0,0.0,0.0,8.861086372818888e-06,-0.0005522277962168122
0.7401000000000005,0.03294429107428077,0.0,0.0,0.0,9.230019306341109e-06,-0.0005521965269840801
0.7501000000000005,0.03294347147207892,0.0,0.0,0.0,9.60904549259848e-06,-0.0005521648278250787
0.7601000000000006,0.03294264088205944,0.0,0.0,0.0,9.998300629228429e-06,-0.0005521326987940594
0.7701000000000006,0.032941799304713006,0.0,0.0,0.0,1.039792038655093e-05,-0.0005521001399460102
0.7801000000000006,0.032940946740536756,0.0,0.0,0.0,1.0808040407206378e-05,-0.0005520671513366577
0.7901000000000006,0.03294008319003429,0.0,0.0,0.0,1.1228796305793536e-05,-0.0005520337330224666
0.8001000000000006,0.03293920865371571,0.0,0.0,0.0,1.1660323668507574e-05,-0.000551999885060639
0.8101000000000006,0.03293832313209761,0.0,0.0,0.0,1.210275805277818e-05,-0.0005519656075091168
0.8201000000000006,0.032937426625703065,0.0,0.0,0.0,1.2556234986907763e-05,-0.0005519309004265799
0.8301000000000006,0.03293651913506168,0.0,0.0,0.0,1.3020889969709743e-05,-0.0005518957638724478
0.8401000000000006,0.03293560066070958,0.0,0.0,0.0,1.3496858470146918e-05,-0.0005518601979068783
0.8501000000000006,0.032934671203189395,0.0,0.0,0.0,1.3984275926969933e-05,-0.00055182420259077
0.8601000000000006,0.0329337307630503,0.0,0.0,0.0,1.4483277748355819e-05,-0.0005517877779857601
0.8701000000000007,0.032932779340848,0.0,0.0,0.0,1.4993999311546644e-05,-0.0005517509241542256
0.8801000000000007,0.03293181693714475,0.0,0.0,0.0,1.5516575962488235e-05,-0.000551713641159284
0.8901000000000007,0.03293084355250936,0.0,0.0,0.0,1.6051143015468997e-05,-0.0005516759290647926
0.9001000000000007,0.03292985918751717,0.0,0.0,0.0,1.6597835752758835e-05,-0.0005516377879353485
0.9101000000000007,0.0329288638427501,0.0,0.0,0.0,1.7156789424248156e-05,-0.0005515992178362892
0.9201000000000007,0.03292785751879665,0.0,0.0,0.0,1.7728139247086972e-05,-0.0005515602188336933
0.9301000000000007,0.03292684021625186,0.0,0.0,0.0,1.8312020405324105e-05,-0.0005515207909943797
0.9401000000000007,0.03292581193571737,0.0,0.0,0.0,1.8908568049546477e-05,-0.0005514809343859073
0.9501000000000007,0.032924772677801396,0.0,0.0,0.0,1.9517917296518504e-05,-0.0005514406490765768
0.9601000000000007,0.03292372244311873,0.0,0.0,0.0,2.014020322882159e-05,-0.0005513999351354291
