r,a,b,c,d,m,R
6.100099999999914,3.792137468654793e-18,0.030965152330410913,1.8960687343273962e-18,-1.896068734327397e-18,0.004921473545712506,-0.00047745548916573385
6.110099999999914,3.791345794250486e-18,0.03095868781831764,1.8956728971252425e-18,-1.8956728971252433e-18,0.004944911652463673,-0.0004772196939290358
6.120099999999914,3.7905529271384205e-18,0.030952213567026432,1.89527646356921e-18,-1.8952764635692106e-18,0.004968420134556959,-0.000476983599570088
6.1300999999999135,3.789758867832726e-18,0.030945729580735465,1.8948794339163626e-18,-1.8948794339163634e-18,0.004991999066310875,-0.00047674720650012973
6.140099999999913,3.788963616848359e-18,0.030939235863649682,1.894481808424179e-18,-1.89448180842418e-18,0.005015648521858126,-0.0004765105151308907
6.150099999999913,3.788167174701105e-18,0.03093273241998079,1.894083587350552e-18,-1.8940835873505528e-18,0.005039368575145425,-0.00047627352587458946
6.160099999999913,3.787369541907576e-18,0.030926219253947253,1.8936847709537876e-18,-1.8936847709537884e-18,0.005063159299933301,-0.00047603623914393284
6.170099999999913,3.7865707189852136e-18,0.030919696369774295,1.8932853594926064e-18,-1.893285359492607e-18,0.005087020769795915,-0.00047579865535211463
6.180099999999912,3.785770706452285e-18,0.030913163771693893,1.8928853532261423e-18,-1.892885353226143e-18,0.005110953058120874,-0.0004755607749128152
6.190099999999912,3.7849695048278855e-18,0.030906621463944774,1.8924847524139424e-18,-1.892484752413943e-18,0.005134956238109043,-0.00047532259824019943
6.200099999999912,3.784167114631935e-18,0.030900069450772415,1.8920835573159672e-18,-1.892083557315968e-18,0.005159030382774361,-0.0004750841257489165
6.210099999999912,3.783363536385182e-18,0.030893507736429036,1.8916817681925906e-18,-1.8916817681925913e-18,0.005183175564943655,-0.0004748453578540991
6.220099999999912,3.7825587706091975e-18,0.030886936325173607,1.8912793853045984e-18,-1.891279385304599e-18,0.005207391857256456,-0.0004746062949713612
6.230099999999911,3.7817528178263805e-18,0.03088035522127183,1.89087640891319e-18,-1.8908764089131907e-18,0.005231679332164816,-0.00047436693751679867
6.240099999999911,3.780945678559954e-18,0.030873764428996142,1.8904728392799765e-18,-1.8904728392799773e-18,0.005256038061933122,-0.0004741272859069867
6.250099999999911,3.780137353333966e-18,0.03086716395262572,1.8900686766669825e-18,-1.8900686766669833e-18,0.005280468118637916,-0.0004738873405589799
6.260099999999911,3.779327842673288e-18,0.030860553796446474,1.8896639213366436e-18,-1.8896639213366443e-18,0.005304969574167714,-0.00047364710189031075
6.2700999999999105,3.778517147103617e-18,0.030853933964751033,1.889258573551808e-18,-1.8892585735518087e-18,0.005329542500222818,-0.0004734065703189888
6.28009999999991,3.777705267151471e-18,0.030847304461838757,1.8888526335757352e-18,-1.888852633575736e-18,0.005354186968315139,-0.00047316574626349946
6.29009999999991,3.7768922033441944e-18,0.03084066529201573,1.888446101672097e-18,-1.8884461016720976e-18,0.00537890304976802,-0.0004729246301428034
6.30009999999991,3.776077956209952e-18,0.03083401645959475,1.8880389781049758e-18,-1.8880389781049766e-18,0.005403690815716048,-0.0004726832223763346
6.31009999999991,3.775262526277733e-18,0.030827357968895335,1.8876312631388663e-18,-1.887631263138867e-18,0.005428550337104878,-0.00047244152338400046
6.3200999999999095,3.774445914077347e-18,0.030820689824243713,1.887222957038673e-18,-1.887222957038674e-18,0.005453481684691055,-0.00047219953358618
6.330099999999909,3.773628120139426e-18,0.03081401202997282,1.8868140600697125e-18,-1.8868140600697133e-18,0.005478484929041835,-0.000471957253403723
6.340099999999909,3.772809144995423e-18,0.03080732459042231,1.886404572497711e-18,-1.886404572497712e-18,0.005503560140535006,-0.0004717146832579492
6.350099999999909,3.771988989177613e-18,0.030800627509938523,1.885994494588806e-18,-1.885994494588807e-18,0.005528707389358709,-0.00047147182357064706
6.360099999999909,3.771167653219091e-18,0.030793920792874515,1.885583826609545e-18,-1.885583826609546e-18,0.0055539267455112645,-0.0004712286747640727
6.370099999999908,3.7703451376537715e-18,0.030787204443590035,1.8851725688268854e-18,-1.885172568826886e-18,0.005579218278800994,-0.0004709852372609487
6.380099999999908,3.76952144301639e-18,0.030780478466451523,1.8847607215081946e-18,-1.8847607215081954e-18,0.005604582058846044,-0.0004707415114844639
6.390099999999908,3.768696569842501e-18,0.030773742865832118,1.8843482849212503e-18,-1.884348284921251e-18,0.00563001815507421,-0.0004704974978582709
6.400099999999908,3.7678705186684784e-18,0.03076699764611164,1.883935259334239e-18,-1.8839352593342396e-18,0.005655526636722765,-0.0004702531968064868
6.4100999999999075,3.767043290031514e-18,0.030760242811676598,1.8835216450157566e-18,-1.8835216450157574e-18,0.0056811075728382815,-0.00047000860875369036
6.420099999999907,3.766214884469618e-18,0.03075347836692018,1.8831074422348088e-18,-1.8831074422348095e-18,0.005706761032276459,-0.00046976373412492236
6.430099999999907,3.76538530252162e-18,0.030746704316242258,1.8826926512608097e-18,-1.8826926512608105e-18,0.00573248708370195,-0.0004695185733456837
6.440099999999907,3.764554544727166e-18,0.030739920664049375,1.8822772723635826e-18,-1.8822772723635834e-18,0.00575828579558819,-0.00046927312684193504
6.450099999999907,3.7637226116267186e-18,0.030733127414754747,1.881861305813359e-18,-1.8818613058133597e-18,0.005784157236217222,-0.0004690273950400949
6.4600999999999065,3.7628895037615576e-18,0.03072632457277826,1.8814447518807784e-18,-1.881444751880779e-18,0.005810101473679526,-0.000468781378367039
6.470099999999906,3.76205522167378e-18,0.030719512142546472,1.8810276108368896e-18,-1.8810276108368903e-18,0.00583611857587385,-0.00046853507725010005
6.480099999999906,3.761219765906298e-18,0.030712690128492596,1.8806098829531487e-18,-1.8806098829531495e-18,0.005862208610507036,-0.00046828849211706506
6.490099999999906,3.7603831370028395e-18,0.030705858535056505,1.8801915685014194e-18,-1.88019156850142e-18,0.005888371645093853,-0.0004680416233961758
6.500099999999906,3.7595453355079474e-18,0.03069901736668473,1.8797726677539733e-18,-1.879772667753974e-18,0.005914607746956825,-0.00046779447151612676
6.510099999999905,3.758706361966979e-18,0.030692166627830458,1.879353180983489e-18,-1.87935318098349e-18,0.005940916983226064,-0.00046754703690606416
6.520099999999905,3.757866216926107e-18,0.03068530632295352,1.8789331084630533e-18,-1.878933108463054e-18,0.0059672994208391,-0.00046729931999558587
6.530099999999905,3.757024900932318e-18,0.030678436456520398,1.8785124504661585e-18,-1.8785124504661593e-18,0.005993755126540716,-0.00046705132121473863
6.540099999999905,3.756182414533411e-18,0.030671557033004213,1.878091207266705e-18,-1.8780912072667057e-18,0.0060202841668827774,-0.0004668030409940191
6.5500999999999046,3.755338758277998e-18,0.03066466805688473,1.8776693791389985e-18,-1.8776693791389992e-18,0.006046886608224067,-0.0004665544797643708
6.560099999999904,3.754493932715505e-18,0.030657769532648347,1.8772469663577522e-18,-1.877246966357753e-18,0.006073562516730118,-0.0004663056379571842
6.570099999999904,3.753647938396171e-18,0.030650861464788102,1.8768239691980852e-18,-1.876823969198086e-18,0.006100311958373049,-0.0004660565160042957
6.580099999999904,3.7528007758710445e-18,0.03064394385780365,1.876400387935522e-18,-1.8764003879355226e-18,0.0061271349989314,-0.00046580711433798596
6.590099999999904,3.751952445691987e-18,0.030637016716201285,1.875976222845993e-18,-1.875976222845994e-18,0.006154031703989964,-0.0004655574333909786
6.6000999999999035,3.751102948411671e-18,0.03063008004449392,1.875551474205835e-18,-1.8755514742058358e-18,0.0061810021389396294,-0.00046530747359644064
6.610099999999903,3.750252284583579e-18,0.03062313384720108,1.875126142291789e-18,-1.8751261422917897e-18,0.006208046368977209,-0.0004650572353879796
6.620099999999903,3.749400454762004e-18,0.03061617812884892,1.8747002273810017e-18,-1.8747002273810024e-18,0.006235164459105282,-0.0004648067191996434
6.630099999999903,3.74854745950205e-18,0.03060921289397019,1.8742737297510247e-18,-1.8742737297510255e-18,0.006262356474132031,-0.00046455592546591957
6.640099999999903,3.747693299359629e-18,0.030602238147104267,1.873846649679814e-18,-1.8738466496798148e-18,0.006289622478671078,-0.00046430485462173305
6.650099999999902,3.746837974891461e-18,0.030595253892797124,1.87341898744573e-18,-1.873418987445731e-18,0.006316962537141328,-0.00046405350710244616
6.660099999999902,3.745981486655077e-18,0.030588260135601335,1.872990743327538e-18,-1.872990743327539e-18,0.0063443767137668,-0.0004638018833438571
6.670099999999902,3.745123835208815e-18,0.03058125688007608,1.872561917604407e-18,-1.872561917604408e-18,0.006371865072576476,-0.00046354998378219883
6.680099999999902,3.744265021111821e-18,0.030574244130787125,1.87213251055591e-18,-1.872132510555911e-18,0.0063994276774041355,-0.0004632978088541382
6.690099999999902,3.743405044924047e-18,0.030567221892306835,1.8717025224620233e-18,-1.871702522462024e-18,0.006427064591888199,-0.0004630453589967742
6.700099999999901,3.742543907206254e-18,0.03056019016921416,1.8712719536031266e-18,-1.8712719536031274e-18,0.006454775879471566,-0.0004627926346476381
6.710099999999901,3.741681608520007e-18,0.030553148966094637,1.870840804260003e-18,-1.8708408042600038e-18,0.006482561603401464,-0.0004625396362446912
6.720099999999901,3.740818149427678e-18,0.03054609828754038,1.8704090747138386e-18,-1.8704090747138394e-18,0.006510421826729282,-0.0004622863642263244
6.730099999999901,3.739953530492445e-18,0.030539038138150086,1.869976765246222e-18,-1.869976765246223e-18,0.006538356612310422,-0.00046203281903135676
6.7400999999999005,3.739087752278291e-18,0.03053196852252902,1.869543876139145e-18,-1.869543876139146e-18,0.006566366022804138,-0.00046177900109903444
6.7500999999999,3.7382208153500025e-18,0.03052488944528902,1.869110407675001e-18,-1.8691104076750016e-18,0.006594450120673379,-0.00046152491086903
6.7600999999999,3.737352720273171e-18,0.03051780091104849,1.8686763601365853e-18,-1.868676360136586e-18,0.0066226089681846395,-0.0004612705487814407
6.7700999999999,3.736483467614193e-18,0.030510702924432403,1.868241733807096e-18,-1.8682417338070967e-18,0.0066508426274078,-0.0004610159152767879
6.7800999999999,3.735613057940265e-18,0.03050359549007228,1.8678065289701322e-18,-1.867806528970133e-18,0.006679151160215974,-0.000460761010796016
6.790099999999899,3.73474149181939e-18,0.030496478612606206,1.8673707459096948e-18,-1.8673707459096955e-18,0.0067075346282853545,-0.0004605058357804902
6.800099999999899,3.7338687698203714e-18,0.030489352296678818,1.8669343849101853e-18,-1.866934384910186e-18,0.006735993093095064,-0.00046025039067199757
6.810099999999899,3.732994892512815e-18,0.030482216546941297,1.866497446256407e-18,-1.8664974462564077e-18,0.006764526615926996,-0.0004599946759127435
6.820099999999899,3.7321198604671265e-18,0.030475071368051374,1.866059930233563e-18,-1.8660599302335636e-18,0.0067931352578656685,-0.0004597386919453525
6.830099999999899,3.7312436742545154e-18,0.030467916764673315,1.8656218371272573e-18,-1.865621837127258e-18,0.006821819079798071,-0.0004594824392128663
6.840099999999898,3.73036633444699e-18,0.03046075274147793,1.8651831672234948e-18,-1.8651831672234955e-18,0.006850578142413512,-0.0004592259181587427
6.850099999999898,3.7294878416173606e-18,0.03045357930314255,1.86474392080868e-18,-1.8647439208086807e-18,0.006879412506203472,-0.0004589691292268542
6.860099999999898,3.728608196339234e-18,0.030446396454351054,1.8643040981696168e-18,-1.8643040981696175e-18,0.006908322231461451,-0.0004587120728614878
6.870099999999898,3.727727399187019e-18,0.030439204199793835,1.8638636995935093e-18,-1.86386369959351e-18,0.006937307378282823,-0.000458454749507343
6.8800999999998975,3.7268454507359225e-18,0.03043200254416781,1.863422725367961e-18,-1.8634227253679616e-18,0.006966368006564682,-0.0004581971596095314
6.890099999999897,3.7259623515619485e-18,0.03042479149217642,1.862981175780974e-18,-1.8629811757809746e-18,0.006995504176005699,-0.0004579393036135748
6.900099999999897,3.7250781022418995e-18,0.030417571048529612,1.8625390511209493e-18,-1.86253905112095e-18,0.007024715946105974,-0.00045768118196540486
6.910099999999897,3.724192703353376e-18,0.030410341217943847,1.8620963516766875e-18,-1.8620963516766882e-18,0.0070540033761668855,-0.00045742279511136095
6.920099999999897,3.723306155474775e-18,0.030403102005142096,1.861653077737387e-18,-1.861653077737388e-18,0.0070833665252909486,-0.0004571641434981904
6.9300999999998965,3.7224184591852895e-18,0.030395853414853832,1.8612092295926444e-18,-1.861209229592645e-18,0.007112805452381667,-0.00045690522757304685
6.940099999999896,3.721529615064909e-18,0.030388595451815024,1.860764807532454e-18,-1.8607648075324548e-18,0.0071423202161433885,-0.00045664604778348784
6.950099999999896,3.720639623694418e-18,0.03038132812076814,1.8603198118472084e-18,-1.8603198118472092e-18,0.00717191087508116,-0.000456386604577476
6.960099999999896,3.719748485655396e-18,0.03037405142646214,1.8598742428276977e-18,-1.8598742428276985e-18,0.007201577487500586,-0.000456126898403376
6.970099999999896,3.718856201530218e-18,0.030366765373652467,1.8594281007651085e-18,-1.8594281007651093e-18,0.007231320111507678,-0.0004558669297099543
6.980099999999895,3.717962771902051e-18,0.030359469967101056,1.858981385951025e-18,-1.858981385951026e-18,0.007261138805008723,-0.00045560669894637815
6.990099999999895,3.717068197354858e-18,0.030352165211576312,1.8585340986774286e-18,-1.8585340986774294e-18,0.00729103362571013,-0.00045534620656221387
7.000099999999895,3.716172478473393e-18,0.030344851111853123,1.8580862392366962e-18,-1.858086239236697e-18,0.0073210046311182955,-0.0004550854530074261
7.010099999999895,3.715275615843204e-18,0.030337527672712847,1.8576378079216017e-18,-1.8576378079216025e-18,0.007351051878539459,-0.00045482443873237665
7.0200999999998945,3.71437761005063e-18,0.030330194898943307,1.8571888050253147e-18,-1.8571888050253155e-18,0.007381175425079563,-0.00045456316418782296
7.030099999999894,3.7134784616828026e-18,0.030322852795338796,1.856739230841401e-18,-1.8567392308414017e-18,0.0074113753276441145,-0.0004543016298249182
7.040099999999894,3.712578171327644e-18,0.03031550136670006,1.8562890856638215e-18,-1.8562890856638223e-18,0.0074416516429380445,-0.0004540398360952082
7.050099999999894,3.711676739573867e-18,0.03030814061783431,1.855838369786933e-18,-1.8558383697869338e-18,0.007472004427465568,-0.0004537777834506321
