r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.674523005428146,0.39269908169872414,-0.19634954084936207,0.19634954084936207,0.0,0.0,0.0,0.0,1.347560063728914e-14,0.0,0.025361499935814383,0.00032341441529493934,3.2170626788352922e-06,-3.2170626788352922e-06,-3.2170626788352922e-06,0.0,0.0
0.011,-3.6745234130448865,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-1.7517496150192408e-05,0.0,0.0,0.0,1.793606557407605e-11,-1.5075044634593996e-09,0.025361489598044556,0.0003234141565126126,3.2170601540237997e-06,-3.2170599566481484e-06,-3.2170601540237997e-06,1.973756519905344e-13,0.0
0.020999999999999998,-3.674523854351803,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-6.439086220895682e-05,0.0,0.0,0.0,1.2479747641517796e-10,-5.810485828538806e-09,0.02536147840584626,0.0003234139330356714,3.2170585484246405e-06,-3.217055881580661e-06,-3.2170585484246405e-06,2.6668440113361398e-12,0.0
0.031,-3.6745246835436896,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.00010078561769418033,0.0,0.0,0.0,4.014510501846088e-10,-1.2815304487175915e-08,0.02536145737632285,0.0003234134936989001,3.2170551449235763e-06,-3.2170486114291472e-06,-3.2170551449235763e-06,6.533494597904564e-12,0.0
0.041,-3.674525864535648,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.00013524920346647578,0.0,0.0,0.0,9.287496430737822e-10,-2.251666758814877e-08,0.025361427424663317,0.00032341286105613603,3.2170501599544454e-06,-3.21703839428076e-06,-3.2170501599544454e-06,1.1765674218332559e-11,0.0
0.051000000000000004,-3.674527386706409,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0001691259109110871,0.0,0.0,0.0,1.7875454350801384e-09,-3.491356648279404e-08,0.025361388820269417,0.0003234120428467763,3.2170436791116606e-06,-3.2170252812930924e-06,-3.2170436791116606e-06,1.839781985742584e-11,0.0
0.061000000000000006,-3.6745292462979364,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0002027660281548078,0.0,0.0,0.0,3.05868972083613e-09,-5.000567243498696e-08,0.025361341658489495,0.00032341104186973707,3.217035733870674e-06,-3.2170092894051244e-06,-3.217035733870674e-06,2.6444468201608487e-11,0.0
0.07100000000000001,-3.6745314416597554,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0002362928236916839,0.0,0.0,0.0,4.8230326942799634e-09,-6.779282428979254e-08,0.025361285981229453,0.00032340985936405787,3.2170263382345522e-06,-3.2169904259074698e-06,-3.2170263382345522e-06,3.591233196138321e-11,0.0
0.081,-3.6745339719552685,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.00026975865338089636,0.0,0.0,0.0,7.161423232940477e-09,-8.82749107410615e-08,0.025361221809762514,0.0003234084959610164,3.217015499349295e-06,-3.216968694479871e-06,-3.217015499349295e-06,4.6804877700425504e-11,0.0
0.091,-3.6745368367157645,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0003031888244210203,0.0,0.0,0.0,1.015470868216768e-08,-1.1145183463862022e-07,0.025361149156040215,0.00032340695201623596,3.217003221240424e-06,-3.216944097195568e-06,-3.217003221240424e-06,5.912405805134365e-11,0.0
0.10099999999999999,-3.6745400356586058,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0003365967859160141,0.0,0.0,0.0,1.3883734639354433e-08,-1.3732349997569847e-07,0.025361068027303438,0.00032340522774579566,3.2169895063506248e-06,-3.2169166353240146e-06,-3.2169895063506248e-06,7.287104664464197e-11,0.0
0.11099999999999999,-3.674543568603537,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0003699902243257984,0.0,0.0,0.0,1.8429344738159325e-08,-1.6588980647038124e-07,0.025360978428204974,0.0003234033232890618,3.216974356251084e-06,-3.216886309696863e-06,-3.216974356251084e-06,8.804658345747102e-11,0.0
0.12099999999999998,-3.674547435430456,0.39269908169872414,-0.19634954084936207,0.19634954084936207,-0.0004033737937286019,0.0,0.0,0.0,2.3872380432733968e-08,-1.9715064706970155e-07,0.025360880361880493,0.00032340123874044345,3.2169577720014514e-06,-3.216853120891579e-06,-3.2169577720014514e-06,1.0465115116566453e-10,0.0
