r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.562023005428146,1.5707963267948966,-0.7853981633974483,0.7853981633974483,0.0,0.0,0.0,0.0,1.6877169784588647e-14,0.0,0.02838135097186515,0.00040505207483012754,4.029127494927693e-06,-4.029127494927693e-06,-4.029127494927693e-06,0.0,0.0
0.011,-3.5620234130977027,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-1.7519766056196714e-05,0.0,0.0,0.0,2.2463564499587106e-11,-1.8880352321696936e-09,0.028381339401654736,0.00040505175065637703,4.029124332122285e-06,-4.029124084880212e-06,-4.029124332122285e-06,2.472420750743056e-13,0.0
0.020999999999999998,-3.562023854461802,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-6.439920579171265e-05,0.0,0.0,0.0,1.562993928496475e-10,-7.277193692416974e-09,0.028381326875153195,0.00040505147070693016,4.029122320756837e-06,-4.0291189801419855e-06,-4.029122320756837e-06,3.3406149015063406e-12,0.0
0.031,-3.5620246837611345,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0001007986775180513,0.0,0.0,0.0,5.027870530125479e-10,-1.605019887808596e-08,0.028381303338547527,0.00040505092035100147,4.029118057152474e-06,-4.029109872988443e-06,-4.029118057152474e-06,8.184164297164557e-12,0.0
0.041,-3.562025864906129,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.00013526672972406315,0.0,0.0,0.0,1.1631886271300823e-09,-2.820042192288521e-08,0.028381269816132943,0.0004050501278415457,4.029111812433936e-06,-4.029097074194724e-06,-4.029111812433936e-06,1.4738240049074067e-11,0.0
0.051000000000000004,-3.5620273872741453,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.00016914782810497795,0.0,0.0,0.0,2.2387653502703556e-09,-4.372659961148037e-08,0.028381226609428406,0.0004050491028735768,4.029103693823617e-06,-4.02908064784599e-06,-4.029103693823617e-06,2.3045979651353805e-11,0.0
0.061000000000000006,-3.5620292471066657,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.00020279230630616026,0.0,0.0,0.0,3.830777348397198e-09,-6.262832027892482e-08,0.02838117382514927,0.00040504784895324604,4.029093740750133e-06,-4.029060615161723e-06,-4.029093740750133e-06,3.312559257121586e-11,0.0
0.07100000000000001,-3.5620314427530095,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0002363234489257524,0.0,0.0,0.0,6.040483368625327e-09,-8.490538215438928e-08,0.02838111151019714,0.0004050463676326732,4.029081970754805e-06,-4.029036985274839e-06,-4.029081970754805e-06,4.498548762135681e-11,0.0
0.081,-3.5620339733764794,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0002697936187390351,0.0,0.0,0.0,8.969140508992162e-09,-1.1055764591022555e-07,0.028381039688381127,0.00040504465970264496,4.029068392789256e-06,-4.0290097627948756e-06,-4.029068392789256e-06,5.863000736506226e-11,0.0
0.091,-3.562036838508314,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.00030322812635604813,0.0,0.0,0.0,1.2718003948161535e-08,-1.3958498995941802e-07,0.02838095837307731,0.0004050427256086396,4.029053011896143e-06,-4.028978950318873e-06,-4.029053011896143e-06,7.406159797154124e-11,0.0
0.10099999999999999,-3.56204003786585,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.000336640422755787,0.0,0.0,0.0,1.7388326675116336e-08,-1.719872941583182e-07,0.028380867572389508,0.0004050405656213305,4.029035831135345e-06,-4.028944549436953e-06,-4.029035831135345e-06,9.128172982268033e-11,0.0
0.11099999999999999,-3.5620435712688217,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0003700381955265556,0.0,0.0,0.0,2.308135921885261e-08,-2.077644330203199e-07,0.028380767291524858,0.00040503817991529423,4.029016852475032e-06,-4.028906561190787e-06,-4.029016852475032e-06,1.1029133011320818e-10,0.0
0.12099999999999998,-3.562047438597125,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.00040342609948206573,0.0,0.0,0.0,2.9898349378079214e-08,-2.4691627258992146e-07,0.028380657533992475,0.00040503556860878895,4.028996077242573e-06,-4.0288649863036e-06,-4.028996077242573e-06,1.3109100375758934e-10,0.0
0.13099999999999998,-3.5620516397679167,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0004368070890344118,0.0,0.0,0.0,3.794054195092484e-08,-2.8944266888379684e-07,0.02838053830225345,0.0004050327317853491,4.0289735063695225e-06,-4.02881982530447e-06,-4.0289735063695225e-06,1.5368115407207484e-10,0.0
0.141,-3.562056174722453,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0004701831145093572,0.0,0.0,0.0,4.730917846465365e-08,-3.3534346706175655e-07,0.028380409598094368,0.00040502966950620216,4.028949140532542e-06,-4.028771078599568e-06,-4.028949140532542e-06,1.780620524636854e-10,0.0
0.151,-3.5620610434181574,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0005035555071584804,0.0,0.0,0.0,5.81054969053905e-08,-3.846185009618494e-07,0.028380271422852436,0.00040502638181775694,4.028922980238435e-06,-4.0287187465150385e-06,-4.028922980238435e-06,2.0423388057771997e-10,0.0
0.161,-3.562066245823644,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0005369252023305627,0.0,0.0,0.0,7.043073144785665e-08,-4.372675928278055e-07,0.028380123777556734,0.00040502286875630284,4.028895025877512e-06,-4.0286628293238595e-06,-4.028895025877512e-06,2.3219675680482683e-10,0.0
0.171,-3.5620717819154857,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0005702928741266043,0.0,0.0,0.0,8.438611218511676e-08,-4.932905531431017e-07,0.02837996666301992,0.0004050191303510617,4.028865277758255e-06,-4.028603327263274e-06,-4.028865277758255e-06,2.619507535190406e-10,0.0
0.18100000000000002,-3.562077651676056,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0006036590195013445,0.0,0.0,0.0,1.0007286485833804e-07,-5.526871805266301e-07,0.02837980007989951,0.0004050151666262278,4.0288337361305064e-06,-4.02854024054643e-06,-4.0288337361305064e-06,2.9349590861744515e-10,0.0
0.19100000000000003,-3.562083855092047,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0006370240123932842,0.0,0.0,0.0,1.1759221058656242e-07,-6.154572616652633e-07,0.028379624028739944,0.00040501097760236833,4.0288004012013655e-06,-4.028473569370361e-06,-4.0288004012013655e-06,3.268322334431651e-10,0.0
0.20100000000000004,-3.5620903921534275,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0006703881394964545,0.0,0.0,0.0,1.3704536559649235e-07,-6.816005712692278e-07,0.028379438510002082,0.00040500656329740516,4.028765273146356e-06,-4.028403313921589e-06,-4.028765273146356e-06,3.619597183478709e-10,0.0
0.21100000000000005,-3.5620972628527032,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0007037516244595709,0.0,0.0,0.0,1.5853354095229133e-07,-7.511168720419767e-07,0.028379243524084313,0.0004050019237273177,4.028728352117408e-06,-4.028329474380122e-06,-4.028728352117408e-06,3.988783366751412e-10,0.0
0.22100000000000006,-3.5621044671843722,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0007371146446016217,0.0,0.0,0.0,1.8215794228539977e-07,-8.240059146595154e-07,0.028379039071337923,0.00040499705890665493,4.0286896382486795e-06,-4.028252050922374e-06,-4.0286896382486795e-06,4.3758804766391874e-10,0.0
0.23100000000000007,-3.562112005144525,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0007704773426765061,0.0,0.0,0.0,2.08019769524367e-07,-9.002674377560292e-07,0.02837882515207848,0.00040499196884891445,4.028649131660862e-06,-4.028171043723319e-06,-4.028649131660862e-06,4.780887985987737e-10,0.0
0.24100000000000008,-3.5621198767305433,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0008038398352943661,0.0,0.0,0.0,2.3622021662470043e-07,-9.799011679138025e-07,0.028378601766594402,0.0004049866535668271,4.028606832464421e-06,-4.0280864529581145e-06,-4.028606832464421e-06,5.203805264254386e-10,0.0
0.25100000000000006,-3.56212808194087,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0008372022190429602,0.0,0.0,0.0,2.668604712987322e-07,-1.0629068196561156e-06,0.02837836891515343,0.00040498111307257404,4.028562740762052e-06,-4.027998278803334e-06,-4.028562740762052e-06,5.644631589805629e-10,0.0
0.26100000000000007,-3.562136620774833,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0008705645749999181,0.0,0.0,0.0,3.00041714745505e-07,-1.1492840954422462e-06,0.028378126598007675,0.0004049753473779537,4.0285168566505905e-06,-4.02790652143792e-06,-4.0285168566505905e-06,6.103366159390476e-10,0.0
0.2710000000000001,-3.5621454932325083,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0009039269721017477,0.0,0.0,0.0,3.3586512138067655e-07,-1.2390326856639802e-06,0.0283778748153975,0.0004049693564945108,4.028469180222473e-06,-4.027811181043914e-06,-4.028469180222473e-06,6.58000809551839e-10,0.0
0.2810000000000001,-3.5621546993146107,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0009372894696890368,0.0,0.0,0.0,3.7443185856644515e-07,-1.332152268643227e-06,0.028377613567554593,0.0004049631404336394,4.028419711566909e-06,-4.027712257807049e-06,-4.028419711566909e-06,7.074556452263441e-10,0.0
0.2910000000000001,-3.5621642390224095,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0009706521194502782,0.0,0.0,0.0,4.1584308634149554e-07,-1.4286425106304534e-06,0.028377342854704394,0.0004049566992066641,4.028368450770799e-06,-4.027609751917201e-06,-4.028368450770799e-06,7.587010219872944e-10,0.0
0.3010000000000001,-3.562174112357659,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.001004014966921395,0.0,0.0,0.0,4.60199957150967e-07,-1.528503065803731e-06,0.02837706267706805,0.0004049500328249037,4.028315397919472e-06,-4.027503663568761e-06,-4.028315397919472e-06,8.117368328458497e-10,0.0
0.3110000000000001,-3.5621843193225424,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.001037378052653348,0.0,0.0,0.0,5.07603615576444e-07,-1.631733576268257e-06,0.028376773034863995,0.00040494314129972545,4.028260553097283e-06,-4.027393992960935e-06,-4.028260553097283e-06,8.665629650975813e-10,0.0
0.3210000000000001,-3.562194859919628,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0010707414131292136,0.0,0.0,0.0,5.581551980659704e-07,-1.7383336720562389e-06,0.028376473928309234,0.00040493602464258664,4.028203916388104e-06,-4.027280740297989e-06,-4.028203916388104e-06,9.231793005648402e-10,0.0
0.3310000000000001,-3.562205734151831,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.001104105081490334,0.0,0.0,0.0,6.119558326640875e-07,-1.8483029711270668e-06,0.02837616535762037,0.0004049286828650688,4.028145487875702e-06,-4.0271639057894355e-06,-4.028145487875702e-06,9.815857157952632e-10,0.0
0.34100000000000014,-3.562216942022385,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0011374690881156562,0.0,0.0,0.0,6.691066387418975e-07,-1.9616410793677174e-06,0.028375847323014472,0.00040492111597890804,4.028085267644086e-06,-4.027043489650208e-06,-4.028085267644086e-06,1.0417820822254263e-09,0.0
0.35100000000000015,-3.562228483534814,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.001170833461087227,0.0,0.0,0.0,7.297087267271533e-07,-2.078347590593343e-06,0.02837551982470982,0.0004049133239960177,4.028023255777768e-06,-4.026919492100792e-06,-4.028023255777768e-06,1.1037682663165895e-09,0.0
0.36100000000000015,-3.5622403586929146,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0012041982265667134,0.0,0.0,0.0,7.938631978343736e-07,-2.1984220865480166e-06,0.028375182862926458,0.00040490530692850876,4.02795945236199e-06,-4.026791913367337e-06,-4.02795945236199e-06,1.1675441296679462e-09,0.0
0.37100000000000016,-3.5622525675007353,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0012375634091018662,0.0,0.0,0.0,8.616711437949867e-07,-2.321864136905609e-06,0.02837483643788673,0.0004048970647887058,4.027893857482911e-06,-4.02666075368175e-06,-4.027893857482911e-06,1.2331095291116222e-09,0.0
0.38100000000000017,-3.562265109962564,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0012709290318774404,0.0,0.0,0.0,9.332336465875024e-07,-2.4486732992707725e-06,0.028374480549815676,0.0004048885975891618,4.027826471227771e-06,-4.026526013281777e-06,-4.027826471227771e-06,1.3004643167927766e-09,0.0
0.3910000000000002,-3.5622779860829135,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0013042951169217854,0.0,0.0,0.0,1.0086517781677123e-06,-2.5788491191800218e-06,0.028374115198941417,0.0004048799053426703,4.027757293685032e-06,-4.026387692411074e-06,-4.027757293685032e-06,1.369608340237479e-09,0.0
0.4010000000000002,-3.562291195866513,1.5707963267948966,-0.7853981633974483,0.7853981633974483,-0.0013376616852778364,0.0,0.0,0.0,1.0880266001989207e-06,-2.712391130102902e-06,0.028373740385495422,0.0004048709880622741,4.027686324944471e-06,-4.026245791319255e-06,-4.027686324944471e-06,1.4405414424104826e-09,0.0
