r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.599523005428146,1.1780972450961724,-0.5890486225480862,0.5890486225480862,0.0,0.0,0.0,0.0,1.5657228859004363e-14,0.0,0.02733675882347593,0.00037577349261610474,3.7378880520474314e-06,-3.7378880520474314e-06,-3.7378880520474314e-06,0.0,0.0
0.011,-3.599523413078762,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-1.7518952028657935e-05,0.0,0.0,0.0,2.0839819400764265e-11,-1.7515614349142493e-09,0.02733674767963163,0.0003757731918975494,3.737885118083623e-06,-3.7378848887277144e-06,-3.737885118083623e-06,2.2935590991834725e-13,0.0
0.020999999999999998,-3.5995238544223547,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-6.439621363868614e-05,0.0,0.0,0.0,1.4500152547562173e-10,-6.751172649566084e-09,0.027336735614735857,0.0003757729322042877,3.7378832522644243e-06,-3.7378801533187416e-06,-3.7378832522644243e-06,3.0989457253723817e-12,0.0
0.031,-3.599524683683155,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.00010079399403940586,0.0,0.0,0.0,4.664438444208069e-10,-1.4890034291372166e-08,0.027336712945461996,0.000375772421669896,3.737879297173332e-06,-3.7378717050740044e-06,-3.737879297173332e-06,7.592099555805427e-12,0.0
0.041,-3.5995258647732684,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.0001352604445050278,0.0,0.0,0.0,1.079109280593673e-09,-2.616199664198131e-08,0.027336680658359674,0.0003757716865031166,3.7378735043180285e-06,-3.7378598322831803e-06,-3.7378735043180285e-06,1.367203556808635e-11,0.0
0.051000000000000004,-3.599527387070545,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.0001691399682202007,0.0,0.0,0.0,2.07693955257119e-09,-4.056588778212204e-08,0.02733663904383683,0.0003757707356975072,3.7378659731632245e-06,-3.7378445943944258e-06,-3.7378659731632245e-06,2.1378770539735022e-11,0.0
0.061000000000000006,-3.5995292468166413,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.00020278288250653552,0.0,0.0,0.0,3.5538753500797153e-09,-5.810132578607462e-08,0.027336588204676358,0.0003757695725055417,3.7378567402848314e-06,-3.7378260110918383e-06,-3.7378567402848314e-06,3.072919657345483e-11,0.0
0.07100000000000001,-3.59953144236095,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.00023631246618696018,0.0,0.0,0.0,5.603856083768634e-09,-7.876812344657455e-08,0.027336528186051597,0.0003757681983670423,3.737845821955048e-06,-3.7378040908475215e-06,-3.737845821955048e-06,4.173111411426112e-11,0.0
0.081,-3.599533972866809,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.0002697810795565153,0.0,0.0,0.0,8.32081963453561e-09,-1.025661514821502e-07,0.02733645901089438,0.00037576661401558207,3.737833226477845e-06,-3.737778837937507e-06,-3.737833226477845e-06,5.43885515121317e-11,0.0
0.091,-3.5995368378654753,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.00030321403200182334,0.0,0.0,0.0,1.1798702102788689e-08,-1.2949529706583296e-07,0.027336380692087964,0.00037576481986440917,3.737818958531044e-06,-3.7377502547709556e-06,-3.737818958531044e-06,6.87037779041089e-11,0.0
0.10099999999999999,-3.5995400370742945,1.1780972450961724,-0.5890486225480862,0.5890486225480862,-0.00033662477382945195,0.0,0.0,0.0,1.6131437557698097e-08,-1.595554487059163e-07,0.02733629323743766,0.00037576281616461584,3.7378030209531534e-06,-3.7377183428229807e-06,-3.7378030209531534e-06,8.467815722185972e-11,0.0
