r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.637023005428146,0.7853981633974483,-0.39269908169872414,0.39269908169872414,0.0,0.0,0.0,0.0,3.187627630664176e-14,0.0,0.026330613497352433,0.0007650306313594021,7.609900412347651e-06,-7.609900412347651e-06,-7.609900412347651e-06,0.0,4.142192710203281e-06
0.011,-3.637023899811709,0.7853980464663939,-0.39269829977720133,0.39269919862977853,-3.843644253370323e-05,-5.0252739616097645e-06,3.3603919122577516e-05,5.0252739616097645e-06,4.24277127560181e-11,-3.565947540235347e-09,0.026330589947695052,0.0007650281837730552,7.609876532486246e-06,-7.609874665565428e-06,-7.609876532486246e-06,1.866920831546489e-12,4.142174101946954e-06
0.020999999999999998,-3.637024868115926,0.7853979198700985,-0.39269745322569105,0.39269932522607387,-0.0001412847136400034,-1.847157311372224e-05,0.00012351975416451444,1.847157311372224e-05,2.9520561714468987e-10,-1.37444972395499e-08,0.02633056445168611,0.0007650260701379881,7.609861347183636e-06,-7.609836122606049e-06,-7.609861347183636e-06,2.522457829642276e-11,4.142153955716566e-06
0.031,-3.6370266875049317,0.7853976820027367,-0.39269586260279604,0.39269956309343573,-0.00022114069298459515,-2.8912042237042237e-05,0.00019333519117329908,2.8912042237042237e-05,9.496207715987126e-10,-3.0314046020552306e-08,0.026330516546190213,0.0007650219149131001,7.609829157602861e-06,-7.609767360203228e-06,-7.609829157602861e-06,6.179740341847255e-11,4.142116102245865e-06
0.041,-3.637029278797475,0.7853973432148594,-0.39269359712594104,0.39269990188131304,-0.00029675880730799936,-3.879863004487557e-05,0.00025944647301588187,3.879863004487557e-05,2.196923763002692e-09,-5.326188723883831e-08,0.026330448316207428,0.0007650159314329168,7.609782010913726e-06,-7.609670725158616e-06,-7.609782010913726e-06,1.1128576703567722e-10,4.142062189117849e-06
0.051000000000000004,-3.6370326186823414,0.7853969065522075,-0.3926906771658226,0.392700338543965,-0.0003710884916053275,-4.851698802568745e-05,0.0003244323785778748,4.851698802568745e-05,4.2283587829924355e-09,-8.258538535627582e-08,0.026330360375688425,0.0007650081929238864,7.609720716855864e-06,-7.609546701841116e-06,-7.609720716855864e-06,1.7401504360202213e-10,4.141992701577605e-06
0.061000000000000006,-3.6370366989057032,0.7853963730914456,-0.3926871099267888,0.3927008720047269,-0.0004448981641286877,-5.816762893240631e-05,0.0003889649436738798,5.816762893240631e-05,7.235161649770443e-09,-1.182834458315256e-07,0.02633025294215607,0.0007649987258923556,7.609645573353883e-06,-7.609395451130926e-06,-7.609645573353883e-06,2.501222822909725e-10,4.141907811661399e-06
0.07100000000000001,-3.6370415158363403,0.7853957433043703,-0.3926828985693932,0.39270150179180213,-0.0005184581225238713,-6.778594296276584e-05,0.0004532807248389494,6.778594296276584e-05,1.1408557771750953e-08,-1.6035530225021432e-07,0.026330126111459462,0.000764987542098601,7.609556713125165e-06,-7.609217042802436e-06,-7.609556713125165e-06,3.396704318885191e-10,4.141807595297474e-06
0.081,-3.6370470676270714,0.785395017429015,-0.3926780446920001,0.3927022276671575,-0.0005918830697713511,-7.738697841779e-05,0.0005174802508269023,7.738697841779e-05,1.6939760107649584e-08,-2.0880023757212862e-07,0.026329979932515145,0.0007649746475620105,7.609454204080954e-06,-7.609011512625758e-06,-7.609454204080954e-06,4.426916403596237e-10,4.141692091363905e-06
0.091,-3.637053353236175,0.7853941955975854,-0.3926725491863025,0.39270304949858714,-0.0006652283593752674,-8.697802446140406e-05,0.0005816121644384403,8.697802446140406e-05,2.4019967126171677e-08,-2.636174996155826e-07,0.02632981443307372,0.0007649600457021845,7.609338084667514e-06,-7.608778881323666e-06,-7.609338084667514e-06,5.592036390585439e-10,4.141561322048438e-06
0.10099999999999999,-3.6370603720284556,0.785393277888615,-0.3926664125860858,0.39270396720755757,-0.0007385233261050866,-9.656296866444842e-05,0.0006457023617337193,9.656296866444842e-05,3.284036076574804e-08,-3.248062702469077e-07,0.02632962963022397,0.0007649437386262872,7.609208378409493e-06,-7.608519162163621e-06,-7.609208378409493e-06,6.892166940723438e-10,4.141415301148468e-06
0.11099999999999999,-3.6370681235916145,0.7853922643509721,-0.3926596352277667,0.3927049807452005,-0.0008117846604722692,-0.00010614404553674143,0.0007097656845908521,0.00010614404553674143,4.3592104394431577e-08,-3.923656525548511e-07,0.02632942553522797,0.0007649257277233005,7.6090651006376936e-06,-7.6082323644190504e-06,-7.6090651006376936e-06,8.327368727103121e-10,4.141254037891576e-06
0.12099999999999998,-3.6370766076435905,0.7853911550159737,-0.3926522173314,0.39270609008019886,-0.0008850223993988543,-0.00011572261972617805,0.0007738111580118409,0.00011572261972617805,5.6466340770003685e-08,-4.6629466494812e-07,0.026329202155960813,0.0007649060139643764,7.608908261893741e-06,-7.6079184951059845e-06,-7.608908261893741e-06,9.897677115342109e-10,4.141077538863334e-06
0.13099999999999998,-3.6370858239823147,0.7853899499039544,-0.39264415904460487,0.3927072951922182,-0.0009582428492950049,-0.00012529956817187171,0.0008378445456045811,0.00012529956817187171,7.165419000032315e-08,-5.465922382176769e-07,0.026328959498233617,0.0007648845980658759,7.608737869779676e-06,-7.6075775599213984e-06,-7.608737869779676e-06,1.1603111276082426e-09,4.1408858090526805e-06
0.141,-3.637095772456837,0.7853886490280407,-0.39263546046780684,0.3927085960681318,-0.0010314501136962145,-0.00013487547982240112,0.0009018696851092132,0.00013487547982240112,8.934674750394505e-08,-6.332572139807094e-07,0.026328697566553757,0.0007648614805831206,7.608553930022074e-06,-7.607209563781122e-06,-7.608553930022074e-06,1.3443679447093393e-09,4.140678852452628e-06
0.151,-3.6371064529499244,0.7853872523964268,-0.3926261216694526,0.3927099926997457,-0.001104646937935799,-0.00014445076606569275,0.0009658892268465543,0.00014445076606569275,1.0973508197103572e-07,-7.262883438145332e-07,0.026328416364583093,0.0007648366619669295,7.608356447113979e-06,-7.606814511143524e-06,-7.608356447113979e-06,1.541938211576665e-09,4.14045667242234e-06
0.161,-3.6371178653671414,0.7853857600138014,-0.392616142695556,0.39271148508237114,-0.0011778351987566324,-0.00015402572473953349,0.0010299050617567503,0.00015402572473953349,1.3301023332460867e-07,-8.256842887554755e-07,0.026328115895425417,0.0007648101425991007,7.608145424717901e-06,-7.6063924062123566e-06,-7.608145424717901e-06,1.7530214020629875e-09,4.140219271914302e-06
0.171,-3.637130009629762,0.7853841718822747,-0.39260552357589523,0.3927130732138979,-0.0012510161997277345,-0.0001636005787537079,0.0010939185796639697,0.0001636005787537079,1.5936321068210646e-07,-9.314436190005842e-07,0.026327796161813154,0.000764781922815452,7.6079208659275276e-06,-7.605943253068304e-06,-7.6079208659275276e-06,1.9776165452972786e-09,4.1399666536217825e-06
0.18100000000000002,-3.6371428856700296,0.7853824880019976,-0.3925942643281561,0.392714757094175,-0.0013241908557520728,-0.00017317550021232005,0.0011579308305797484,0.00017317550021232005,1.8898499031735343e-07,-1.0435648137269959e-06,0.026327457166232075,0.0007647520029212284,7.6076827734427874e-06,-7.60546705575691e-06,-7.6076827734427874e-06,2.2157223128199683e-09,4.139698820077451e-06
0.19100000000000003,-3.6371564934279084,0.7853807083715871,-0.39258236496077387,0.39271653672458556,-0.0013973598118202039,-0.00018275062593965422,0.0012219426285211543,0.00018275062593965422,2.2206651362290335e-07,-1.162046260982214e-06,0.026327098911006926,0.0007647203832016697,7.607431149689909e-06,-7.604963818348807e-06,-7.607431149689909e-06,2.4673370784094315e-09,4.13941577372098e-06
0.20100000000000004,-3.6371708328488013,0.7853788329884238,-0.3925698254749273,0.3927184121077489,-0.0014705235214879345,-0.0001923260677404992,0.0012859546201179175,0.0001923260677404992,2.587986850728074e-07,-1.286886257618641e-06,0.026326721398361414,0.0007646870639294249,7.6071659969056846e-06,-7.604433544981986e-06,-7.6071659969056846e-06,2.7324589600849202e-09,4.139117516946497e-06
0.21100000000000005,-3.6371859038819183,0.7853768618488656,-0.3925566458659656,0.3927203832473072,-0.0015436822999649437,-0.00020190191934120192,0.0013499673310233427,0.00020190191934120192,2.993723701858263e-07,-1.418083009256638e-06,0.026326324630461216,0.0007646520453698602,7.606887317197785e-06,-7.6038762398920155e-06,-7.606887317197785e-06,3.0110858501857766e-09,4.138804052136534e-06
0.22100000000000006,-3.6372017064790882,0.7853747949484026,-0.3925428261244484,0.3927224501477702,-0.0016168363607852875,-0.0002114782611842756,0.0014139811979717834,0.0002114782611842756,3.4397839348911174e-07,-1.555634630266562e-06,0.02632590860944523,0.0007646153277849233,7.6065951125886805e-06,-7.603291907434051e-06,-7.6065951125886805e-06,3.3032154372965186e-09,4.1384753816867555e-06
0.23100000000000007,-3.6372182405938775,0.7853726322817726,-0.39252836623691545,0.39272461281440013,-0.0016899858416160652,-0.00022105516380297076,0.0014779965913402171,0.00022105516380297076,3.9280753648238123e-07,-1.6995391437638179e-06,0.026325473337448776,0.0007645769114360067,7.6062893850481854e-06,-7.602680552099135e-06,-7.6062893850481854e-06,3.608845222484798e-09,4.1381315080242766e-06
0.24100000000000008,-3.6372355061809296,0.7853703738430473,-0.3925132661864652,0.39272687125312544,-0.0017631308227312444,-0.0002306326902369158,0.001542013831297378,0.0002306326902369158,4.460505356026111e-07,-1.8497944816131187e-06,0.026325018816620978,0.000764536796586097,7.605970136517882e-06,-7.602042178526415e-06,-7.605970136517882e-06,3.927972531501792e-09,4.1377724336214095e-06
0.25100000000000006,-3.6372535031954607,0.7853680196256978,-0.3924975259531952,0.3927292254704749,-0.001836271340439626,-0.00024021089778808008,0.0016060331995415773,0.00024021089778808008,5.038980801892726e-07,-2.0063984844394652e-06,0.026324545049138018,0.0007644949835014112,7.605637368929724e-06,-7.60137679151247e-06,-7.605637368929724e-06,4.260594524069736e-09,4.137398161006139e-06
0.26100000000000007,-3.637272231592873,0.7853655696226454,-0.3924811455145413,0.3927316754735273,-0.0019094073969825878,-0.0002497898393152084,0.0016700549479522447,0.0002497898393152084,5.665408104501347e-07,-2.1693489016441922e-06,0.02632405203721331,0.0007644514724526556,7.605291084220349e-06,-7.600684396018455e-06,-7.605291084220349e-06,4.606708201037014e-09,4.1370086927701725e-06
0.2710000000000001,-3.637291691328453,0.7853630238263009,-0.39246412484554194,0.39273422126987184,-0.0019825389679236634,-0.0002593695642003476,0.0017340793050487225,0.0002593695642003476,6.341693154276593e-07,-2.338643391424958e-06,0.02632353978310546,0.0007644062637160068,7.604931284342224e-06,-7.599964997175681e-06,-7.604931284342224e-06,4.966310409951146e-09,4.13660403157522e-06
0.2810000000000001,-3.6373118823571318,0.7853603822285954,-0.3924464639190464,0.39273686286757736,-0.002055666007730788,-0.0002689501190790883,0.0017981064808690048,0.0002689501190790883,7.069741309660124e-07,-2.514279520798905e-06,0.026323008289124494,0.000764359357573884,7.60455797127243e-06,-7.599218600290005e-06,-7.60455797127243e-06,5.339397849443514e-09,4.13618418015794e-06
0.2910000000000001,-3.6373328046332993,0.7853576448210051,-0.39242816270588005,0.39273960027516763,-0.002128788454039189,-0.0002785315483983197,0.0018621366706950398,0.0002785315483983197,7.851457376787166e-07,-2.696254765628452e-06,0.026322457557636805,0.0007643107543155588,7.604171147019599e-06,-7.598445210845297e-06,-7.604171147019599e-06,5.725967072711477e-09,4.135749141333844e-06
0.3010000000000001,-3.637354458110651,0.785354811594571,-0.39240922117497684,0.3927424335016018,-0.0022019062309395323,-0.00028811389484654907,0.0019261700579258623,0.00028811389484654907,8.688745589169684e-07,-2.8845665106493326e-06,0.026321887591069144,0.0007642604542376479,7.603770813629502e-06,-7.5976448345062255e-06,-7.603770813629502e-06,6.126014490307681e-09,4.135298918000443e-06
0.3110000000000001,-3.6373768427420665,0.7853518825399143,-0.3923896392934868,0.3927453625562586,-0.0022750192515378813,-0.0002976971996890209,0.0019902068163141114,0.0002976971996890209,9.583509587386464e-07,-3.0792120495006093e-06,0.026321298391911784,0.0007642084576445068,7.603356973189548e-06,-7.596817477120505e-06,-7.603356973189548e-06,6.539536372392465e-09,4.134833513139786e-06
0.3210000000000001,-3.6373999584795103,0.7853488576472496,-0.39236941702686307,0.39274838744892326,-0.002348127419966019,-0.00030728150303097827,0.0020542471117220287,0.00030728150303097827,1.0537652398780329e-06,-3.2801885847564576e-06,0.02632068996272115,0.0007641547648485523,7.602929627832429e-06,-7.595963144720716e-06,-7.602929627832429e-06,6.9665288505663896e-09,4.134352929820516e-06
0.3310000000000001,-3.63742380527395,0.7853457369063955,-0.39234855433893373,0.3927515081897774,-0.002421230632972901,-0.0003168668440261629,0.0021182911035112595,0.0003168668440261629,1.1553076417162761e-06,-3.4874932279595792e-06,0.026320062306121928,0.0007640993761705244,7.6024887797391156e-06,-7.595081843525785e-06,-7.6024887797391156e-06,7.406987919371681e-09,4.13385717119955e-06
