r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.412023005428146,2.891592653589793,-1.8207963267948966,1.5707963267948966,0.0,0.0,0.0,0.0,3.6400620980845306e-14,0.0,0.03297442541400256,0.0008736149035402873,8.690008141074129e-06,-8.690008141074129e-06,-8.690008141074129e-06,0.0,3.2504888617164643e-06
0.011,-3.4120236567222237,2.891592583969785,-1.8207954206552326,1.5707963964149045,-2.7989365767759507e-05,-2.9919021968895553e-06,3.894222321458229e-05,2.9919021968895553e-06,4.844974968583012e-11,-4.072071763922892e-09,0.03297440393796157,0.0008736116117564444,8.689976024805322e-06,-8.689973513963008e-06,-8.689976024805322e-06,2.510842335301541e-12,3.250462579325221e-06
0.020999999999999998,-3.412024361843774,2.8915925085965104,-1.8207944396212525,1.5707964717881793,-0.00010288390653527896,-1.09976520267526e-05,0.00014314190351208107,1.09976520267526e-05,3.371053739095546e-10,-1.5695290128671517e-08,0.03297438068700695,0.0008736087691181531,8.689955602035726e-06,-8.689921677287916e-06,-8.689955602035726e-06,3.3924748900782e-11,3.2504341248001293e-06
0.031,-3.4120256867268384,2.8915923669754293,-1.8207925963178417,1.5707966134092601,-0.00016103500367164076,-1.7213471574712303e-05,0.00022404730799252922,1.7213471574712303e-05,1.0844036696249306e-09,-3.4616571721821795e-08,0.03297433699983735,0.0008736031807534342,8.689912310238225e-06,-8.689829198713222e-06,-8.689912310238225e-06,8.31115308165084e-11,3.2503806608413934e-06
0.041,-3.4120275737077312,2.891592165272331,-1.8207899709671196,1.5707968151123584,-0.0002160996657834351,-2.3099151588150253e-05,0.0003006590940764208,2.3099151588150253e-05,2.508738852999356e-09,-6.082135591394187e-08,0.03297427477795219,0.000873595133612263,8.689848902901e-06,-8.689699235151103e-06,-8.689848902901e-06,1.4966776821296022e-10,3.2503045149349542e-06
0.051000000000000004,-3.4120300058065602,2.891591905304802,-1.8207865871877518,1.5707970750798876,-0.0002702255736287749,-2.888419548209231e-05,0.00037596537371497967,2.888419548209231e-05,4.828496539347828e-09,-9.430656555100648e-08,0.032974194581354636,0.0008735847262246003,8.689766469362005e-06,-8.689532438970296e-06,-8.689766469362005e-06,2.340304360222167e-10,3.2502063730421343e-06
0.061000000000000006,-3.412032977007115,2.891591587719181,-1.8207824533437538,1.5707973926655086,-0.0003239721723837807,-3.4628333949727824e-05,0.0004507446113811188,3.4628333949727824e-05,8.262051082871144e-09,-1.3507086498813298e-07,0.032974096608554944,0.0008735719942992821,8.689665410701958e-06,-8.689329027738072e-06,-8.689665410701958e-06,3.3638305500854937e-10,3.250086478915408e-06
0.07100000000000001,-3.4120364846581714,2.8915912128028167,-1.8207775731162559,1.5707977675818727,-0.0003775361713791484,-4.035252349238118e-05,0.0005252706124384805,4.035252349238118e-05,1.3027762838294607e-08,-1.8311327481873275e-07,0.032973980947133,0.0008735569537261428,8.689545905899999e-06,-8.689089096753432e-06,-8.689545905899999e-06,4.568093142062572e-10,3.249944940731457e-06
0.081,-3.4120405274064196,2.8915907807050236,-1.8207719483793343,1.570798199679666,-0.0004310009745355667,-4.6065608989177134e-05,0.0005996595452420323,4.6065608989177134e-05,1.9343975417892138e-08,-2.3843285349532186e-07,0.03297384764189874,0.0008735396126871509,8.689408046863887e-06,-8.688812695843289e-06,-8.689408046863887e-06,5.953513049546155e-10,3.249781814504407e-06
0.091,-3.4120451044838545,2.8915902915132548,-1.8207655801914358,1.570798688871435,-0.0004844067669742711,-5.1771815520026295e-05,0.0006739674496461783,5.1771815520026295e-05,2.74290129481704e-08,-3.01028600805084e-07,0.03297369671839016,0.0008735199758808956,8.689251885960573e-06,-8.688499854857716e-06,-8.689251885960573e-06,7.520315562093999e-10,3.2495971328420134e-06
0.10099999999999999,-3.412050215417269,2.8915897452841564,-1.8207584691995453,1.5707992351005333,-0.0005377747867659251,-5.7473342865902685e-05,0.0007482240052384158,5.7473342865902685e-05,3.7501177326849275e-08,-3.70899422689673e-07,0.03297352819245246,0.00087349804625395,8.689077455575629e-06,-8.688150593880406e-06,-8.689077455575629e-06,9.268623835093527e-10,3.2493909166684706e-06
0.11099999999999999,-3.412055859894535,2.8915891420578603,-1.820750615825229,1.5707998383268296,-0.000591117064348491,-6.317140659405505e-05,0.0008224460813631239,6.317140659405505e-05,4.977874548032384e-08,-4.4804411660988864e-07,0.032973342074647465,0.0008734738258000871,8.688884777161496e-06,-8.687764927883751e-06,-8.688884777161496e-06,1.1198502821540178e-09,3.2491631806205363e-06
