r,w,theta,phi,rho,w_prime,theta_prime,phi_prime,rho_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure,kinetic_density,directional_potential
0.001,-3.712023005428146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2501610291093e-14,0.0,0.024428055163203403,0.000300038646986232,2.9845396116539393e-06,-2.9845396116539393e-06,-2.9845396116539393e-06,0.0,0.0
0.011,-3.712023413029761,0.0,0.0,0.0,-1.751684611041732e-05,0.0,0.0,0.0,1.6639681448821302e-11,-1.3985449570785228e-09,0.024428045206290692,0.0003000384069227162,2.984537269473086e-06,-2.9845370863727005e-06,-2.984537269473086e-06,1.831003857539149e-13,0.0
0.020999999999999998,-3.712023854320302,0.0,0.0,0.0,-6.438847283218464e-05,0.0,0.0,0.0,1.1577735623829482e-10,-5.390515151368536e-09,0.024428034426427787,0.00030003819961129985,2.9845357800240775e-06,-2.984533306060559e-06,-2.9845357800240775e-06,2.4739635458518032e-12,0.0
0.031,-3.712024683481419,0.0,0.0,0.0,-0.00010078187771334814,0.0,0.0,0.0,3.7243494489815983e-10,-1.188903906060413e-08,0.02442801417165987,0.00030003779205436894,2.9845326227287045e-06,-2.9845265617716416e-06,-2.9845326227287045e-06,6.0609572085005495e-12,0.0
0.041,-3.712025864429552,0.0,0.0,0.0,-0.00013524418441971308,0.0,0.0,0.0,8.616214156252198e-10,-2.0889206384411307e-08,0.024427985323459175,0.00030003720517434416,2.9845279983651382e-06,-2.9845170836481032e-06,-2.9845279983651382e-06,1.091471749347085e-11,0.0
0.051000000000000004,-3.7120273865438245,0.0,0.0,0.0,-0.00016911963441886138,0.0,0.0,0.0,1.6583451093370072e-09,-3.239008136865413e-08,0.024427948141302367,0.0003000364461508088,2.9845219863365528e-06,-2.9845049191469654e-06,-2.9845219863365528e-06,1.7067190697154262e-11,0.0
0.061000000000000006,-3.7120292460663378,0.0,0.0,0.0,-0.0002027585028023083,0.0,0.0,0.0,2.8376135456319135e-09,-4.639135902655471e-08,0.024427902717025076,0.00030003551758022595,2.9845146158417205e-06,-2.9844900839818947e-06,-2.9845146158417205e-06,2.4531862108009312e-11,0.0
0.07100000000000001,-3.7120314413466766,0.0,0.0,0.0,-0.00023628405345233294,0.0,0.0,0.0,4.474433223036504e-09,-6.28928898376709e-08,0.024427849090989384,0.0003000344206120124,2.984505899870841e-06,-2.984472584916135e-06,-2.984505899870841e-06,3.331495890462025e-11,0.0
0.081,-3.7120339715482715,0.0,0.0,0.0,-0.00026974864024754345,0.0,0.0,0.0,6.643809418894875e-09,-8.189457052496517e-08,0.024427787283684846,0.00030003315583178493,2.9844958450530357e-06,-2.984452425363267e-06,-2.9844958450530357e-06,4.3419696891646936e-11,0.0
0.091,-3.7120368362024263,0.0,0.0,0.0,-0.00030317756940957506,0.0,0.0,0.0,9.42074598920761e-09,-1.0339631094180293e-07,0.024427717306622743,0.000300031723569444,2.984484455122653e-06,-2.9844296072465765e-06,-2.984484455122653e-06,5.484788743245437e-11,0.0
0.10099999999999999,-3.71204003502651,0.0,0.0,0.0,-0.00033658428950543765,0.0,0.0,0.0,1.2880245168462507e-08,-1.2739802199990464e-07,0.024427639166777287,0.0003000301240254408,2.984471732345704e-06,-2.9844041317437216e-06,-2.984471732345704e-06,6.760061922407402e-11,0.0
0.11099999999999999,-3.7120435678402712,0.0,0.0,0.0,-0.00036997648667192476,0.0,0.0,0.0,1.7097307369466447e-08,-1.5389961064244054e-07,0.024427552868629927,0.00030002835732906156,2.984457678179729e-06,-2.9843759996262225e-06,-2.984457678179729e-06,8.167857866848103e-11,0.0
0.12099999999999998,-3.7120474345236074,0.0,0.0,0.0,-0.0004033588147766541,0.0,0.0,0.0,2.2146930983181308e-08,-1.8290097752852339e-07,0.024427458415200914,0.0003000264235678881,2.9844422936077404e-06,-2.984345211429809e-06,-2.9844422936077404e-06,9.708221346990759e-11,0.0
0.13099999999999998,-3.7120516349936694,0.0,0.0,0.0,-0.0004367342275690015,0.0,0.0,0.0,2.8104112178565422e-08,-2.1440201587844934e-07,0.02442735580860865,0.0003000243228037878,2.9844255793196244e-06,-2.984311767546449e-06,-2.9844255793196244e-06,1.138118220085117e-10,0.0
0.141,-3.7120561691917016,0.0,0.0,0.0,-0.0004701046748793459,0.0,0.0,0.0,3.504384470242137e-08,-2.484026108595981e-07,0.02442724505039111,0.00030002205508210955,2.9844075358165153e-06,-2.984275668277114e-06,-2.9844075358165153e-06,1.3186760495004345e-10,0.0
0.151,-3.7120610370751117,0.0,0.0,0.0,-0.0005034714875670533,0.0,0.0,0.0,4.3041119679250924e-08,-2.8490263924206725e-07,0.024427126141699593,0.00030001962043722845,2.9843881634737545e-06,-2.9842369138635197e-06,-2.9843881634737545e-06,1.5124969645908465e-10,0.0
0.161,-3.712066238612494,0.0,0.0,0.0,-0.0005368356006546727,0.0,0.0,0.0,5.2170925411117715e-08,-3.239019691967819e-07,0.02442699908342028,0.0003000170188960267,2.9843674625804222e-06,-2.9841955045080368e-06,-2.9843674625804222e-06,1.7195818382943063e-10,0.0
0.171,-3.7120717737803988,0.0,0.0,0.0,-0.0005701976879605127,0.0,0.0,0.0,6.250824717751834e-08,-3.6540046017258424e-07,0.024426863876253136,0.0003000142504801531,2.984345433365006e-06,-2.9841514403865822e-06,-2.984345433365006e-06,1.9399312025009057e-10,0.0
0.18100000000000002,-3.7120776425611743,0.0,0.0,0.0,-0.0006035582461861452,0.0,0.0,0.0,7.412806703526242e-08,-4.0939796281895525e-07,0.024426720520764673,0.00030001131520753394,2.984322076012563e-06,-2.984104721657246e-06,-2.984322076012563e-06,2.1735453335123547e-10,0.0
0.19100000000000003,-3.712083844941484,0.0,0.0,0.0,-0.0006369176490374083,0.0,0.0,0.0,8.710536361836237e-08,-4.558943189360677e-07,0.024426569017424123,0.00030000821309341,2.984297390676506e-06,-2.984055348466201e-06,-2.984297390676506e-06,2.420424310717449e-10,0.0
0.20100000000000004,-3.7120903809112678,0.0,0.0,0.0,-0.0006702761829902136,0.0,0.0,0.0,1.015151119379332e-07,-5.04889361441734e-07,0.024426409366628845,0.0003000049441510637,2.984271377486865e-06,-2.984003320951851e-06,-2.984271377486865e-06,2.680568057786435e-10,0.0
0.21100000000000005,-3.7120972504629988,0.0,0.0,0.0,-0.0007036340714856673,0.0,0.0,0.0,1.174322831821034e-07,-5.563829143490954e-07,0.024426241568722445,0.0003000015083923391,2.984244036556196e-06,-2.9839486392477862e-06,-2.984244036556196e-06,2.9539763721707125e-10,0.0
0.22100000000000006,-3.712104453591141,0.0,0.0,0.0,-0.0007369914916428734,0.0,0.0,0.0,1.3493184451593695e-07,-6.103747927513119e-07,0.024426065624008068,0.00029999790582802195,2.984215367983899e-06,-2.9838913034849554e-06,-2.984215367983899e-06,3.240648946605067e-10,0.0
0.23100000000000007,-3.712111990291749,0.0,0.0,0.0,-0.0007703485860216116,0.0,0.0,0.0,1.5408875888136755e-07,-6.66864802810923e-07,0.024425881532758147,0.0002999941364681199,2.9841853718594074e-06,-2.983831313793254e-06,-2.9841853718594074e-06,3.540585385031962e-10,0.0
0.24100000000000008,-3.7121198605621664,0.0,0.0,0.0,-0.0008037054710422658,0.0,0.0,0.0,1.7497798479714537e-07,-7.258527417523855e-07,0.02442568929522179,0.0002999902003220734,2.9841540482645795e-06,-2.9837686703027306e-06,-2.9841540482645795e-06,3.8537852145658016e-10,0.0
