r,omega,theta,phi,rho,mass
1.8901000000000001,-3.4188584749213313,0.0,0.7854012181892118,0.0,0.2829944746863988
1.9001000000000001,-3.4189452524299853,0.0,0.7854012542062474,0.0,0.28751001063118486
1.9101000000000001,-3.4190328760045574,0.0,0.7854012908709094,0.0,0.2920733268154455
1.9201,-3.419121355623639,0.0,0.7854013281983391,0.0,0.2966846746956602
1.9301,-3.4192107014358513,0.0,0.7854013662040252,0.0,0.30134430572823034
1.9401,-3.4193009237598426,0.0,0.7854014049038036,0.0,0.30605247136947883
1.9501,-3.4193920330842906,0.0,0.7854014443138575,0.0,0.3108094230756504
1.9601,-3.419484040067901,0.0,0.7854014844507171,0.0,0.31561541230291135
1.9701,-3.4195769555394087,0.0,0.7854015253312603,0.0,0.3204706905073498
1.9801,-3.419670790497577,0.0,0.7854015669727118,0.0,0.3253755091449755
1.9901,-3.4197655561111975,0.0,0.7854016093926438,0.0,0.3303301196717199
2.0001,-3.41986126371909,0.0,0.7854016526089759,0.0,0.33533477354343627
2.0101000000000004,-3.4199579248301037,0.0,0.7854016966399746,0.0,0.34038972221589947
2.0201000000000002,-3.4200555511231165,0.0,0.7854017415042539,0.0,0.3454952171448058
2.0301000000000005,-3.4201541544470335,0.0,0.785401787220775,0.0,0.35065150978577414
2.0401000000000002,-3.4202537468207894,0.0,0.7854018338088464,0.0,0.3558588515943439
2.0501,-3.420354340433348,0.0,0.7854018812881239,0.0,0.36111749402597704
2.0601000000000003,-3.4204559476437,0.0,0.7854019296786103,0.0,0.36642768853605723
2.0701,-3.4205585809808663,0.0,0.7854019790006561,0.0,0.3717896865798891
2.0801000000000003,-3.4206622531438953,0.0,0.7854020292749586,0.0,0.37720373961269993
2.0901,-3.4207669770018643,0.0,0.7854020805225626,0.0,0.3826700990896378
2.1001000000000003,-3.4208727655938795,0.0,0.7854021327648602,0.0,0.3881890164657733
2.1101,-3.420979632129075,0.0,0.7854021860235906,0.0,0.393760743196098
2.1201000000000003,-3.4210875899866138,0.0,0.7854022403208403,0.0,0.399385530735526
2.1301,-3.421196652715688,0.0,0.7854022956790433,0.0,0.40506363053889205
2.1401000000000003,-3.421306834035517,0.0,0.7854023521209804,0.0,0.4107952940609539
2.1501,-3.4214181498158096,0.0,0.7854024096758838,0.0,0.41658077275675354
2.1601000000000004,-3.421530631544681,0.0,0.785402468419948,0.0,0.42242031808373676
2.1701,-3.421644296305495,0.0,0.7854025283829494,0.0,0.42831418149591144
2.1801000000000004,-3.421759157485109,0.0,0.7854025895829402,0.0,0.43426261444642633
2.1901,-3.4218752292445727,0.0,0.7854026520402075,0.0,0.4402658683884562
2.2001000000000004,-3.421992526519122,0.0,0.785402715777274,0.0,0.44632419477520374
2.2101,-3.422111065018184,0.0,0.7854027808188971,0.0,0.4524378450598978
2.2201000000000004,-3.4222308612253722,0.0,0.7854028471920694,0.0,0.45860707069579504
2.2301,-3.4223519323984917,0.0,0.7854029149260188,0.0,0.46483212313617833
2.2401000000000004,-3.422474296569535,0.0,0.785402984052208,0.0,0.47111325383435837
2.2501,-3.4225979725446845,0.0,0.7854030546043352,0.0,0.47745071424367197
2.2601000000000004,-3.4227229799043104,0.0,0.7854031266183336,0.0,0.483844755817484
2.2701000000000002,-3.422849339002973,0.0,0.7854032001323712,0.0,0.4902956300091851
2.2801000000000005,-3.422977070969421,0.0,0.7854032751868515,0.0,0.4968035882721942
2.2901000000000002,-3.4231061977065917,0.0,0.7854033518244131,0.0,0.503368882059956
2.3001000000000005,-3.4232367418916128,0.0,0.7854034300899296,0.0,0.5099917628259435
2.3101000000000003,-3.4233687269757995,0.0,0.7854035100305098,0.0,0.5166724820236553
2.3201,-3.4235021771846563,0.0,0.7854035916954974,0.0,0.5234112911066181
2.3301000000000003,-3.423637117517877,0.0,0.7854036751364717,0.0,0.5302084415283856
2.3401,-3.423773573749344,0.0,0.7854037604072466,0.0,0.5370641847425375
2.3501000000000003,-3.42391157242713,0.0,0.7854038475638713,0.0,0.5439787722026815
2.3601,-3.424051140873494,0.0,0.7854039366646303,0.0,0.5509524553624517
2.3701000000000003,-3.424192307184887,0.0,0.785404027770043,0.0,0.55798548567551
2.3801,-3.4243351002319464,0.0,0.7854041209428642,0.0,0.5650781145955441
