r,omega,theta,phi,rho,mass
1.1201,-3.4140545907081274,0.0,0.0,0.0,3.1962380917699825e-05
1.1301,-3.4140910390088304,0.0,0.0,0.0,3.282540677089554e-05
1.1401000000000001,-3.414127811615239,0.0,0.0,0.0,3.370380174563135e-05
1.1501000000000001,-3.414164908538971,0.0,0.0,0.0,3.459770001335597e-05
1.1601,-3.4142023297918676,0.0,0.0,0.0,3.5507235697782544e-05
1.1701,-3.4142400753859934,0.0,0.0,0.0,3.6432542874888766e-05
1.1801,-3.4142781453336384,0.0,0.0,0.0,3.737375557291672e-05
1.1901,-3.414316539647315,0.0,0.0,0.0,3.833100777237295e-05
1.2001,-3.414355258339761,0.0,0.0,0.0,3.930443340602846e-05
1.2101,-3.4143943014239375,0.0,0.0,0.0,4.029416635891875e-05
1.2201,-3.414433668913029,0.0,0.0,0.0,4.1300340468343745e-05
1.2301,-3.4144733608204447,0.0,0.0,0.0,4.2323089523867846e-05
1.2401,-3.4145133771598175,0.0,0.0,0.0,4.336254726731987e-05
1.2501,-3.4145537179450045,0.0,0.0,0.0,4.441884739279316e-05
1.2601,-3.414594383190086,0.0,0.0,0.0,4.549212354664547e-05
1.2701,-3.4146353729093675,0.0,0.0,0.0,4.658250932749904e-05
1.2801,-3.4146766871173777,0.0,0.0,0.0,4.769013828624054e-05
1.2901,-3.414718325828869,0.0,0.0,0.0,4.881514392602114e-05
1.3001,-3.414760289058818,0.0,0.0,0.0,4.9957659702256394e-05
1.3101,-3.4148025768224257,0.0,0.0,0.0,5.111781902262641e-05
1.3201,-3.414845189135116,0.0,0.0,0.0,5.22957552470757e-05
1.3301,-3.414888126012539,0.0,0.0,0.0,5.349160168781323e-05
1.3401,-3.4149313874705656,0.0,0.0,0.0,5.4705491609312475e-05
1.3501,-3.414974973525293,0.0,0.0,0.0,5.593755822831126e-05
1.3601,-3.415018884193041,0.0,0.0,0.0,5.718793471381205e-05
1.3701,-3.415063119490355,0.0,0.0,0.0,5.845675418708155e-05
1.3801,-3.4151076794340023,0.0,0.0,0.0,5.974414972165108e-05
1.3901000000000001,-3.415152564040976,0.0,0.0,0.0,6.105025434331641e-05
1.4001000000000001,-3.415197773328492,0.0,0.0,0.0,6.237520103013766e-05
1.4101,-3.4152433073139905,0.0,0.0,0.0,6.371912271243948e-05
1.4201,-3.415289166015136,0.0,0.0,0.0,6.50821522728111e-05
1.4301,-3.4153353494498155,0.0,0.0,0.0,6.646442254610595e-05
1.4401,-3.4153818576361425,0.0,0.0,0.0,6.786606631944216e-05
1.4501,-3.4154286905924525,0.0,0.0,0.0,6.928721633220213e-05
1.4601,-3.4154758483373047,0.0,0.0,0.0,7.072800527603283e-05
1.4701,-3.415523330889484,0.0,0.0,0.0,7.218856579484573e-05
1.4801,-3.4155711382679983,0.0,0.0,0.0,7.366903048481659e-05
1.4901,-3.415619270492079,0.0,0.0,0.0,7.516953189438578e-05
1.5001,-3.4156677275811824,0.0,0.0,0.0,7.669020252425809e-05
1.5101,-3.4157165095549873,0.0,0.0,0.0,7.823117482740275e-05
1.5201,-3.4157656164333985,0.0,0.0,0.0,7.979258120905346e-05
1.5301,-3.4158150482365435,0.0,0.0,0.0,8.137455402670836e-05
1.5401,-3.415864804984773,0.0,0.0,0.0,8.297722559013006e-05
1.5501,-3.4159148866986637,0.0,0.0,0.0,8.460072816134566e-05
1.5601,-3.415965293399015,0.0,0.0,0.0,8.624519395464667e-05
1.5701,-3.41601602510685,0.0,0.0,0.0,8.79107551365891e-05
1.5801,-3.416067081843416,0.0,0.0,0.0,8.95975438259934e-05
1.5901,-3.416118463630185,0.0,0.0,0.0,9.130569209394446e-05
1.6001,-3.4161701704888516,0.0,0.0,0.0,9.303533196379167e-05
1.6101,-3.416222202441336,0.0,0.0,0.0,9.478659541114883e-05
1.6201,-3.416274559509781,0.0,0.0,0.0,9.655961436389425e-05
1.6301,-3.416327241716554,0.0,0.0,0.0,9.835452070217069e-05
1.6401000000000001,-3.4163802490842468,0.0,0.0,0.0,0.0001001714462583853
1.6501000000000001,-3.4164335816356735,0.0,0.0,0.0,0.00010201052281720975
1.6601000000000001,-3.416487239393873,0.0,0.0,0.0,0.0001038718821155802
1.6701,-3.41654122238211,0.0,0.0,0.0,0.00010575565584269715
1.6801,-3.4165955306238702,0.0,0.0,0.0,0.00010766197564002574
1.6901,-3.416650164142865,0.0,0.0,0.0,0.00010959097310129548
1.7001,-3.416705122963029,0.0,0.0,0.0,0.00011154277977250022
1.7101,-3.416760407108521,0.0,0.0,0.0,0.00011351752715189842
1.7201,-3.416816016603725,0.0,0.0,0.0,0.000115515346690013
1.7301,-3.416871951473247,0.0,0.0,0.0,0.00011753636978963116
1.7401,-3.4169282117419173,0.0,0.0,0.0,0.00011958072780580486
1.7501,-3.4169847974347913,0.0,0.0,0.0,0.00012164855204585029
1.7601,-3.4170417085771474,0.0,0.0,0.0,0.00012373997376934808
1.7701,-3.4170989451944886,0.0,0.0,0.0,0.00012585512418814346
1.7801,-3.417156507312541,0.0,0.0,0.0,0.00012799413446634608
1.7901,-3.4172143949572558,0.0,0.0,0.0,0.00013015713572033
1.8001,-3.4172726081548066,0.0,0.0,0.0,0.00013234425901873377
1.8101,-3.4173311469315926,0.0,0.0,0.0,0.00013455563538246037
1.8201,-3.417390011314236,0.0,0.0,0.0,0.00013679139578467723
1.8301,-3.417449201329583,0.0,0.0,0.0,0.00013905167115081635
1.8401,-3.4175087170047043,0.0,0.0,0.0,0.0001413365923585741
1.8501,-3.4175685583668938,0.0,0.0,0.0,0.00014364629023791125
1.8601,-3.41762872544367,0.0,0.0,0.0,0.0001459808955710532
1.8701,-3.4176892182627747,0.0,0.0,0.0,0.00014834053909248957
1.8801,-3.417750036852175,0.0,0.0,0.0,0.00015072535148897472
1.8901000000000001,-3.41781118124006,0.0,0.0,0.0,0.00015313546339952718
1.9001000000000001,-3.417872651454844,0.0,0.0,0.0,0.0001555710054154302
1.9101000000000001,-3.417934447525165,0.0,0.0,0.0,0.00015803210808023135
1.9201,-3.417996569479886,0.0,0.0,0.0,0.00016051890188974256
1.9301,-3.4180590173480914,0.0,0.0,0.0,0.00016303151729204048
1.9401,-3.4181217911590918,0.0,0.0,0.0,0.00016557008468746603
1.9501,-3.4181848909424213,0.0,0.0,0.0,0.00016813473442862462
1.9601,-3.4182483167278375,0.0,0.0,0.0,0.00017072559682038615
1.9701,-3.418312068545322,0.0,0.0,0.0,0.00017334280211988505
1.9801,-3.418376146425081,0.0,0.0,0.0,0.00017598648053651994
1.9901,-3.4184405503975435,0.0,0.0,0.0,0.00017865676223195422
2.0001,-3.4185052804933633,0.0,0.0,0.0,0.0001813537773201156
2.0101000000000004,-3.4185703367434184,0.0,0.0,0.0,0.0001840776558671962
2.0201000000000002,-3.4186357191788104,0.0,0.0,0.0,0.0001868285278916526
2.0301000000000005,-3.418701427830864,0.0,0.0,0.0,0.00018960652336420613
2.0401000000000002,-3.4187674627311293,0.0,0.0,0.0,0.000192411772207842
2.0501,-3.41883382391138,0.0,0.0,0.0,0.00019524440429781044
2.0601000000000003,-3.4189005114036126,0.0,0.0,0.0,0.000198104549461626
2.0701,-3.418967525240049,0.0,0.0,0.0,0.0002009923374790674
2.0801000000000003,-3.4190348654531344,0.0,0.0,0.0,0.00020390789808217836
2.0901,-3.4191025320755384,0.0,0.0,0.0,0.0002068513609552663
2.1001000000000003,-3.4191705251401534,0.0,0.0,0.0,0.00020982285573490383
2.1101,-3.419238844680097,0.0,0.0,0.0,0.00021282251200992756
2.1201000000000003,-3.4193074907287104,0.0,0.0,0.0,0.00021585045932143884
2.1301,-3.419376463319559,0.0,0.0,0.0,0.00021890682716280325
2.1401000000000003,-3.419445762486431,0.0,0.0,0.0,0.00022199174497965107
2.1501,-3.41951538826334,0.0,0.0,0.0,0.00022510534216987668
2.1601000000000004,-3.419585340684522,0.0,0.0,0.0,0.00022824774808363939
2.1701,-3.4196556197844394,0.0,0.0,0.0,0.00023141909202336242
2.1801000000000004,-3.419726225597776,0.0,0.0,0.0,0.00023461950324373416
2.1901,-3.419797158159441,0.0,0.0,0.0,0.00023784911095170658
2.2001000000000004,-3.419868417504567,0.0,0.0,0.0,0.00024110804430649703
2.2101,-3.419940003668511,0.0,0.0,0.0,0.0002443964324195865
2.2201000000000004,-3.420011916686853,0.0,0.0,0.0,0.00024771440435472094
2.2301,-3.420084156595398,0.0,0.0,0.0,0.0002510620891279107
2.2401000000000004,-3.4201567234301753,0.0,0.0,0.0,0.0002544396157074305
2.2501,-3.4202296172274367,0.0,0.0,0.0,0.0002578471130138193
2.2601000000000004,-3.4203028380236584,0.0,0.0,0.0,0.0002612847099198811
2.2701000000000002,-3.420376385855542,0.0,0.0,0.0,0.0002647525352506836
2.2801000000000005,-3.4204502607459157,0.0,0.0,0.0,0.00026825070586156027
2.2901000000000002,-3.420524462659761,0.0,0.0,0.0,0.00027177929574540537
2.3001000000000005,-3.420598991609942,0.0,0.0,0.0,0.0002753384277613939
