r,omega,theta,phi,rho,mass
14.8701,-3.7954915633325297,3.1415936630736727,0.0,0.0,0.05610020286005549
14.8801,-3.7960445178898823,3.1415936630737047,0.0,0.0,0.056191684854636624
14.8901,-3.7965979498641653,3.141593663073736,0.0,0.0,0.05628322540257641
14.9001,-3.7971518595094595,3.1415936630737678,0.0,0.0,0.05637482440115753
14.9101,-3.797706247079975,3.1415936630737997,0.0,0.0,0.05646648174756541
14.9201,-3.798261112830047,3.1415936630738313,0.0,0.0,0.0565581973388882
14.9301,-3.798816457014142,3.141593663073863,0.0,0.0,0.05664997107211679
14.9401,-3.7993722798868514,3.1415936630738943,0.0,0.0,0.0567418028441448
14.9501,-3.799928581702895,3.141593663073926,0.0,0.0,0.0568336925517686
14.9601,-3.800485362717122,3.1415936630739574,0.0,0.0,0.05692564009168724
14.9701,-3.8010426231845065,3.141593663073989,0.0,0.0,0.05701764536050255
14.9801,-3.801600363360153,3.14159366307402,0.0,0.0,0.05710970825471908
14.9901,-3.8021585834992924,3.1415936630740515,0.0,0.0,0.057201828670744116
15.0001,-3.8027172838572842,3.1415936630740826,0.0,0.0,0.05729400650488766
15.0101,-3.8032764646896147,3.141593663074114,0.0,0.0,0.057386241653362466
15.0201,-3.8038361262518983,3.1415936630741452,0.0,0.0,0.05747853401228401
15.030100000000001,-3.804396268799878,3.1415936630741763,0.0,0.0,0.05757088347767051
15.0401,-3.8049568925894235,3.1415936630742074,0.0,0.0,0.05766328994544288
15.0501,-3.805517997876533,3.1415936630742385,0.0,0.0,0.05775575331142481
15.0601,-3.8060795849173314,3.1415936630742696,0.0,0.0,0.05784827347134271
15.0701,-3.806641653968073,3.1415936630743007,0.0,0.0,0.0579408503208257
15.0801,-3.8072042052851387,3.1415936630743317,0.0,0.0,0.05803348375540567
15.0901,-3.8077672391250372,3.141593663074363,0.0,0.0,0.05812617367051721
15.1001,-3.8083307557444055,3.1415936630743935,0.0,0.0,0.05821891996149766
15.1101,-3.8088947554000083,3.1415936630744246,0.0,0.0,0.05831172252358708
15.1201,-3.809459238348738,3.141593663074455,0.0,0.0,0.05840458125192829
15.1301,-3.810024204847614,3.141593663074486,0.0,0.0,0.05849749604156679
15.1401,-3.8105896551537843,3.141593663074517,0.0,0.0,0.05859046678745085
15.1501,-3.8111555895245246,3.1415936630745476,0.0,0.0,0.05868349338443147
15.1601,-3.811722008217239,3.141593663074578,0.0,0.0,0.05877657572726238
15.1701,-3.8122889114894574,3.141593663074609,0.0,0.0,0.058869713710600034
15.1801,-3.8128562995988395,3.1415936630746395,0.0,0.0,0.058962907229003624
15.1901,-3.813424172803172,3.1415936630746697,0.0,0.0,0.059056156176935076
15.2001,-3.8139925313603698,3.1415936630747003,0.0,0.0,0.05914946044875906
15.2101,-3.814561375528474,3.141593663074731,0.0,0.0,0.05924281993874293
15.2201,-3.815130705565655,3.141593663074761,0.0,0.0,0.059336234541056826
15.2301,-3.815700521730211,3.141593663074792,0.0,0.0,0.059429704149773596
15.2401,-3.8162708242805676,3.141593663074822,0.0,0.0,0.059523228658868825
15.2501,-3.816841613475278,3.141593663074852,0.0,0.0,0.05961680796222083
15.2601,-3.817412889573023,3.1415936630748824,0.0,0.0,0.059710441953610666
15.2701,-3.8179846528326116,3.1415936630749126,0.0,0.0,0.059804130526722094
15.280100000000001,-3.8185569035129805,3.141593663074943,0.0,0.0,0.05989787357514166
15.2901,-3.8191296418731944,3.141593663074973,0.0,0.0,0.059991670992358574
15.3001,-3.819702868172445,3.141593663075003,0.0,0.0,0.06008552267176483
15.3101,-3.820276582670053,3.1415936630750334,0.0,0.0,0.06017942850665512
15.3201,-3.820850785625465,3.1415936630750636,0.0,0.0,0.06027338839022691
15.3301,-3.8214254772982574,3.1415936630750934,0.0,0.0,0.06036740221558036
15.3401,-3.8220006579481334,3.1415936630751236,0.0,0.0,0.06046146987571838
15.3501,-3.822576327834924,3.1415936630751533,0.0,0.0,0.0605555912635466
15.3601,-3.823152487218588,3.141593663075183,0.0,0.0,0.0606497662718734
15.3701,-3.8237291363592116,3.1415936630752133,0.0,0.0,0.060743994793409896
15.3801,-3.82430627551701,3.141593663075243,0.0,0.0,0.060838276720769885
15.3901,-3.8248839049523244,3.1415936630752728,0.0,0.0,0.06093261194646995
15.4001,-3.8254620249256255,3.1415936630753025,0.0,0.0,0.06102700036292939
15.4101,-3.826040635697511,3.1415936630753323,0.0,0.0,0.06112144186247024
15.4201,-3.8266197375287057,3.1415936630753616,0.0,0.0,0.061215936337317256
15.4301,-3.827199330680063,3.1415936630753913,0.0,0.0,0.06131048367959794
15.4401,-3.8277794154125644,3.141593663075421,0.0,0.0,0.06140508378134252
15.4501,-3.8283599919873184,3.1415936630754504,0.0,0.0,0.061499736534483956
15.4601,-3.828941060665562,3.14159366307548,0.0,0.0,0.061594441830857924
15.4701,-3.829522621708658,3.1415936630755095,0.0,0.0,0.061689199562202854
15.4801,-3.8301046753781005,3.141593663075539,0.0,0.0,0.061784009620159897
15.4901,-3.8306872219355084,3.1415936630755685,0.0,0.0,0.06187887189627296
15.5001,-3.831270261642629,3.141593663075598,0.0,0.0,0.061973786281988644
15.5101,-3.8318537947613382,3.141593663075627,0.0,0.0,0.062068752668656316
15.5201,-3.8324378215536394,3.1415936630756565,0.0,0.0,0.06216377094752804
15.530100000000001,-3.833022342281663,3.1415936630756858,0.0,0.0,0.062258841009758675
15.5401,-3.833607357207668,3.141593663075715,0.0,0.0,0.062353962746405714
15.5501,-3.8341928665940412,3.141593663075744,0.0,0.0,0.062449136048429464
15.5601,-3.834778870703296,3.1415936630757733,0.0,0.0,0.06254436080669293
15.5701,-3.8353653697980756,3.141593663075802,0.0,0.0,0.06263963691196188
15.5801,-3.8359523641411495,3.1415936630758314,0.0,0.0,0.06273496425490475
15.5901,-3.8365398539954145,3.1415936630758603,0.0,0.0,0.0628303427260928
15.6001,-3.837127839623897,3.1415936630758896,0.0,0.0,0.06292577221599992
15.610100000000001,-3.8377163212897494,3.1415936630759185,0.0,0.0,0.06302125261500284
15.6201,-3.8383052992562527,3.1415936630759473,0.0,0.0,0.06311678381338091
15.6301,-3.838894773786816,3.141593663075976,0.0,0.0,0.06321236570131629
15.6401,-3.8394847451449756,3.141593663076005,0.0,0.0,0.06330799816889386
15.6501,-3.8400752135943956,3.141593663076034,0.0,0.0,0.0634036811061012
15.6601,-3.8406661793988683,3.141593663076063,0.0,0.0,0.06349941440282866
15.6701,-3.8412576428223133,3.1415936630760917,0.0,0.0,0.06359519794886931
15.6801,-3.8418496041287775,3.14159366307612,0.0,0.0,0.06369103163391894
15.6901,-3.8424420635824372,3.141593663076149,0.0,0.0,0.06378691534757608
15.7001,-3.8430350214475952,3.1415936630761774,0.0,0.0,0.06388284897934202
15.7101,-3.8436284779886822,3.1415936630762062,0.0,0.0,0.0639788324186207
15.7201,-3.8442224334702573,3.1415936630762347,0.0,0.0,0.06407486555471889
15.7301,-3.844816888157006,3.141593663076263,0.0,0.0,0.06417094827684604
15.7401,-3.845411842313743,3.141593663076292,0.0,0.0,0.06426708047411432
15.7501,-3.8460072962054106,3.1415936630763204,0.0,0.0,0.06436326203553869
15.7601,-3.846603250097078,3.141593663076349,0.0,0.0,0.06445949285003677
