r,omega,theta,phi,rho,mass
1.0201,-3.413783217178927,3.1415936550233834,0.7853995627252544,1.570797328227122,0.04448900507897524
1.0301,-3.413819495589794,3.1415936550253845,0.7853995716954263,1.5707973282291097,0.0458102441070846
1.0401,-3.4138561945192993,3.1415936550273456,0.7853995808040757,1.5707973282310572,0.04715738638715549
1.0501,-3.413893316278697,3.1415936550292676,0.7853995900532958,1.570797328232966,0.04853068338118696
1.0601,-3.4139308632194343,3.1415936550311523,0.7853995994452335,1.5707973282348373,0.049930386551134
1.0701,-3.413968837733154,3.141593655033001,0.7853996089820894,1.5707973282366725,0.05135674735890742
1.0801,-3.414007242251693,3.1415936550348147,0.7853996186661176,1.570797328238473,0.05281001726637399
1.0901,-3.414046079247082,3.1415936550365955,0.7853996284996263,1.5707973282402403,0.05429044773535632
1.1001,-3.4140853512315466,3.1415936550383434,0.7853996384849771,1.5707973282419752,0.05579829022763296
1.1101,-3.4141250607575064,3.1415936550400607,0.7853996486245854,1.570797328243679,0.0573337962049383
1.1201,-3.414165210417576,3.1415936550417483,0.7853996589209205,1.5707973282453531,0.05889721712896266
1.1301,-3.4142058028445637,3.141593655043407,0.7853996693765052,1.5707973282469982,0.06048880446135223
1.1401000000000001,-3.4142468407114723,3.141593655045038,0.7853996799939161,1.570797328248616,0.0621088096637091
1.1501000000000001,-3.414288326731499,3.1415936550466426,0.7853996907757836,1.5707973282502072,0.0637574841975913
1.1601,-3.414330263658036,3.1415936550482217,0.7853997017247918,1.5707973282517729,0.06543507952451258
1.1701,-3.414372654284669,3.1415936550497765,0.7853997128436783,1.5707973282533143,0.06714184710594284
1.1801,-3.4144155014451782,3.1415936550513073,0.7853997241352345,1.570797328254832,0.06887803840330774
1.1901,-3.4144588080135385,3.141593655052816,0.7853997356023059,1.570797328256327,0.07064390487798873
1.2001,-3.414502576903919,3.1415936550543027,0.7853997472477913,1.5707973282578005,0.07243969799132334
1.2101,-3.414546811070683,3.1415936550557686,0.7853997590746433,1.5707973282592531,0.07426566920460484
1.2201,-3.4145915135083893,3.1415936550572146,0.7853997710858682,1.5707973282606857,0.07612206997908251
1.2301,-3.414636687251789,3.1415936550586414,0.7853997832845263,1.570797328262099,0.07800915177596145
1.2401,-3.414682335375829,3.1415936550600496,0.7853997956737312,1.5707973282634942,0.07992716605640265
1.2501,-3.4147284609956503,3.1415936550614405,0.7853998082566506,1.5707973282648713,0.08187636428152303
1.2601,-3.414775067266589,3.141593655062814,0.7853998210365055,1.5707973282662315,0.0838569979123954
1.2701,-3.4148221573841733,3.141593655064171,0.7853998340165711,1.5707973282675756,0.08586931841004843
1.2801,-3.4148697345841286,3.141593655065513,0.785399847200176,1.5707973282689036,0.0879135772354667
1.2901,-3.4149178021423725,3.1415936550668393,0.7853998605907025,1.5707973282702166,0.08999002584959068
1.3001,-3.4149663633750182,3.141593655068151,0.785399874191587,1.570797328271515,0.09209891571331671
1.3101,-3.415015421638373,3.1415936550694488,0.785399888006319,1.5707973282727994,0.09424049828749709
1.3201,-3.415064980328938,3.1415936550707326,0.7853999020384423,1.5707973282740701,0.09641502503293993
1.3301,-3.41511504288341,3.1415936550720036,0.7853999162915541,1.5707973282753276,0.0986227474104093
1.3401,-3.415165612778678,3.1415936550732617,0.7853999307693055,1.5707973282765726,0.10086391688062508
1.3501,-3.4152166935318276,3.141593655074508,0.785399945475401,1.5707973282778052,0.10313878490426315
1.3601,-3.4152682887001373,3.141593655075742,0.7853999604135994,1.5707973282790257,0.10544760294195515
1.3701,-3.4153204018810808,3.141593655076964,0.7853999755877125,1.5707973282802346,0.10779062245428878
1.3801,-3.415373036712326,3.1415936550781747,0.7853999910016063,1.570797328281432,0.11016809490180746
1.3901000000000001,-3.415426196871734,3.1415936550793746,0.7854000066592005,1.5707973282826182,0.11258027174501062
1.4001000000000001,-3.4154798860773625,3.141593655080563,0.7854000225644684,1.5707973282837937,0.1150274044443535
1.4101,-3.415534108087462,3.141593655081741,0.7854000387214369,1.570797328284958,0.11750974446024727
1.4201,-3.4155888667004777,3.141593655082908,0.785400055134187,1.570797328286112,0.1200275432530591
1.4301,-3.415644165755049,3.141593655084065,0.7854000718068529,1.5707973282872556,0.12258105228311185
1.4401,-3.41570000913001,3.1415936550852117,0.7854000887436231,1.5707973282883885,0.12517052301068435
1.4501,-3.415756400744389,3.1415936550863472,0.7854001059487393,1.5707973282895111,0.12779620689601146
1.4601,-3.415813344557409,3.141593655087473,0.7854001234264972,1.5707973282906234,0.13045835539928372
1.4701,-3.415870844568486,3.141593655088588,0.7854001411812462,1.570797328291725,0.13315721998064767
1.4801,-3.4159289048172328,3.1415936550896926,0.7854001592173894,1.5707973282928163,0.1358930521002057
1.4901,-3.4159875293834543,3.1415936550907864,0.7854001775393836,1.5707973282938967,0.13866610321801612
1.5001,-3.416046722387151,3.14159365509187,0.7854001961517393,1.5707973282949665,0.14147662479409323
1.5101,-3.4161064890667334,3.141593655092942,0.7854002150613538,1.5707973282960255,0.14432486828816773
1.5201,-3.4161668414153,3.141593655094004,0.785400234289336,1.570797328297074,0.14721108515826062
1.5301,-3.416227784638101,3.141593655095055,0.7854002538414367,1.5707973282981118,0.15013552686355308
1.5401,-3.416289322410036,3.141593655096096,0.7854002737200177,1.5707973282991394,0.15309844486349847
1.5501,-3.416351458570918,3.141593655097127,0.7854002939277752,1.5707973283001573,0.15610009061747196
1.5601,-3.416414197125473,3.1415936550981485,0.7854003144677392,1.5707973283011651,0.1591407155847707
1.5701,-3.416477542243341,3.14159365509916,0.785400335343274,1.5707973283021635,0.1622205712246136
1.5801,-3.416541498259074,3.1415936551001624,0.785400356558078,1.5707973283031524,0.16533990899614154
1.5901,-3.416606069672138,3.1415936551011554,0.7854003781161838,1.5707973283041319,0.16849898035841723
1.6001,-3.416671261146912,3.141593655102139,0.785400400021958,1.5707973283051027,0.17169803677042522
1.6101,-3.416737077512688,3.1415936551031143,0.7854004222801013,1.5707973283060643,0.174937329691072
1.6201,-3.4168035237636714,3.1415936551040806,0.785400444895649,1.5707973283070173,0.17821711057918593
1.6301,-3.41687060505898,3.1415936551050385,0.7854004678739698,1.5707973283079617,0.18153763089351715
1.6401000000000001,-3.4169383267226463,3.141593655105988,0.785400491220767,1.5707973283088978,0.18489914209273783
1.6501000000000001,-3.4170066942436144,3.141593655106929,0.7854005149420782,1.5707973283098258,0.18830189563544192
1.6601000000000001,-3.417075713275743,3.1415936551078625,0.7854005390442745,1.5707973283107457,0.1917461429801452
1.6701,-3.417145389637803,3.141593655108788,0.7854005635340618,1.5707973283116579,0.19523213558528535
1.6801,-3.4172157293134786,3.1415936551097055,0.7854005884184798,1.5707973283125622,0.1987601249092221
1.6901,-3.4172867384513674,3.141593655110616,0.7854006137049022,1.5707973283134593,0.20233036241023689
1.7001,-3.4173584233649805,3.1415936551115187,0.7854006394010372,1.5707973283143488,0.20594309954653295
1.7101,-3.4174307905327415,3.1415936551124144,0.7854006655149268,1.5707973283152312,0.20959858777623558
1.7201,-3.4175038465979872,3.1415936551133035,0.7854006920549473,1.5707973283161067,0.21329707855739183
1.7301,-3.4175775983689682,3.141593655114185,0.7854007190298093,1.5707973283169752,0.21703882334797067
1.7401,-3.4176520528188483,3.1415936551150603,0.7854007464485572,1.570797328317837,0.22082407360586292
1.7501,-3.4177272170857034,3.141593655115929,0.7854007743205695,1.570797328318692,0.22465308078888135
1.7601,-3.4178030984725236,3.141593655116791,0.7854008026555593,1.5707973283195409,0.22852609635476048
1.7701,-3.4178797044472122,3.1415936551176467,0.7854008314635735,1.5707973283203833,0.23244337176115676
1.7801,-3.4179570426425854,3.141593655118496,0.785400860754993,1.5707973283212195,0.23640515846564863
1.7901,-3.4180351208563717,3.14159365511934,0.7854008905405333,1.57079732832205,0.24041170792573624
1.8001,-3.4181139470512147,3.1415936551201775,0.7854009208312435,1.5707973283228742,0.24446327159884162
1.8101,-3.4181935293546695,3.1415936551210097,0.7854009516385072,1.570797328323693,0.24856010094230882
1.8201,-3.4182738760592053,3.1415936551218357,0.7854009829740419,1.570797328324506,0.25270244741340364
1.8301,-3.418354995622204,3.141593655122657,0.7854010148498994,1.5707973283253136,0.25689056246931374
1.8401,-3.418436896665961,3.141593655123472,0.7854010472784657,1.5707973283261158,0.26112469756714884
1.8501,-3.4185195879776846,3.1415936551242827,0.7854010802724608,1.5707973283269128,0.2654051041639402
1.8601,-3.4186030785094967,3.141593655125088,0.7854011138449386,1.5707973283277046,0.2697320337166414
1.8701,-3.4186873773784314,3.141593655125888,0.7854011480092877,1.5707973283284915,0.2741057376821274
1.8801,-3.4187724938664377,3.141593655126683,0.7854011827792303,1.5707973283292735,0.27852646751719556
