r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
5.760999999999921,0.00539233264884626,0.028831572469809368,-0.0053923326488462524,0.009090375059604871,-0.00010615842044726389,-0.0005676048552124565,0.00010615842044726375,-0.00017896148484224735,0.004167944585576957,-0.0006838621507122202,0.031177700245492487,0.0004982974411558335,5.050705450150281e-06,-4.6745088720475955e-06,-5.050705450150281e-06
5.770999999999921,0.005391270202885175,0.028825891813641234,-0.005391270202885167,0.009088583992010237,-0.00010633076154606237,-0.0005685263237499359,0.00010633076154606223,-0.00017925201684913268,0.00418904325631582,-0.0006859945570439402,0.03117155733409238,0.0004981354121730393,5.049398876920247e-06,-4.671981663353733e-06,-5.049398876920247e-06
5.780999999999921,0.005390206033819983,0.02882020194442855,-0.005390206033819975,0.009086790019612875,-0.00010650304125180444,-0.0005694474640327489,0.0001065030412518043,-0.0001795424453598235,0.004210209691724082,-0.0006881290273873407,0.031165404459949465,0.000497973147296667,5.048090340228354e-06,-4.669450959138204e-06,-5.048090340228354e-06
5.79099999999992,0.005389140142265117,0.02881450286545655,-0.005389140142265109,0.009084993143448591,-0.00010667525946406904,-0.000570368275523967,0.0001066752594640689,-0.00017983277020503028,0.004231443972470843,-0.0006902655538432819,0.0311592416266163,0.0004978106467511416,5.046779841587455e-06,-4.666916763792024e-06,-5.046779841587455e-06
5.80099999999992,0.005388072528836014,0.028808794580015833,-0.005388072528836006,0.00908319336455489,-0.00010684741608246722,-0.0005712887576868332,0.00010684741608246708,-0.00018012299121551774,0.004252746179047309,-0.0006924041285039693,0.031153068837651263,0.0004976479107611908,5.04546738251252e-06,-4.664379081711926e-06,-5.04546738251252e-06
5.81099999999992,0.005387003194149115,0.028803077091402365,-0.005387003194149107,0.009081390683970961,-0.00010701951100664223,-0.0005722089099847632,0.0001070195110066421,-0.00018041310822210484,0.004274116391766594,-0.0006945447434529775,0.031146886096618514,0.0004974849395518446,5.044152964520622e-06,-4.661837917300337e-06,-5.044152964520622e-06
5.82099999999992,0.005385932138821863,0.028797350402917476,-0.0053859321388218554,0.009079585102737691,-0.00010719154413626962,-0.0005731287318813447,0.00010719154413626949,-0.00018070312105566494,0.0042955546907635185,-0.0006966873907652753,0.031140693407088034,0.0004973217333484352,5.0428365891309495e-06,-4.6592932749653876e-06,-5.0428365891309495e-06
5.83099999999992,0.005384859363472706,0.028791614517867863,-0.005384859363472698,0.009077776621897654,-0.00010736351537105724,-0.0005740482228403386,0.0001073635153710571,-0.0001809930295471259,0.004317061155994416,-0.0006988320625072494,0.031134490772635588,0.0004971582923765961,5.041518257864788e-06,-4.656745159120889e-06,-5.041518257864788e-06
5.840999999999919,0.005383784868721092,0.02878586943956558,-0.005383784868721085,0.009075965242495118,-0.00010753542461074532,-0.0005749673823256788,0.00010753542461074518,-0.0001812828335274702,0.004338635867236934,-0.0007009787507367295,0.031128278196842746,0.0004969946168622623,5.0401979722455314e-06,-4.654193574186328e-06,-5.0401979722455314e-06
5.850999999999919,0.005382708655187475,0.028780115171328047,-0.005382708655187468,0.009074150965576037,-0.00010770727175510657,-0.0005758862098014728,0.00010770727175510643,-0.000181572532827735,0.004360278904089836,-0.0007031274475030124,0.03112205568329688,0.0004968307070316696,5.038875733798672e-06,-4.65163852458686e-06,-5.038875733798672e-06
5.860999999999919,0.005381630723493309,0.028774351716478037,-0.005381630723493301,0.009072333792188058,-0.00010787905670394621,-0.000576804704732002,0.00010787905670394608,-0.0001818621272790123,0.00438199034597281,-0.0007052781448468865,0.031115823235591148,0.0004966665631113537,5.037551544051796e-06,-4.649080014753296e-06,-5.037551544051796e-06
5.870999999999919,0.005380551074261049,0.028768579078343678,-0.005380551074261041,0.009070513723380516,-0.00010805077935710207,-0.0005777228665817222,0.00010805077935710194,-0.0001821516167124491,0.0044037702721262655,-0.0007074308348006563,0.031109580857324508,0.0004965021853281502,5.036225404534589e-06,-4.6465180491220905e-06,-5.036225404534589e-06
5.8809999999999185,0.005379469708114153,0.028762797260258457,-0.005379469708114145,0.009068690760204431,-0.00010822243961444461,-0.0005786406948152634,0.00010822243961444448,-0.00018244100095924734,0.004425618761611145,-0.0007095855093881675,0.031103328552101687,0.0004963375739091946,5.0348973167788255e-06,-4.64395263213534e-06,-5.0348973167788255e-06
5.890999999999918,0.005378386625677079,0.02875700626556121,-0.0053783866256770715,0.009066864903712515,-0.00010839403737587702,-0.000579558188897431,0.00010839403737587688,-0.00018273027985066422,0.004447535893308726,-0.0007117421606248307,0.031097066323533228,0.0004961727290819212,5.0335672823183735e-06,-4.64138376824077e-06,-5.0335672823183735e-06
