r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
0.001,0.02290857325887844,0.008444246847231482,-0.006340374983953596,0.0026262693088846744,0.0,0.0,0.0,0.0,1.3475600637289147e-14,0.0,0.025361499935814394,0.00032341441529493955,3.2170626788352944e-06,-3.2170626788352944e-06,-3.2170626788352944e-06
0.011,0.022908563920961227,0.008444243405215381,-0.006340372399510818,0.0026262682383734245,-4.0129908063534816e-07,-1.4792141169850548e-07,1.110670063644333e-07,-4.6005460368327144e-08,1.7936065574055233e-11,-1.5075044634613561e-09,0.02536148959804328,0.0003234141565125404,3.2170601540226884e-06,-3.217059956648611e-06,-3.2170601540226884e-06
0.020999999999999998,0.022908553811263284,0.00844423967871596,-0.006340369601463326,0.002626267079384205,-1.47510103406905e-06,-5.43731690119898e-07,4.0826172758666926e-07,-1.6910754456426833e-07,1.2479747641520415e-10,-5.810485828545607e-09,0.025361478405853313,0.0003234139330358062,3.2170585484255316e-06,-3.217055881583352e-06,-3.2170585484255316e-06
0.031,0.022908534815687463,0.008444232676825033,-0.006340364344083377,0.0026262649017061274,-2.3088505993445794e-06,-8.510571205776825e-07,6.390174724694895e-07,-2.646897036902384e-07,4.014510501847902e-10,-1.2815304487191812e-08,0.025361457376333517,0.0003234134936991391,3.217055144925625e-06,-3.217048611432512e-06,-3.217055144925625e-06
0.041,0.02290850776090974,0.008444222704260661,-0.006340356856168964,0.002626261800110424,-3.098357292845614e-06,-1.1420743450956032e-06,8.575281772859864e-07,-3.5519980114893536e-07,9.287496430743816e-10,-2.2516667588178192e-08,0.025361427424675863,0.00032341286105643045,3.2170501599571187e-06,-3.217038394284454e-06,-3.2170501599571187e-06
0.051000000000000004,0.022908472890276626,0.008444209850721928,-0.006340347205070776,0.0026262578024946626,-3.874416257407544e-06,-1.4281346505852973e-06,1.0723169722658045e-06,-4.4416823307535023e-07,1.7875454350815426e-09,-3.4913566482841164e-08,0.025361388820283114,0.0003234120428471048,3.21704367911472e-06,-3.2170252812969854e-06,-3.21704367911472e-06
0.061000000000000006,0.022908430289914846,0.008444194147955693,-0.00634033541462599,0.0026262529187325257,-4.6450513592294376e-06,-1.7121956855257174e-06,1.285604612056048e-06,-5.325148661630165e-07,3.058689720838846e-09,-5.000567243505585e-08,0.02536134165850397,0.0003234110418700886,3.2170357338739946e-06,-3.21700928940915e-06,-3.2170357338739946e-06
0.07100000000000001,0.02290837999767736,0.008444175609914803,-0.006340321495311119,0.0026262471531635274,-5.413085749722197e-06,-1.995298081611005e-06,1.4981724564725075e-06,-6.20563350244728e-07,4.823032694284619e-09,-6.77928242898872e-08,0.025361285981244486,0.00032340985936442595,3.2170263382380606e-06,-3.2169904259115906e-06,-3.2170263382380606e-06
0.081,0.022908322032779954,0.008444154243682318,-0.00634030545244449,0.0026262405079905903,-6.179718067009e-06,-2.277883664531405e-06,1.7103522509750653e-06,-7.084510987892237e-07,7.16142323294782e-09,-8.827491074118594e-08,0.025361221809777967,0.000323408495961397,3.217015499352946e-06,-3.216968694484064e-06,-3.217015499352946e-06
0.091,0.02290825640601826,0.008444130053237577,-0.006340287289013995,0.0026262329844513404,-6.9455273006784405e-06,-2.5601658535580704e-06,1.922304241732787e-06,-7.96244487933049e-07,1.0154708682178576e-08,-1.1145183463877843e-07,0.025361149156055987,0.0003234069520166261,3.217003221244183e-06,-3.216944097199814e-06,-3.217003221244183e-06
0.10099999999999999,0.02290818312393287,0.008444103040991484,-0.006340267006829866,0.0026262245832955997,-7.710820787267638e-06,-2.8422579349072692e-06,2.1341134898653498e-06,-8.839787511456047e-07,1.3883734639369867e-08,-1.373234999758944e-07,0.02536106802731947,0.00032340522774619357,3.2169895063544724e-06,-3.2169166353283044e-06,-3.2169895063544724e-06
0.11099999999999999,0.022908102190726577,0.008444073208493216,-0.006340244607055303,0.0026262153050051816,-8.475773848859378e-06,-3.124224533421766e-06,2.3458285190296075e-06,-9.716739875836556e-07,1.8429344738180402e-08,-1.658898064706188e-07,0.025360978428221218,0.000323403323289466,3.216974356255003e-06,-3.216886309701189e-06,-3.216974356255003e-06
0.12099999999999998,0.022908013609231784,0.008444040556786814,-0.006340220090474228,0.0026262051499047973,-9.240492339731634e-06,-3.4061046676664866e-06,2.557478626371586e-06,-1.0593423325224245e-06,2.387238043276191e-08,-1.9715064706998473e-07,0.025360880361896918,0.0003234012387408529,3.2169577720054303e-06,-3.216853120895934e-06,-3.2169577720054303e-06
0.13099999999999998,0.02290791738143511,0.00844400508660456,-0.006340193457636472,0.0026261941182221947,-1.0005043165282055e-05,-3.6879229993995755e-06,2.769082329208132e-06,-1.146991456085688e-06,3.029368078199234e-08,-2.3110590670524681e-07,0.0253607738305459,0.00032339897416704447,3.216939754349429e-06,-3.216817069335036e-06,-3.216939754349429e-06
0.141,0.022907813508778813,0.008443966798478078,-0.00634016470894121,0.002626182210122717,-1.076947023161128e-05,-3.969695712690975e-06,2.9806517793716185e-06,-1.2346263917272228e-06,3.777408223371595e-08,-2.6775546162993693e-07,0.025360658835764847,0.0003233965296169237,3.2169203038272e-06,-3.2167781553428856e-06,-3.2169203038272e-06
0.151,0.022907701992342513,0.008443925692805323,-0.006340133844687246,0.0026261694257301324,-1.1533803264492468e-05,-4.2514337646510835e-06,3.1921952040242684e-06,-1.3222505472492014e-06,4.639441840899103e-08,-3.0709917904866805e-07,0.025360535378748994,0.0003233939051275449,3.2168994208433484e-06,-3.2167363791800076e-06,-3.2168994208433484e-06
0.161,0.022907582832957178,0.008443881769892596,-0.006340100865104566,0.002626155765139705,-1.229806292126624e-05,-4.533144769707978e-06,3.4037183204704392e-06,-1.409866290836629e-06,5.623551988634603e-08,-3.4913691689951437e-07,0.025360403460418273,0.0003233911007278841,3.2168771057094845e-06,-3.216691741064495e-06,-3.2168771057094845e-06
0.171,0.022907456031279128,0.008443835029981823,-0.006340065770374818,0.002626141228426676,-1.3062263875206829e-05,-4.814834136524532e-06,3.6152251898124896e-06,-1.4974753046531804e-06,6.737821398604473e-08,-3.938685237215236e-07,0.02536026308149928,0.00032338811644127614,3.2168533586719013e-06,-3.2166442411859277e-06,-3.2168533586719013e-06
0.18100000000000002,0.02290732158783952,0.008443785473268788,-0.006340028560645011,0.002626125815651937,-1.3826416741925405e-05,-5.0965057780830234e-06,3.8267187501188326e-06,-1.5850788056866398e-06,7.990332455436108e-08,-4.41293838571417e-07,0.02536011424258005,0.000323384952287043,3.21682817993008e-06,-3.216593879714666e-06,-3.21682817993008e-06
0.19100000000000003,0.022907179503078273,0.008443733099915647,-0.006339989236036898,0.0026261095268659217,-1.4590529319255474e-05,-5.378162568714832e-06,4.038201159585352e-06,-1.6726776878910123e-06,9.389167174786442e-08,-4.914126909697502e-07,0.0253599569441476,0.00032338160828161147,3.216801569649383e-06,-3.216540656808218e-06,-3.216801569649383e-06
0.20100000000000004,0.022907029777367874,0.008443677910059705,-0.006339947796653574,0.0026260923621113327,-1.5354607406629736e-05,-5.659806646127999e-06,4.249674023313228e-06,-1.7602726161209763e-06,1.0942407181771574e-07,-5.442249008652846e-07,0.025359791186614307,0.000323378084439297,3.216773527969967e-06,-3.2164845726157103e-06,-3.216773527969967e-06
0.21100000000000005,0.02290687241103042,0.008443619903819687,-0.006339904242584186,0.0026260743214250953,-1.6118655359378203e-05,-5.941439615725066e-06,4.461138546721287e-06,-1.8478640896773572e-06,1.2658133689397553e-07,-5.997302786109372e-07,0.025359616970336753,0.00032337438077286503,3.216744055013157e-06,-3.216425627281086e-06,-3.216744055013157e-06
0.22100000000000006,0.022906707404350028,0.00844355908130032,-0.006339858573907366,0.002626055404839781,-1.6882676471610033e-05,-6.223062691735771e-06,4.672595641515686e-06,-1.9354524862012107e-06,1.4544427476992397e-07,-6.579286249472766e-07,0.025359434295629476,0.0003233704972939391,3.2167131508860897e-06,-3.2163638209454254e-06,-3.2167131508860897e-06
0.23100000000000007,0.022906534757582017,0.00844349544259572,-0.006339810790693782,0.0026260356123846604,-1.7646673245690432e-05,-6.5046767965479565e-06,4.8840460002726745e-06,-2.023038092567012e-06,1.6609368868639403e-07,-7.188197309910528e-07,0.025359243162775137,0.0003233664340133045,3.2166808156851578e-06,-3.2162991537486795e-06,-3.2166808156851578e-06
0.24100000000000008,0.02290635447095982,0.008443428987791926,-0.006339760893008037,0.002626014944086494,-1.8410647585136802e-05,-6.786282631810331e-06,5.095490149826202e-06,-2.110621126996528e-06,1.8861037711611827e-07,-7.824033782271532e-07,0.02535904357203216,0.00032336219094113486,3.2166470494985913e-06,-3.216231625830955e-06,-3.2166470494985913e-06
0.25100000000000006,0.02290616654470022,0.00844335971696885,-0.0063397088809101325,0.0026259933999701348,-1.917460093483273e-05,-7.067880730116241e-06,5.306928490074755e-06,-2.1982017551331355e-06,2.130751335480897e-07,-8.486793385029362e-07,0.02535883552364054,0.0003233577680871652,3.216611852408422e-06,-3.2161612373335015e-06,-3.216611852408422e-06
