r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
0.001,0.0244280551632034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2501610291092998e-14,0.0,0.0244280551632034,0.0003000386469862319,2.984539611653939e-06,-2.984539611653939e-06,-2.984539611653939e-06
0.011,0.024428045206289453,0.0,0.0,0.0,-4.27900603024787e-07,0.0,0.0,0.0,1.6639681448801973e-11,-1.3985449570803361e-09,0.024428045206289453,0.0003000384069226489,2.9845372694720523e-06,-2.984537086373127e-06,-2.9845372694720523e-06
0.020999999999999998,0.02442803442643458,0.0,0.0,0.0,-1.572883300233048e-06,0.0,0.0,0.0,1.1577735623831903e-10,-5.39051515137484e-09,0.02442803442643458,0.0003000381996114248,2.9845357800249025e-06,-2.9845333060630534e-06,-2.9845357800249025e-06
0.031,0.024428014171670138,0.0,0.0,0.0,-2.461900889101664e-06,0.0,0.0,0.0,3.724349448983279e-10,-1.1889039060618866e-08,0.024428014171670138,0.0003000377920545906,2.984532622730604e-06,-2.9845265617747616e-06,-2.984532622730604e-06
0.041,0.024427985323471253,0.0,0.0,0.0,-3.3037428087612e-06,0.0,0.0,0.0,8.616214156257755e-10,-2.0889206384438584e-08,0.024427985323471253,0.0003000372051746171,2.9845279983676166e-06,-2.9845170836515286e-06,-2.9845279983676166e-06
0.051000000000000004,0.024427948141315547,0.0,0.0,0.0,-4.13124556570691e-06,0.0,0.0,0.0,1.6583451093383088e-09,-3.2390081368697815e-08,0.024427948141315547,0.0003000364461511133,2.9845219863393878e-06,-2.984504919150574e-06,-2.9845219863393878e-06
0.061000000000000006,0.024427902717039002,0.0,0.0,0.0,-4.952964915487384e-06,0.0,0.0,0.0,2.8376135456344306e-09,-4.6391359026618566e-08,0.024427902717039002,0.00030003551758055164,2.984514615844797e-06,-2.984490083985625e-06,-2.984514615844797e-06
0.07100000000000001,0.02442784909100385,0.0,0.0,0.0,-5.771911151157062e-06,0.0,0.0,0.0,4.474433223040818e-09,-6.289288983775868e-08,0.02442784909100385,0.00030003442061235356,2.984505899874092e-06,-2.984472584919954e-06,-2.984505899874092e-06
0.081,0.024427787283699712,0.0,0.0,0.0,-6.58936236589489e-06,0.0,0.0,0.0,6.6438094189016794e-09,-8.189457052508055e-08,0.024427787283699712,0.0003000331558321375,2.9844958450564175e-06,-2.984452425367151e-06,-2.9844958450564175e-06
0.091,0.02442771730663792,0.0,0.0,0.0,-7.405935928758596e-06,0.0,0.0,0.0,9.420745989217706e-09,-1.0339631094194959e-07,0.02442771730663792,0.00030003172356980566,2.9844844551261368e-06,-2.984429607250512e-06,-2.9844844551261368e-06
