r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
9.410999999999843,0.012183070643378653,0.012183070643378658,-0.012183070643378655,-0.012183070643378653,-0.0004081599717349372,-0.00040815997173493726,0.00040815997173493726,0.0004081599717349372,0.012504715761773805,-0.001133682785064173,0.02436614128675731,0.0003152226089511389,3.3017291171107497e-06,-2.6371217458920753e-06,-3.3017291171107497e-06
9.420999999999843,0.012178987261893787,0.012178987261893792,-0.012178987261893788,-0.012178987261893787,-0.00040851628558495135,-0.0004085162855849514,0.0004085162855849514,0.00040851628558495135,0.012541494036113763,-0.0011353937198898387,0.024357974523787577,0.000315051567089894,3.300317119765057e-06,-2.634552198505961e-06,-3.300317119765057e-06
9.430999999999843,0.01217490031846037,0.012174900318460375,-0.012174900318460372,-0.01217490031846037,-0.0004088723614105318,-0.00040887236141053183,0.00040887236141053183,0.0004088723614105318,0.012578334700100629,-0.0011371037813410771,0.024349800636920743,0.000314880423514972,3.29890416642623e-06,-2.6319814720406284e-06,-3.29890416642623e-06
9.440999999999843,0.01217080981545968,0.012170809815459685,-0.012170809815459682,-0.01217080981545968,-0.0004092281990051102,-0.0004092281990051103,0.0004092281990051103,0.0004092281990051102,0.01261523775905145,-0.0011388129625676264,0.024341619630919364,0.0003147091784506989,3.297490258647914e-06,-2.629409570760789e-06,-3.297490258647914e-06
9.450999999999842,0.01216671575527506,0.012166715755275065,-0.012166715755275061,-0.01216671575527506,-0.0004095837981622693,-0.00040958379816226934,0.00040958379816226934,0.0004095837981622693,0.012652203218126207,-0.0011405212567203395,0.024333431510550122,0.0003145378321214873,3.2960753979845137e-06,-2.6268364989323203e-06,-3.2960753979845137e-06
9.460999999999842,0.012162618140291914,0.012162618140291919,-0.012162618140291915,-0.012162618140291914,-0.0004099391586757427,-0.00040993915867574274,0.00040993915867574274,0.0004099391586757427,0.012689231082327824,-0.0011422286569512054,0.02432523628058383,0.00031436638475183614,3.2946595859911927e-06,-2.6242622608222614e-06,-3.2946595859911927e-06
9.470999999999842,0.01215851697289771,0.012158516972897715,-0.012158516972897711,-0.01215851697289771,-0.0004102942803394153,-0.0004102942803394154,0.0004102942803394154,0.0004102942803394153,0.012726321356502177,-0.001143935156413371,0.024317033945795423,0.00031419483656633,3.2932428242238674e-06,-2.621686860698801e-06,-3.2932428242238674e-06
9.480999999999842,0.012154412255481977,0.012154412255481983,-0.01215441225548198,-0.012154412255481977,-0.00041064916294732346,-0.0004106491629473235,0.0004106491629473235,0.00041064916294732346,0.012763474045338114,-0.001145640748261162,0.02430882451096396,0.0003140231877896391,3.2918251142392083e-06,-2.6191103028312696e-06,-3.2918251142392083e-06
9.490999999999842,0.012150303990436302,0.012150303990436307,-0.012150303990436304,-0.012150303990436302,-0.00041100380629365495,-0.000411003806293655,0.000411003806293655,0.00041100380629365495,0.012800689153367465,-0.0011473454256501054,0.024300607980872607,0.00031385143864651844,3.290406457594634e-06,-2.61653259149013e-06,-3.290406457594634e-06
9.500999999999841,0.012146192180154327,0.012146192180154333,-0.012146192180154329,-0.012146192180154327,-0.00041135821017274944,-0.0004113582101727495,0.0004113582101727495,0.00041135821017274944,0.012837966684965054,-0.0011490491817369491,0.024292384360308658,0.0003136795893618076,3.2889868558483107e-06,-2.6139537309469654e-06,-3.2889868558483107e-06
9.510999999999841,0.012142076827031755,0.01214207682703176,-0.012142076827031757,-0.012142076827031755,-0.0004117123743790984,-0.0004117123743790985,0.0004117123743790985,0.0004117123743790984,0.012875306644348718,-0.0011507520096796856,0.024284153654063514,0.00031350764016043056,3.2875663105591515e-06,-2.611373725474476e-06,-3.2875663105591515e-06
9.520999999999841,0.012137957933466339,0.012137957933466344,-0.01213795793346634,-0.012137957933466339,-0.0004120662987073455,-0.00041206629870734553,0.00041206629870734553,0.0004120662987073455,0.012912709035579317,-0.0011524539026375716,0.02427591586693268,0.00031333559126739456,3.2861448232868086e-06,-2.6087925793464638e-06,-3.2861448232868086e-06
9.53099999999984,0.012133835501857886,0.012133835501857891,-0.012133835501857888,-0.012133835501857886,-0.0004124199829522865,-0.00041241998295228654,0.00041241998295228654,0.0004124199829522865,0.012950173862560753,-0.0011541548537711505,0.024267671003715775,0.0003131634429077906,3.2847223955916768e-06,-2.6062102968378268e-06,-3.2847223955916768e-06
9.54099999999984,0.012129709534608254,0.01212970953460826,-0.012129709534608256,-0.012129709534608254,-0.0004127734269088697,-0.00041277342690886976,0.00041277342690886976,0.0004127734269088697,0.012987701129039983,-0.001155854856242273,0.024259419069216512,0.0003129911953067923,3.283299029034887e-06,-2.603626882224549e-06,-3.283299029034887e-06
9.55099999999984,0.012125580034121352,0.012125580034121357,-0.012125580034121354,-0.012125580034121352,-0.0004131266303721961,-0.00041312663037219616,0.00041312663037219616,0.0004131266303721961,0.013025290838607038,-0.0011575539032141196,0.024251160068242707,0.00031281884868965607,3.2818747251783055e-06,-2.601042339783692e-06,-3.2818747251783055e-06
9.56099999999984,0.012121447002803137,0.012121447002803142,-0.012121447002803138,-0.012121447002803137,-0.0004134795931375193,-0.00041347959313751937,0.00041347959313751937,0.0004134795931375193,0.01306294299469504,-0.001159251987851221,0.024242894005606277,0.0003126464032817199,3.2804494855845305e-06,-2.5984566737933823e-06,-3.2804494855845305e-06
