r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
0.001,0.015295904196633786,0.021631675163639043,-1.698186502156339e-18,-0.015295904196633788,0.0,0.0,0.0,0.0,1.9609751318900207e-14,0.0,0.030591808393267576,0.000470634031653605,4.6814832828086735e-06,-4.6814832828086735e-06,-4.6814832828086735e-06
0.011,0.015295897960310926,0.021631666344146674,-1.698185809785416e-18,-0.015295897960310927,-2.6800737200896836e-07,-3.790196603110548e-07,2.975479551736367e-23,2.680073720089687e-07,2.610063887139868e-11,-2.193726901683808e-09,0.030591795920621855,0.00047063365492889175,4.681479607286606e-06,-4.681479319974802e-06,-4.681479607286606e-06
0.020999999999999998,0.0152958912085547,0.02163165679572145,-1.6981850601898942e-18,-0.015295891208554702,-9.851454173845585e-07,-1.3932060101749462e-06,1.0937311249842972e-22,9.851454173845589e-07,1.8160581803108827e-10,-8.455443687908459e-09,0.0305917824171094,0.0004706333295957574,4.681477269821601e-06,-4.681473387775695e-06,-4.681477269821601e-06
0.031,0.015295878522369764,0.021631638854746657,-1.6981836517404332e-18,-0.015295878522369766,-1.5419646161674933e-06,-2.180667272883493e-06,1.7119246200264435e-22,1.5419646161674938e-06,5.841932740647938e-10,-1.864888564191122e-08,0.03059175704473953,0.00047063269002000664,4.681472314987274e-06,-4.681462804368122e-06,-4.681472314987274e-06
0.041,0.015295860453851113,0.021631613302002528,-1.6981816457318904e-18,-0.015295860453851114,-2.069236248681479e-06,-2.9263419666393737e-06,2.2973137266751645e-22,2.0692362486814793e-06,1.351520426482455e-09,-3.276635064534684e-08,0.030591720907702225,0.00047063176903468874,4.68146505786049e-06,-4.681447930907008e-06,-4.68146505786049e-06
0.051000000000000004,0.015295837165517452,0.02163158036732522,-1.6981790602074668e-18,-0.015295837165517454,-2.5875268374258696e-06,-3.659315546492027e-06,2.872731871745715e-22,2.58752683742587e-06,2.601243710391514e-09,-5.0806370993816945e-08,0.030591674331034904,0.0004706305779064469,4.68145562304485e-06,-4.681428841867045e-06,-4.68145562304485e-06
0.061000000000000006,0.015295808714888304,0.02163154013205962,-1.6981759015531124e-18,-0.015295808714888306,-3.102195120497343e-06,-4.38716641253498e-06,3.4441284496559624e-22,3.1021951204973432e-06,4.4510182719852675e-09,-7.276846841842187e-08,0.030591617429776608,0.00047062912070980096,4.681444056360481e-06,-4.681405561907836e-06,-4.681444056360481e-06
0.07100000000000001,0.015295775127243552,0.021631492631956885,-1.6981721725754577e-18,-0.015295775127243554,-3.615126541524086e-06,-5.112560984718304e-06,4.0135967233335527e-22,3.6151265415240863e-06,7.018497655066519e-09,-9.865240853892866e-08,0.030591550254487104,0.00047062739924847666,4.681430378192202e-06,-4.681378101642894e-06,-4.681430378192202e-06
0.081,0.01529573641541621,0.021631437885165635,-1.6981678746992537e-18,-0.015295736415416213,-4.127121613841989e-06,-5.836631359858476e-06,4.58202544111551e-22,4.127121613841989e-06,1.042133348700951e-08,-1.2845802953905163e-07,0.030591472830832425,0.0004706254144414486,4.681414598942708e-06,-4.681346466428978e-06,-4.681414598942708e-06
0.091,0.01529569258661587,0.021631375901881772,-1.6981630087249257e-18,-0.015295692586615872,-4.63856701885899e-06,-6.559924388046919e-06,5.149843905604123e-22,4.63856701885899e-06,1.4777175164642734e-08,-1.6218519022611195e-07,0.030591385173231744,0.00047062316680640596,4.681396724472069e-06,-4.681310659284068e-06,-4.681396724472069e-06
0.10099999999999999,0.015295643645210357,0.021631306688282333,-1.6981575751373999e-18,-0.015295643645210358,-5.149668014644131e-06,-7.2827303480286595e-06,5.717279999033632e-22,5.149668014644131e-06,2.020366954011884e-08,-1.9983375109507914e-07,0.030591287290420714,0.000470620656657896,4.681376758336167e-06,-4.6812706820559615e-06,-4.681376758336167e-06
0.11099999999999999,0.015295589594006164,0.0216312302483363,-1.6981515742482595e-18,-0.015295589594006165,-5.66054169348665e-06,-8.005214833307187e-06,6.284463719959554e-22,5.66054169348665e-06,2.6818460606786283e-08,-2.414035664434701e-07,0.03059117918801233,0.0004706178841987891,4.681354702822184e-06,-4.681226535955062e-06,-4.681354702822184e-06
0.12099999999999998,0.015295530434894537,0.0216311465847183,-1.698145006267475e-18,-0.015295530434894539,-6.171258753640917e-06,-8.727477826312668e-06,6.851473559211693e-22,6.171258753640917e-06,3.473918918506734e-08,-2.868944807392877e-07,0.030591060869789074,0.00047061484956650835,4.681330559472644e-06,-4.681178221821699e-06,-4.681330559472644e-06
0.13099999999999998,0.015295466169201823,0.02163105569930407,-1.6981378713423007e-18,-0.015295466169201825,-6.681863881373079e-06,-9.449582522968737e-06,7.418359128511608e-22,6.681863881373079e-06,4.408349260834473e-08,-3.3630632680968286e-07,0.03059093233840365,0.0004706115528581232,4.681304329370074e-06,-4.681125740270553e-06,-4.681304329370074e-06
0.141,0.015295396797890794,0.021630957593455173,-1.6981301695796254e-18,-0.015295396797890796,-7.19238640288135e-06,-1.0171570396782644e-05,7.985152986479782e-22,7.19238640288135e-06,5.4969004408858266e-08,-3.896389248776827e-07,0.03059079359578159,0.0004706079941447799,4.6812760133008006e-06,-4.681069091773464e-06,-4.6812760133008006e-06
0.151,0.015295322321681992,0.02163085226819061,-1.6981219010594455e-18,-0.015295322321681994,-7.70284617403986e-06,-1.0893469528200878e-05,8.551877177564851e-22,7.702846174039862e-06,6.751335400361256e-08,-4.468920820220167e-07,0.030590644643363987,0.00047060417348040285,4.681245611853746e-06,-4.681008276709252e-06,-4.681245611853746e-06
0.161,0.01529524274112986,0.021630739724294485,-1.6981130658433165e-18,-0.015295242741129861,-8.21325699437482e-06,-1.1615299432700556e-05,9.118547022318538e-22,8.213256994374823e-06,8.183416638029695e-08,-5.08065591860427e-07,0.030590485482259722,0.000470600090907156,4.681213125482454e-06,-4.680943295394934e-06,-4.681213125482454e-06
0.171,0.015295158056672172,0.0216306199623859,-1.6981036639798412e-18,-0.015295158056672174,-8.723628666956706e-06,-1.23370739739169e-05,9.685173404335399e-22,8.723628666956708e-06,9.804906178321851e-08,-5.731592343568629e-07,0.030590316113344344,0.00047059574645898965,4.681178554545379e-06,-4.680874148105989e-06,-4.681178554545379e-06
0.18100000000000002,0.015295068268663073,0.021630492982965693,-1.6980936955083375e-18,-0.015295068268663075,-9.233968284947619e-06,-1.3058803183095954e-05,1.0251764198607316e-21,9.23396828494762e-06,1.1627565539924924e-07,-6.421727757002529e-07,0.030590136537326146,0.00047059114016401155,4.681141899332824e-06,-4.6808008350898786e-06,-4.681141899332824e-06
0.19100000000000003,0.01529497337739574,0.021630358786448478,-1.6980831604613546e-18,-0.015294973377395741,-9.744281059658037e-06,-1.3780494430143673e-05,1.0818325190851173e-21,9.744281059658039e-06,1.366315570437882e-07,-7.151059682261474e-07,0.03058994675479148,0.000470586272046113,4.681103160085417e-06,-4.680723356575323e-06,-4.681103160085417e-06
0.20100000000000004,0.015294873383118282,0.021630217373185136,-1.6980720588664382e-18,-0.015294873383118284,-1.0254570867767168e-05,-1.4502153197512372e-05,1.1384860685045484e-21,1.025457086776717e-05,1.592343708467397e-07,-7.919585503648614e-07,0.030589746766236565,0.00047058114212611115,4.681062337007091e-06,-4.68064171277881e-06,-4.681062337007091e-06
0.21100000000000005,0.015294768286045118,0.021630068743478902,-1.6980603907473935e-18,-0.01529476828604512,-1.076484062151062e-05,-1.5223783603725142e-05,1.1951373914421274e-21,1.0764840621510623e-05,1.8420169493850838e-07,-8.727302466064653e-07,0.030589536572090237,0.00047057575042256473,4.681019430274355e-06,-4.680555903909242e-06,-4.681019430274355e-06
0.22100000000000006,0.015294658086365268,0.021629912897597088,-1.6980481561252059e-18,-0.01529465808636527,-1.1275092524387792e-05,-1.594538876500072e-05,1.251786732535431e-21,1.1275092524387796e-05,2.1165112113601225e-07,-9.574207674767563e-07,0.030589316172730537,0.00047057009695236976,4.680974440043064e-06,-4.6804659301713296e-06,-4.680974440043064e-06
0.23100000000000007,0.015294542784248485,0.02162974983577976,-1.6980353550187218e-18,-0.015294542784248487,-1.1785328251131852e-05,-1.666697104976946e-05,1.3084342777171915e-21,1.1785328251131856e-05,2.417002346287144e-07,-1.0460298095205545e-06,0.030589085568496967,0.00047056418173120005,4.680927366453422e-06,-4.680371791768096e-06,-4.680927366453422e-06
0.24100000000000008,0.015294422379849865,0.021629579558246265,-1.6980219874451604e-18,-0.015294422379849867,-1.2295549076535302e-05,-1.7388532260860214e-05,1.3650801685178077e-21,1.2295549076535305e-05,2.744666136646744e-07,-1.1385570552899842e-06,0.03058884475969973,0.0004705580047738382,4.680878209633747e-06,-4.680273488902768e-06,-4.680878209633747e-06
0.25100000000000006,0.015294296873313356,0.021629402065200167,-1.698008053420503e-18,-0.015294296873313358,-1.2805755969091786e-05,-1.8110073767929825e-05,1.4217245124616738e-21,1.2805755969091788e-05,3.100678292366208e-07,-1.2350021733362145e-06,0.030588593746626713,0.000470551566094427,4.6808269697033305e-06,-4.680171021780199e-06,-4.6808269697033305e-06
0.26100000000000007,0.015294166264774457,0.021629217356833094,-1.6979935529597933e-18,-0.015294166264774459,-1.3315949660022343e-05,-1.8831596605081005e-05,1.4783673907306332e-21,1.3315949660022345e-05,3.486214447680446e-07,-1.3353648182036441e-06,0.03058833252954891,0.0004705448657066637,4.680773646774639e-06,-4.680064390607978e-06,-4.680773646774639e-06
0.2710000000000001,0.015294030554362318,0.02162902543332769,-1.6979784860773695e-18,-0.01529403055436232,-1.382613069481274e-05,-1.9553101543747122e-05,1.5350088638857719e-21,1.3826130694812741e-05,3.902450157993158e-07,-1.4396446304258418e-06,0.030588061108724633,0.00047053790362395044,4.680718240955035e-06,-4.679953595597288e-06,-4.680718240955035e-06
0.2810000000000001,0.015293889742201399,0.02162882629485997,-1.6979628527870495e-18,-0.0152938897422014,-1.4336299472148605e-05,-2.02745891477548e-05,1.5916489761900862e-21,1.4336299472148607e-05,4.350560896738231e-07,-1.547841236522769e-06,0.030587779484402795,0.0004705306798595142,4.6806607523481245e-06,-4.67983863696358e-06,-4.6806607523481245e-06
0.2910000000000001,0.015293743828412778,0.021628619941601163,-1.6979466531022757e-18,-0.01529374382841278,-1.484645627365098e-05,-2.099605981537634e-05,1.6482877589097924e-21,1.4846456273650982e-05,4.831722052241383e-07,-1.6599542489989509e-06,0.03058748765682555,0.0004705231944264996,4.680601181054827e-06,-4.679719514927106e-06,-4.680601181054827e-06
0.3010000000000001,0.015293592813115205,0.02162840637371921,-1.6979298870362322e-18,-0.015293592813115207,-1.5356601286815152e-05,-2.171751381177011e-05,1.704925232861049e-21,1.5356601286815152e-05,5.347108924582057e-07,-1.7759832663423649e-06,0.030587185626230407,0.0004705154473380452,4.680539527174237e-06,-4.679596229713357e-06,-4.680539527174237e-06
0.3110000000000001,0.015293436696425952,0.021628185591379957,-1.6979125546019385e-18,-0.015293436696425954,-1.5866734622871964e-05,-2.243895129424029e-05,1.7615614103929605e-21,1.5866734622871964e-05,5.897896722455581e-07,-1.8959278730238742e-06,0.0305868733928519,0.00047050743860734467,4.6804757908043145e-06,-4.679468781553404e-06,-4.6804757908043145e-06
0.3210000000000001,0.015293275478461498,0.021627957594748125,-1.6978946558123264e-18,-0.0152932754784615,-1.637685633081664e-05,-2.3160372332076576e-05,1.8181962969450894e-21,1.637685633081664e-05,6.4852605600356e-07,-2.0197876394970862e-06,0.03058655095692299,0.0004704991682476953,4.680409972042447e-06,-4.67933717068417e-06,-4.680409972042447e-06
0.3310000000000001,0.015293109159338094,0.021627722383988128,-1.6978761906803026e-18,-0.015293109159338096,-1.6886966408516875e-05,-2.3881776922263442e-05,1.8748298922807022e-21,1.6886966408516875e-05,7.110375453836786e-07,-2.147562122198546e-06,0.030586218318676184,0.0004704906362725393,4.68034207098591e-06,-4.679201397348678e-06,-4.68034207098591e-06
0.34100000000000014,0.015292937739172235,0.021627479959264704,-1.6978571592188004e-18,-0.015292937739172237,-1.739706481157508e-05,-2.460316500201321e-05,1.9314621914706763e-21,1.739706481157508e-05,7.774416319577844e-07,-2.279250863548194e-06,0.030585875478344463,0.00047048184269549734,4.680272087732252e-06,-4.6790614617962276e-06,-4.680272087732252e-06
0.35100000000000015,0.015292761218081036,0.021627230320743485,-1.6978375614408223e-18,-0.015292761218081038,-1.7907151460449075e-05,-2.5324536458836256e-05,1.988093185684056e-21,1.7907151460449075e-05,8.478557969044815e-07,-2.4148533919500452e-06,0.030585522436162065,0.0004704727875303954,4.680200022379602e-06,-4.678917364282556e-06,-4.680200022379602e-06
0.36100000000000015,0.015292579596182562,0.02162697346859144,-1.6978173973594761e-18,-0.015292579596182564,-1.841722624621171e-05,-2.6045891138686327e-05,2.0447228628274983e-21,1.841722624621171e-05,9.223975106954689e-07,-2.5543692217930453e-06,0.03058515919236512,0.0004704634707912888,4.680125875026938e-06,-4.678769105069971e-06,-4.680125875026938e-06
0.37100000000000016,0.015292392873596095,0.021626709402977257,-1.6977966669880048e-18,-0.015292392873596097,-1.892728903523878e-05,-2.6767228852590256e-05,2.101351208065736e-21,1.892728903523878e-05,1.0011842327819338e-06,-2.697797853452077e-06,0.030584785747192186,0.0004704538924924808,4.680049645774301e-06,-4.6786166844274555e-06,-4.680049645774301e-06
0.38100000000000017,0.015292201050442357,0.021626438124071664,-1.6977753703398111e-18,-0.015292201050442359,-1.943733967304726e-05,-2.7488549382076054e-05,2.1579782042477082e-21,1.943733967304726e-05,1.0843334112809777e-06,-2.8451387732890974e-06,0.03058440210088471,0.0004704440526485393,4.679971334722986e-06,-4.678460102630765e-06,-4.679971334722986e-06
0.3910000000000002,0.015292004126843707,0.0216261596320477,-1.6977535074284798e-18,-0.015292004126843709,-1.99473779874554e-05,-2.8209852483641953e-05,2.2146038322574e-21,1.99473779874554e-05,1.171962482662076e-06,-2.996391453654383e-06,0.03058400825368741,0.0004704339512743105,4.6798909419756955e-06,-4.678299359962501e-06,-4.6798909419756955e-06
0.4010000000000002,0.015291802102924305,0.02162587392708096,-1.6977310782677953e-18,-0.015291802102924306,-2.0457403791198236e-05,-2.8931137892455312e-05,2.271228071304225e-21,2.0457403791198236e-05,1.2641888714335725e-06,-3.1515553528878755e-06,0.030583604205848606,0.0004704235883849308,4.679808467636677e-06,-4.6781344567121825e-06,-4.679808467636677e-06
0.4110000000000002,0.015291594978810248,0.02162558100934977,-1.6977080828717573e-18,-0.01529159497881025,-2.0967416884103235e-05,-2.965240532542941e-05,2.327850899164567e-21,2.0967416884103235e-05,1.3611299898292103e-06,-3.310629915320615e-06,0.030583189957620494,0.0004704129639958365,4.679723911811832e-06,-4.677965393176297e-06,-4.679723911811832e-06
0.4210000000000002,0.015291382754629693,0.021625280879035366,-1.6976845212545938e-18,-0.015291382754629695,-2.147741705490856e-05,-3.0373654483794893e-05,2.3844722923836504e-21,2.147741705490856e-05,1.4629032374946975e-06,-3.4736145712762493e-06,0.030582765509259383,0.00047040207812277255,4.679637274608814e-06,-4.6777921696583515e-06,-4.679637274608814e-06
0.4310000000000002,0.015291165430512956,0.021624973536322045,-1.697660393430773e-18,-0.015291165430512958,-2.1987404082789583e-05,-3.1094885055258585e-05,2.4410922264450167e-21,2.1987404082789583e-05,1.5696260011743117e-06,-3.6405087370726195e-06,0.030582330861025908,0.0004703909307817998,4.6795485561371145e-06,-4.677614786468913e-06,-4.6795485561371145e-06
0.4410000000000002,0.015290943006592606,0.02162465898139729,-1.697635699415013e-18,-0.015290943006592608,-2.2497377738645906e-05,-3.1816096715823584e-05,2.4977106759134122e-21,2.2497377738645906e-05,1.6814156543975432e-06,-3.8113118150234086e-06,0.030581886013185212,0.00047037952198930165,4.679457756508136e-06,-4.6774332439256485e-06,-4.679457756508136e-06
0.45100000000000023,0.01529071548300354,0.021624337214451873,-1.6976104392222903e-18,-0.015290715483003542,-2.3007337786190906e-05,-3.2537289131330155e-05,2.554327614555752e-21,2.3007337786190906e-05,1.7983895571657763e-06,-3.986023193439858e-06,0.030581430966007076,0.0004703678517619891,4.679364875835255e-06,-4.677247542353346e-06,-4.679364875835255e-06
0.46100000000000024,0.015290482859883048,0.02162400823567995,-1.6975846128678473e-18,-0.01529048285988305,-2.3517283982877692e-05,-3.3258461958765185e-05,2.610943015443922e-21,2.3517283982877692e-05,1.920665055639012e-06,-4.164642246632537e-06,0.030580965719766096,0.0004703559201169063,4.679269914233874e-06,-4.677057682083955e-06,-4.679269914233874e-06
0.47100000000000025,0.015290245137370876,0.021623672045279155,-1.6975582203671988e-18,-0.015290245137370878,-2.4027216080688955e-05,-3.3979614847379235e-05,2.667556851042469e-21,2.4027216080688955e-05,2.0483594818226312e-06,-4.347168334913177e-06,0.03058049027474175,0.00047034372707143395,4.679172871821471e-06,-4.676863663456596e-06,-4.679172871821471e-06
