r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
0.001,0.01057492214791952,0.028688926687638956,0.0032889367143537863,-0.00794019562157972,0.0,0.0,0.0,0.0,2.1137810113388013e-14,0.0,0.03176078248631887,0.0005073074427213123,5.046280448525339e-06,-5.046280448525339e-06,-5.046280448525339e-06
0.011,0.01057491783614661,0.02868891499014037,0.0032889353733369896,-0.007940192384078781,-1.852994071568074e-07,-5.027026235110838e-07,-5.763049739954008e-08,1.3913232842827693e-07,2.8134489797047438e-11,-2.364669593810405e-09,0.03176076953631512,0.000507307036602406,5.046276486217094e-06,-5.046276176492219e-06,-5.046276486217094e-06
0.020999999999999998,0.010574913168004779,0.028688902325841106,0.0032889339214848775,-0.007940188878997723,-6.811262700974125e-07,-1.8478416535382282e-06,-2.1183902495915399e-07,5.114246470962823e-07,1.9575716358623192e-10,-9.114320741491882e-09,0.03176075551599088,0.0005073066858836123,5.04627396634218e-06,-5.046269781459544e-06,-5.04627396634218e-06
0.031,0.010574904396818637,0.02868887853030742,0.0032889311935332456,-0.007940182293139895,-1.066109216496431e-06,-2.8922699122753953e-06,-3.3157366972539787e-07,8.004896503768732e-07,6.297156090409794e-10,-2.010207052461112e-08,0.03176072917255957,0.0005073059964025029,5.0462686248607184e-06,-5.046258372322249e-06,-5.0462686248607184e-06
0.041,0.010574891904304813,0.02868884463910631,0.003288927308200872,-0.007940172913117785,-1.4306630756632684e-06,-3.88127567449662e-06,-4.44954605774091e-07,1.0742154439001847e-06,1.4568355135063125e-09,-3.5319616665903645e-08,0.031760691652471126,0.0005073050035539551,5.04626080143392e-06,-5.046242338414114e-06,-5.04626080143392e-06
0.051000000000000004,0.01057487580282818,0.028688800957074784,0.0032889223004346764,-0.00794016082330072,-1.7890074735126866e-06,-4.853435659698085e-06,-5.564043195388226e-07,1.3432788543935993e-06,2.8039415031087943e-09,-5.476537711537054e-08,0.03176064329320286,0.0005073037194836748,5.046250630387223e-06,-5.046221760021107e-06,-5.046250630387223e-06
0.061000000000000006,0.010574856132157516,0.02868874759210238,0.00328891618260326,-0.007940146053549141,-2.1448474243639157e-06,-5.818801278442842e-06,-6.670751180958316e-07,1.6104617972285916e-06,4.797856814482695e-09,-7.843883636511799e-08,0.03176058421419656,0.0005073021485840876,5.046238161115712e-06,-5.046196663727035e-06,-5.046238161115712e-06
0.07100000000000001,0.010574832909771214,0.0286886845916066,0.0032889089601426274,-0.007940128616986728,-2.4994865182840046e-06,-6.780909067391983e-06,-7.77372434711861e-07,1.8767430748963694e-06,7.565402956832054e-09,-1.0633974180694956e-07,0.0317605144679469,0.0005073002927996497,5.046223415594655e-06,-5.046167060973558e-06,-5.046223415594655e-06
0.081,0.010574806144541938,0.02868861197965828,0.0032889006358122917,-0.007940108520275534,-2.8534782281416553e-06,-7.741260554625966e-06,-8.874684065632239e-07,2.142538263302576e-06,1.1233399373387185e-08,-1.38467919057433e-07,0.03176043408110212,0.0005072981531210353,5.046206405038369e-06,-5.0461329575353865e-06,-5.046206405038369e-06
0.091,0.010574775841454326,0.02868852976978035,0.0032888912111625392,-0.00794008576715828,-3.2070899047859377e-06,-8.700581041835109e-06,-9.97446183200415e-07,2.4080481032197222e-06,1.59286631027759e-08,-1.7482321597018795e-07,0.03176034306863311,0.0005072957301063224,5.046187135764127e-06,-5.046094356665929e-06,-5.046187135764127e-06
