r,mass_m,psi,abs_psi
0.0001,0.0,0.1,0.1
0.00011063884482918672,1.4281142000245174e-14,0.10000000000001324,0.10000000000001324
0.00012068727068314546,3.054359881692276e-14,0.10000000000004738,0.10000000000004738
0.00013197156058869812,5.232875074845559e-14,0.10000000000010714,0.10000000000010714
0.0001445415300444798,8.139352178053784e-14,0.10000000000019706,0.10000000000019706
0.00015860187761801444,1.2046745365223448e-13,0.10000000000032355,0.10000000000032355
0.00017438634896434527,1.733951807437102e-13,0.10000000000049501,0.10000000000049501
0.00019217585422107687,2.456823306929456e-13,0.1000000000007225,0.1000000000007225
0.00021230864200437826,3.452964299970987e-13,0.1000000000010207,0.1000000000010207
0.00023519420844353168,4.839024049051222e-13,0.10000000000140924,0.10000000000140924
0.00026133106367277464,6.787900080365685e-13,0.10000000000191454,0.10000000000191454
0.000291329709157755,9.559244084165623e-13,0.10000000000257252,0.10000000000257252
0.0003259425927363913,1.354848391391423e-12,0.10000000000343238,0.10000000000343238
0.00036610350137495794,1.936688672159641e-12,0.1000000000045624,0.1000000000045624
0.00041297984020602965,2.7974597655934438e-12,0.10000000000605826,0.10000000000605826
0.0004680426861711484,4.090582650165767e-12,0.10000000000805584,0.10000000000805584
0.0005331616262063562,6.065761856065983e-12,0.10000000001075066,0.10000000001075066
0.000610734557299138,9.137543360081555e-12,0.10000000001442812,0.10000000001442812
0.000703867420033683,1.4009002477567726e-11,0.10000000001951143,0.10000000001951143
0.0008166262014282233,2.1900447489610156e-11,0.1000000000266388,0.1000000000266388
0.000954395033211973,3.4983683297710934e-11,0.10000000003679038,0.10000000003679038
0.0011243924433266142,5.7230661406231183e-11,0.10000000005150171,0.10000000005150171
0.001336427271209546,9.612458344263307e-11,0.10000000007323077,0.10000000007323077
0.001604088458570304,1.662493961418433e-10,0.10000000010601463,0.10000000010601463
0.0019465278250753858,2.9710041844826045e-10,0.1000000001566668,0.1000000001566668
0.0023909418540138524,5.506244986224236e-10,0.10000000023697689,0.10000000023697689
0.002976960273469203,1.0628767013605352e-09,0.1000000003680405,0.1000000003680405
0.003763542685103253,2.1476454739485876e-09,0.10000000058894991,0.10000000058894991
0.0048405458912480544,4.569401836174948e-09,0.10000000097505521,0.10000000097505521
0.006348630395190276,1.030904686236717e-08,0.10000000167814561,0.10000000167814561
0.008514710565111005,2.487075102263582e-08,0.10000000301961472,0.10000000301961472
0.01171752301084705,6.481668502558808e-08,0.10000000571963755,0.10000000571963755
0.01661426446809681,1.84766092421681e-07,0.10000001150029429,0.10000001150029429
0.024397900246489593,5.851064470238429e-07,0.10000002480176218,0.10000002480176218
0.03735515777034412,2.1000306596469766e-06,0.10000005814410365,0.10000005814410365
0.06022012285286272,8.79809546458206e-06,0.10000015112407475,0.10000015112407475
0.10436326440954388,4.579031140769874e-05,0.10000045402395455,0.10000045402395455
0.17361477127515507,0.0002107669534077153,0.1000012574887519,0.1000012574887519
0.25747376488030005,0.0006871864011247781,0.10000276980268072,0.10000276980268072
0.35405806806438683,0.0017857574204378662,0.10000525049233684,0.10000525049233684
0.4619298031984971,0.003961917309703788,0.10000897019322884,0.10000897019322884
0.5793723065019019,0.007806315107888655,0.10001418405929122,0.10001418405929122
0.7050126532142279,0.01403882678611246,0.10002114722628891,0.10002114722628891
0.8380194100303047,0.023517033864623317,0.10003014339478233,0.10003014339478233
0.9781805889815337,0.03727245107326002,0.10004152697959816,0.10004152697959816
1.126075301879215,0.056604147272404814,0.1000557959560342,0.1000557959560342
1.2834502507919592,0.08329051953388729,0.10007373109656557,0.10007373109656557
1.4527588310779436,0.11975770169984731,0.10009650704885936,0.10009650704885936
1.6055827617050626,0.16005671813752864,0.10012050860821443,0.10012050860821443
1.7584066923321817,0.20757282399798405,0.10014816738947374,0.10014816738947374
1.8969853598658364,0.2567921472901147,0.10017677574958064,0.10017677574958064
2.025034561861023,0.3070639403581258,0.10020651211685377,0.10020651211685377
2.1466733683902297,0.3584167035145042,0.10023795992759643,0.10023795992759643
2.266007504176095,0.4112115805641159,0.10027204597680539,0.10027204597680539
2.390841456862149,0.46746984090200316,0.10031126304370151,0.10031126304370151
2.4922833561694184,0.5125523814969286,0.10034581399893631,0.10034581399893631
2.581953306845323,0.5508475091955221,0.1003782834802035,0.1003782834802035
