phi,rho,slice_name,omega0,theta0,phi0,rho0,j_ext,gamma_host,A0,xp0,psi0,r_max,status,status_message,terminated_early,horizon_event_radii,r_final,final_mass,final_2m_over_r,psi_final,psi_min,psi_max,probe_response_ratio,probe_boundary_delta,core_mean_abs_psi,outer_mean_abs_psi,localization_ratio,sample_count
-4.487989505128276,-2.6927937030769655,phi_rho,0.5,0.0,-4.487989505128276,-2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.7396759291997901,0.07396759291997901,0.1181539355439842,0.1,0.1181539355439842,1.181539355439842,0.0181539355439842,0.10000261239008931,0.11472323426189837,0.8716857839083949,202
-4.487989505128276,-0.8975979010256552,phi_rho,0.5,0.0,-4.487989505128276,-0.8975979010256552,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.6949308208426961,0.0694930820842696,0.11807865697192482,0.1,0.11807865697192482,1.1807865697192481,0.018078656971924817,0.10000312874722823,0.11466449106592203,0.8721368561234464,225
-4.487989505128276,0.8975979010256552,phi_rho,0.5,0.0,-4.487989505128276,0.8975979010256552,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.6949308208445175,0.06949308208445175,0.11807865697193552,0.1,0.11807865697193552,1.1807865697193551,0.018078656971935517,0.10000312874757429,0.11466449111934313,0.872136855720144,225
-4.487989505128276,2.6927937030769655,phi_rho,0.5,0.0,-4.487989505128276,2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.7396759292036613,0.07396759292036613,0.11815393554400676,0.1,0.11815393554400676,1.1815393554400675,0.018153935544006752,0.10000261239087525,0.11472323452350118,0.871685781927545,202
-4.487989505128276,4.487989505128276,phi_rho,0.5,0.0,-4.487989505128276,4.487989505128276,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.7943234939728714,0.07943234939728713,0.11824679345854835,0.1,0.11824679345854835,1.1824679345854834,0.01824679345854835,0.10000201998019832,0.1149167018912222,0.8702131050964044,183
-4.487989505128276,6.283185307179586,phi_rho,0.5,0.0,-4.487989505128276,6.283185307179586,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,0.818631135039891,0.0818631135039891,0.11828817028315229,0.1,0.11828817028315229,1.1828817028315228,0.018288170283152286,0.10000210652564925,0.11475144374261864,0.8714670880302703,176
-2.6927937030769655,-6.283185307179586,phi_rho,0.5,0.0,-2.6927937030769655,-6.283185307179586,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.763624828906866,0.1763624828906866,0.12014166399274036,0.1,0.12014166399274036,1.2014166399274036,0.020141663992740352,0.10000221364172797,0.11633006109514434,0.8596420624238983,190
-2.6927937030769655,-4.487989505128276,phi_rho,0.5,0.0,-2.6927937030769655,-4.487989505128276,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.6711710920573173,0.16711710920573172,0.11993837170850946,0.1,0.11993837170850946,1.1993837170850945,0.019938371708509456,0.1000030283943947,0.1161440735409419,0.8610256670491472,197
-2.6927937030769655,-2.6927937030769655,phi_rho,0.5,0.0,-2.6927937030769655,-2.6927937030769655,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.4478174029845177,0.14478174029845176,0.11947193542220363,0.1,0.11947193542220363,1.1947193542220362,0.01947193542220363,0.10000270916262619,0.11579520632733561,0.8636170039710762,216
-2.6927937030769655,-0.8975979010256552,phi_rho,0.5,0.0,-2.6927937030769655,-0.8975979010256552,0.0,0.1,0.005,"[0.0, 0.01, 0.01, 0.0]",0.1,20.0,0,The solver successfully reached the end of the integration interval.,False,[],20.0,1.2551018230643263,0.12551018230643263,0.11909120430581212,0.1,0.11909120430581212,1.190912043058121,0.019091204305812112,0.10000329429424527,0.11548900806982938,0.8659117951188843,241
