r,mass_m,psi,abs_psi
2.9122045579216964,0.6679756004487893,0.10051117266436115,0.10051117266436115
2.9869463697899126,0.6885272215222438,0.10054360201312651,0.10054360201312651
3.0627592616327837,0.7075149281277601,0.1005772290247528,0.1005772290247528
3.1564623837708483,0.7289970608611877,0.10061977008327345,0.10061977008327345
3.254204874715229,0.7498978347157955,0.1006653007532168,0.1006653007532168
3.353145454003632,0.7703724888970653,0.10071264912944,0.10071264912944
3.4529845391559837,0.7911060177106924,0.10076181242882978,0.10076181242882978
3.5525703829305093,0.8124365694377805,0.10081235605854437,0.10081235605854437
3.649842354264063,0.8342605354647956,0.10086328726656683,0.10086328726656683
3.7290647761082325,0.8528907149352842,0.10090597017703595,0.10090597017703595
3.808064739481392,0.8722642411343646,0.10094964169861508,0.10094964169861508
3.900036969848621,0.895767268939994,0.10100189263100823,0.10100189263100823
4.006004170588951,0.9238999224977962,0.10106394560842621,0.10106394560842621
4.1201859638769935,0.9549975031557363,0.10113291927478193,0.10113291927478193
4.228284674695077,0.9845301053346001,0.10120006024898298,0.10120006024898298
4.326940149082063,1.0109323754569755,0.10126271832402378,0.10126271832402378
4.418741811608863,1.0345485043883347,0.10132205890458325,0.10132205890458325
4.505652382754196,1.0557542059181033,0.10137904937919981,0.10137904937919981
4.588501957703215,1.0747809612995716,0.10143404366998772,0.10143404366998772
4.666971613518119,1.0917196687687578,0.10148669891474592,0.10148669891474592
4.738458913959181,1.1063040239195152,0.10153514641112711,0.10153514641112711
4.819633421481551,1.1220374759218146,0.10159073061476151,0.10159073061476151
4.910221727233337,1.1388212319520743,0.10165353218308051,0.10165353218308051
5.006160137325114,1.1560737449191087,0.1017210253177449,0.1017210253177449
5.103182074187004,1.1733669442829324,0.10179043339925634,0.10179043339925634
5.198622018879528,1.1905598392935108,0.10185996863322953,0.10185996863322953
5.2909051599350665,1.207588177784442,0.10192849860542424,0.10192849860542424
5.378485701427347,1.2242481208859375,0.10199478697527202,0.10199478697527202
5.4589284433540275,1.2400298905430809,0.10205678238960768,0.10205678238960768
5.531912559112393,1.254746445321473,0.10211395736312687,0.10211395736312687
5.616671855839376,1.2722708580538893,0.1021814509560897,0.1021814509560897
5.710715146521383,1.2921492403912067,0.10225766416631307,0.10225766416631307
5.8116883309119824,1.3137881133932574,0.10234094675295394,0.10234094675295394
5.914437358022802,1.3358158474872122,0.10242709455843398,0.10242709455843398
6.0137076987607285,1.3567780284089554,0.10251151491209333,0.10251151491209333
6.107960247345936,1.376117354441063,0.10259262292694057,0.10259262292694057
6.197404787579782,1.3937842059335295,0.10267036709234359,0.10267036709234359
6.28210112495315,1.4098158119735584,0.102744632415128,0.102744632415128
6.361134237527866,1.4241599608128326,0.10281448778314362,0.10281448778314362
6.436682557833857,1.437362859041496,0.10288177458630196,0.10288177458630196
