family,variable,scan_value,alpha,beta,gamma,delta,R,q0,q1,q2,q3,norm,vector_mag,jac_det,singular_sheet_hit
periodic_simple,theta,-1.9021361769781953,0.0,-2.080336115837147,0.0,0.0,2.080336115837147,-0.48777554861481515,-0.8729690797350821,0.0,0.0,1.0,0.8729690797350821,-0.21348363839807905,False
periodic_simple,theta,-1.8898643306751097,0.0,-2.088961997304681,0.0,0.0,2.088961997304681,-0.495287436480854,-0.8687291610532157,0.0,0.0,1.0,0.8687291610532157,-0.2021776047136501,False
periodic_simple,theta,-1.877592484372025,0.0,-2.0972732887792263,0.0,0.0,2.0972732887792263,-0.5024905080979344,-0.8645827255222486,0.0,0.0,1.0,0.8645827255222486,-0.19127342825919164,False
periodic_simple,theta,-1.8653206380689396,0.0,-2.1052687386108597,0.0,0.0,2.1052687386108597,-0.5093871009289039,-0.8605374956428375,0.0,0.0,1.0,0.8605374956428375,-0.18075266628377135,False
periodic_simple,theta,-1.853048791765855,0.0,-2.1129471427142446,0.0,0.0,2.1129471427142446,-0.515979574518396,-0.8566008864575234,0.0,0.0,1.0,0.8566008864575234,-0.17059714629571313,False
periodic_simple,theta,-1.8407769454627694,0.0,-2.1203073447499676,0.0,0.0,2.1203073447499676,-0.5222702972749668,-0.8527800047986103,0.0,0.0,1.0,0.8527800047986103,-0.16078897198458347,False
periodic_simple,theta,-1.8285050991596838,0.0,-2.127348236298675,0.0,0.0,2.127348236298675,-0.5282616336932994,-0.8490816488228246,0.0,0.0,1.0,0.8490816488228246,-0.15131052696768954,False
periodic_simple,theta,-1.8162332528565992,0.0,-2.134068757027997,0.0,0.0,2.134068757027997,-0.5339559320320667,-0.8455123078038349,0.0,0.0,1.0,0.8455123078038349,-0.1421444764710962,False
periodic_simple,theta,-1.8039614065535137,0.0,-2.140467894852233,0.0,0.0,2.140467894852233,-0.5393555124617464,-0.8420781621542782,0.0,0.0,1.0,0.8420781621542782,-0.1332737670547947,False
periodic_simple,theta,-1.791689560250429,0.0,-2.1465446860847632,0.0,0.0,2.1465446860847632,-0.544462655695471,-0.8387850836495813,0.0,0.0,1.0,0.8387850836495813,-0.1246816244908221,False
periodic_simple,theta,-1.7794177139473435,0.0,-2.152298215583181,0.0,0.0,2.152298215583181,-0.5492795921148681,-0.8356386358265899,0.0,0.0,1.0,0.8356386358265899,-0.11635154990191285,False
periodic_simple,theta,-1.7671458676442588,0.0,-2.157727616887107,0.0,0.0,2.157727616887107,-0.5538084914017309,-0.8326440745308519,0.0,0.0,1.0,0.8326440745308519,-0.1082673142667859,False
periodic_simple,theta,-1.7548740213411733,0.0,-2.1628320723486762,0.0,0.0,2.1628320723486762,-0.5580514526853659,-0.829806348587279,0.0,0.0,1.0,0.829806348587279,-0.10041295139635834,False
periodic_simple,theta,-1.7426021750380887,0.0,-2.167610813255671,0.0,0.0,2.167610813255671,-0.5620104952144861,-0.8271301005698971,0.0,0.0,1.0,0.8271301005698971,-0.09277274948322665,False
periodic_simple,theta,-1.7303303287350031,0.0,-2.1720631199472886,0.0,0.0,2.1720631199472886,-0.565687549561642,-0.8246196676474221,0.0,0.0,1.0,0.8246196676474221,-0.08533124132457294,False
periodic_simple,theta,-1.7180584824319185,0.0,-2.176188321922518,0.0,0.0,2.176188321922518,-0.5690844493673324,-0.822279082482511,0.0,0.0,1.0,0.822279082482511,-0.0780731933164205,False
periodic_simple,theta,-1.705786636128833,0.0,-2.179985797941116,0.0,0.0,2.179985797941116,-0.5722029236301747,-0.8201120741636966,0.0,0.0,1.0,0.8201120741636966,-0.07098359331479279,False
periodic_simple,theta,-1.6935147898257474,0.0,-2.1834549761171624,0.0,0.0,2.1834549761171624,-0.5750445895487953,-0.8181220691502323,0.0,0.0,1.0,0.8181220691502323,-0.06404763745698681,False
periodic_simple,theta,-1.6812429435226628,0.0,-2.1865953340051836,0.0,0.0,2.1865953340051836,-0.5776109459204397,-0.8163121922113468,0.0,0.0,1.0,0.8163121922113468,-0.057250716033784683,False
periodic_simple,theta,-1.6689710972195773,0.0,-2.1894063986788335,0.0,0.0,2.1894063986788335,-0.579903367100698,-0.8146852673427163,0.0,0.0,1.0,0.8146852673427163,-0.05057839850111903,False
periodic_simple,theta,-1.6566992509164926,0.0,-2.1918877468021116,0.0,0.0,2.1918877468021116,-0.5819230975281751,-0.8132438186443314,0.0,0.0,1.0,0.8132438186443314,-0.044016417717466,False
